id,Month,Day,Hour,Irr,Text
1.0,1.0,1.0,1.0,0.0,4.8
2.0,1.0,1.0,2.0,0.0,4.8
3.0,1.0,1.0,3.0,0.0,4.6
4.0,1.0,1.0,4.0,0.0,4.5
5.0,1.0,1.0,5.0,0.0,4.4
6.0,1.0,1.0,6.0,0.0,4.3
7.0,1.0,1.0,7.0,0.0,4.3
8.0,1.0,1.0,8.0,0.0,4.2
9.0,1.0,1.0,9.0,2.0,4.3
10.0,1.0,1.0,10.0,65.0,5.5
11.0,1.0,1.0,11.0,109.0,6.4
12.0,1.0,1.0,12.0,153.0,7.3
13.0,1.0,1.0,13.0,179.0,8.0
14.0,1.0,1.0,14.0,165.0,8.4
15.0,1.0,1.0,15.0,154.0,8.7
16.0,1.0,1.0,16.0,75.0,8.4
17.0,1.0,1.0,17.0,7.0,7.7
18.0,1.0,1.0,18.0,0.0,7.2
19.0,1.0,1.0,19.0,0.0,6.6
20.0,1.0,1.0,20.0,0.0,6.1
21.0,1.0,1.0,21.0,0.0,5.6
22.0,1.0,1.0,22.0,0.0,5.0
23.0,1.0,1.0,23.0,0.0,4.5
24.0,1.0,1.0,24.0,0.0,4.0
25.0,1.0,2.0,1.0,0.0,3.1
26.0,1.0,2.0,2.0,0.0,2.0
27.0,1.0,2.0,3.0,0.0,1.0
28.0,1.0,2.0,4.0,0.0,0.5
29.0,1.0,2.0,5.0,0.0,-0.1
30.0,1.0,2.0,6.0,0.0,-0.7
31.0,1.0,2.0,7.0,0.0,-1.1
32.0,1.0,2.0,8.0,0.0,-1.5
33.0,1.0,2.0,9.0,8.0,-1.3
34.0,1.0,2.0,10.0,118.0,0.2
35.0,1.0,2.0,11.0,230.0,1.8
36.0,1.0,2.0,12.0,310.0,3.2
37.0,1.0,2.0,13.0,342.0,4.1
38.0,1.0,2.0,14.0,323.0,4.6
39.0,1.0,2.0,15.0,239.0,4.6
40.0,1.0,2.0,16.0,145.0,4.0
41.0,1.0,2.0,17.0,18.0,2.8
42.0,1.0,2.0,18.0,0.0,2.2
43.0,1.0,2.0,19.0,0.0,1.7
44.0,1.0,2.0,20.0,0.0,1.1
45.0,1.0,2.0,21.0,0.0,0.5
46.0,1.0,2.0,22.0,0.0,-0.1
47.0,1.0,2.0,23.0,0.0,-0.6
48.0,1.0,2.0,24.0,0.0,-1.2
49.0,1.0,3.0,1.0,0.0,-1.4
50.0,1.0,3.0,2.0,0.0,-1.6
51.0,1.0,3.0,3.0,0.0,-1.7
52.0,1.0,3.0,4.0,0.0,-1.8
53.0,1.0,3.0,5.0,0.0,-1.9
54.0,1.0,3.0,6.0,0.0,-1.9
55.0,1.0,3.0,7.0,0.0,-2.0
56.0,1.0,3.0,8.0,0.0,-2.0
57.0,1.0,3.0,9.0,9.0,-1.6
58.0,1.0,3.0,10.0,132.0,0.8
59.0,1.0,3.0,11.0,231.0,3.0
60.0,1.0,3.0,12.0,309.0,4.8
61.0,1.0,3.0,13.0,348.0,6.2
62.0,1.0,3.0,14.0,305.0,6.9
63.0,1.0,3.0,15.0,236.0,7.0
64.0,1.0,3.0,16.0,141.0,6.4
65.0,1.0,3.0,17.0,14.0,5.0
66.0,1.0,3.0,18.0,0.0,4.4
67.0,1.0,3.0,19.0,0.0,3.9
68.0,1.0,3.0,20.0,0.0,3.3
69.0,1.0,3.0,21.0,0.0,2.8
70.0,1.0,3.0,22.0,0.0,2.2
71.0,1.0,3.0,23.0,0.0,1.7
72.0,1.0,3.0,24.0,0.0,1.1
73.0,1.0,4.0,1.0,0.0,0.4
74.0,1.0,4.0,2.0,0.0,-0.3
75.0,1.0,4.0,3.0,0.0,-1.1
76.0,1.0,4.0,4.0,0.0,-1.5
77.0,1.0,4.0,5.0,0.0,-1.9
78.0,1.0,4.0,6.0,0.0,-2.3
79.0,1.0,4.0,7.0,0.0,-2.6
80.0,1.0,4.0,8.0,0.0,-2.8
81.0,1.0,4.0,9.0,8.0,-2.6
82.0,1.0,4.0,10.0,130.0,-0.6
83.0,1.0,4.0,11.0,232.0,1.1
84.0,1.0,4.0,12.0,316.0,2.7
85.0,1.0,4.0,13.0,347.0,3.8
86.0,1.0,4.0,14.0,321.0,4.4
87.0,1.0,4.0,15.0,252.0,4.5
88.0,1.0,4.0,16.0,149.0,3.8
89.0,1.0,4.0,17.0,19.0,2.5
90.0,1.0,4.0,18.0,0.0,1.9
91.0,1.0,4.0,19.0,0.0,1.4
92.0,1.0,4.0,20.0,0.0,0.8
93.0,1.0,4.0,21.0,0.0,0.2
94.0,1.0,4.0,22.0,0.0,-0.4
95.0,1.0,4.0,23.0,0.0,-1.0
96.0,1.0,4.0,24.0,0.0,-1.6
97.0,1.0,5.0,1.0,0.0,-2.0
98.0,1.0,5.0,2.0,0.0,-2.4
99.0,1.0,5.0,3.0,0.0,-2.8
100.0,1.0,5.0,4.0,0.0,-3.0
101.0,1.0,5.0,5.0,0.0,-3.2
102.0,1.0,5.0,6.0,0.0,-3.4
103.0,1.0,5.0,7.0,0.0,-3.5
104.0,1.0,5.0,8.0,0.0,-3.6
105.0,1.0,5.0,9.0,8.0,-3.3
106.0,1.0,5.0,10.0,117.0,-1.3
107.0,1.0,5.0,11.0,222.0,0.7
108.0,1.0,5.0,12.0,310.0,2.5
109.0,1.0,5.0,13.0,342.0,3.8
110.0,1.0,5.0,14.0,335.0,4.7
111.0,1.0,5.0,15.0,250.0,4.8
112.0,1.0,5.0,16.0,158.0,4.3
113.0,1.0,5.0,17.0,18.0,2.9
114.0,1.0,5.0,18.0,0.0,2.3
115.0,1.0,5.0,19.0,0.0,1.7
116.0,1.0,5.0,20.0,0.0,1.1
117.0,1.0,5.0,21.0,0.0,0.5
118.0,1.0,5.0,22.0,0.0,-0.2
119.0,1.0,5.0,23.0,0.0,-0.8
120.0,1.0,5.0,24.0,0.0,-1.4
121.0,1.0,6.0,1.0,0.0,-2.0
122.0,1.0,6.0,2.0,0.0,-2.7
123.0,1.0,6.0,3.0,0.0,-3.4
124.0,1.0,6.0,4.0,0.0,-3.8
125.0,1.0,6.0,5.0,0.0,-4.2
126.0,1.0,6.0,6.0,0.0,-4.6
127.0,1.0,6.0,7.0,0.0,-4.9
128.0,1.0,6.0,8.0,0.0,-5.1
129.0,1.0,6.0,9.0,7.0,-4.9
130.0,1.0,6.0,10.0,115.0,-3.2
131.0,1.0,6.0,11.0,228.0,-1.4
132.0,1.0,6.0,12.0,314.0,0.2
133.0,1.0,6.0,13.0,347.0,1.3
134.0,1.0,6.0,14.0,288.0,1.8
135.0,1.0,6.0,15.0,240.0,1.8
136.0,1.0,6.0,16.0,136.0,1.2
137.0,1.0,6.0,17.0,20.0,-0.1
138.0,1.0,6.0,18.0,0.0,-0.5
139.0,1.0,6.0,19.0,0.0,-1.0
140.0,1.0,6.0,20.0,0.0,-1.4
141.0,1.0,6.0,21.0,0.0,-1.9
142.0,1.0,6.0,22.0,0.0,-2.4
143.0,1.0,6.0,23.0,0.0,-2.8
144.0,1.0,6.0,24.0,0.0,-3.3
145.0,1.0,7.0,1.0,0.0,-3.5
146.0,1.0,7.0,2.0,0.0,-3.7
147.0,1.0,7.0,3.0,0.0,-3.9
148.0,1.0,7.0,4.0,0.0,-4.0
149.0,1.0,7.0,5.0,0.0,-4.1
150.0,1.0,7.0,6.0,0.0,-4.2
151.0,1.0,7.0,7.0,0.0,-4.2
152.0,1.0,7.0,8.0,0.0,-4.3
153.0,1.0,7.0,9.0,9.0,-3.9
154.0,1.0,7.0,10.0,129.0,-1.5
155.0,1.0,7.0,11.0,239.0,0.7
156.0,1.0,7.0,12.0,322.0,2.6
157.0,1.0,7.0,13.0,351.0,4.0
158.0,1.0,7.0,14.0,331.0,4.8
159.0,1.0,7.0,15.0,245.0,4.9
160.0,1.0,7.0,16.0,139.0,4.2
161.0,1.0,7.0,17.0,13.0,2.8
162.0,1.0,7.0,18.0,0.0,2.1
163.0,1.0,7.0,19.0,0.0,1.5
164.0,1.0,7.0,20.0,0.0,0.9
165.0,1.0,7.0,21.0,0.0,0.3
166.0,1.0,7.0,22.0,0.0,-0.3
167.0,1.0,7.0,23.0,0.0,-0.9
168.0,1.0,7.0,24.0,0.0,-1.5
169.0,1.0,8.0,1.0,0.0,-2.3
170.0,1.0,8.0,2.0,0.0,-3.1
171.0,1.0,8.0,3.0,0.0,-3.9
172.0,1.0,8.0,4.0,0.0,-4.3
173.0,1.0,8.0,5.0,0.0,-4.7
174.0,1.0,8.0,6.0,0.0,-5.2
175.0,1.0,8.0,7.0,0.0,-5.5
176.0,1.0,8.0,8.0,0.0,-5.8
177.0,1.0,8.0,9.0,10.0,-5.5
178.0,1.0,8.0,10.0,136.0,-3.5
179.0,1.0,8.0,11.0,253.0,-1.5
180.0,1.0,8.0,12.0,336.0,0.2
181.0,1.0,8.0,13.0,364.0,1.3
182.0,1.0,8.0,14.0,350.0,2.0
183.0,1.0,8.0,15.0,280.0,2.1
184.0,1.0,8.0,16.0,169.0,1.5
185.0,1.0,8.0,17.0,24.0,0.1
186.0,1.0,8.0,18.0,0.0,-0.6
187.0,1.0,8.0,19.0,0.0,-1.3
188.0,1.0,8.0,20.0,0.0,-2.0
189.0,1.0,8.0,21.0,0.0,-2.7
190.0,1.0,8.0,22.0,0.0,-3.4
191.0,1.0,8.0,23.0,0.0,-4.1
192.0,1.0,8.0,24.0,0.0,-4.8
193.0,1.0,9.0,1.0,0.0,-5.3
194.0,1.0,9.0,2.0,0.0,-5.9
195.0,1.0,9.0,3.0,0.0,-6.4
196.0,1.0,9.0,4.0,0.0,-6.7
197.0,1.0,9.0,5.0,0.0,-7.0
198.0,1.0,9.0,6.0,0.0,-7.3
199.0,1.0,9.0,7.0,0.0,-7.5
200.0,1.0,9.0,8.0,0.0,-7.7
201.0,1.0,9.0,9.0,9.0,-7.4
202.0,1.0,9.0,10.0,144.0,-4.9
203.0,1.0,9.0,11.0,264.0,-2.7
204.0,1.0,9.0,12.0,346.0,-0.8
205.0,1.0,9.0,13.0,375.0,0.5
206.0,1.0,9.0,14.0,354.0,1.2
207.0,1.0,9.0,15.0,284.0,1.4
208.0,1.0,9.0,16.0,171.0,0.7
209.0,1.0,9.0,17.0,24.0,-0.9
210.0,1.0,9.0,18.0,0.0,-1.3
211.0,1.0,9.0,19.0,0.0,-1.7
212.0,1.0,9.0,20.0,0.0,-2.2
213.0,1.0,9.0,21.0,0.0,-2.6
214.0,1.0,9.0,22.0,0.0,-3.1
215.0,1.0,9.0,23.0,0.0,-3.5
216.0,1.0,9.0,24.0,0.0,-4.0
217.0,1.0,10.0,1.0,0.0,-4.3
218.0,1.0,10.0,2.0,0.0,-4.7
219.0,1.0,10.0,3.0,0.0,-5.0
220.0,1.0,10.0,4.0,0.0,-5.2
221.0,1.0,10.0,5.0,0.0,-5.4
222.0,1.0,10.0,6.0,0.0,-5.6
223.0,1.0,10.0,7.0,0.0,-5.7
224.0,1.0,10.0,8.0,0.0,-5.8
225.0,1.0,10.0,9.0,15.0,-5.3
226.0,1.0,10.0,10.0,107.0,-3.7
227.0,1.0,10.0,11.0,194.0,-2.1
228.0,1.0,10.0,12.0,318.0,-0.1
229.0,1.0,10.0,13.0,291.0,0.8
230.0,1.0,10.0,14.0,175.0,0.7
231.0,1.0,10.0,15.0,181.0,0.7
232.0,1.0,10.0,16.0,122.0,0.2
233.0,1.0,10.0,17.0,18.0,-0.9
234.0,1.0,10.0,18.0,0.0,-1.2
235.0,1.0,10.0,19.0,0.0,-1.5
236.0,1.0,10.0,20.0,0.0,-1.8
237.0,1.0,10.0,21.0,0.0,-2.1
238.0,1.0,10.0,22.0,0.0,-2.4
239.0,1.0,10.0,23.0,0.0,-2.7
240.0,1.0,10.0,24.0,0.0,-3.0
241.0,1.0,11.0,1.0,0.0,-3.2
242.0,1.0,11.0,2.0,0.0,-3.4
243.0,1.0,11.0,3.0,0.0,-3.6
244.0,1.0,11.0,4.0,0.0,-3.7
245.0,1.0,11.0,5.0,0.0,-3.7
246.0,1.0,11.0,6.0,0.0,-3.8
247.0,1.0,11.0,7.0,0.0,-3.8
248.0,1.0,11.0,8.0,0.0,-3.9
249.0,1.0,11.0,9.0,3.0,-3.7
250.0,1.0,11.0,10.0,83.0,-2.2
251.0,1.0,11.0,11.0,158.0,-0.8
252.0,1.0,11.0,12.0,222.0,0.6
253.0,1.0,11.0,13.0,236.0,1.5
254.0,1.0,11.0,14.0,214.0,2.0
255.0,1.0,11.0,15.0,162.0,2.1
256.0,1.0,11.0,16.0,83.0,1.6
257.0,1.0,11.0,17.0,4.0,0.6
258.0,1.0,11.0,18.0,0.0,0.1
259.0,1.0,11.0,19.0,0.0,-0.5
260.0,1.0,11.0,20.0,0.0,-1.1
261.0,1.0,11.0,21.0,0.0,-1.6
262.0,1.0,11.0,22.0,0.0,-2.2
263.0,1.0,11.0,23.0,0.0,-2.8
264.0,1.0,11.0,24.0,0.0,-3.4
265.0,1.0,12.0,1.0,0.0,-4.1
266.0,1.0,12.0,2.0,0.0,-4.9
267.0,1.0,12.0,3.0,0.0,-5.8
268.0,1.0,12.0,4.0,0.0,-6.9
269.0,1.0,12.0,5.0,0.0,-6.9
270.0,1.0,12.0,6.0,0.0,-7.0
271.0,1.0,12.0,7.0,0.0,-7.3
272.0,1.0,12.0,8.0,0.0,-7.6
273.0,1.0,12.0,9.0,2.0,-7.7
274.0,1.0,12.0,10.0,53.0,-7.2
275.0,1.0,12.0,11.0,117.0,-6.6
276.0,1.0,12.0,12.0,136.0,-6.2
277.0,1.0,12.0,13.0,155.0,-5.9
278.0,1.0,12.0,14.0,154.0,-5.8
279.0,1.0,12.0,15.0,124.0,-5.8
280.0,1.0,12.0,16.0,75.0,-6.0
281.0,1.0,12.0,17.0,12.0,-6.6
282.0,1.0,12.0,18.0,0.0,-7.0
283.0,1.0,12.0,19.0,0.0,-7.3
284.0,1.0,12.0,20.0,0.0,-7.7
285.0,1.0,12.0,21.0,0.0,-8.1
286.0,1.0,12.0,22.0,0.0,-8.5
287.0,1.0,12.0,23.0,0.0,-8.9
288.0,1.0,12.0,24.0,0.0,-9.3
289.0,1.0,13.0,1.0,0.0,-9.4
290.0,1.0,13.0,2.0,0.0,-9.4
291.0,1.0,13.0,3.0,0.0,-9.5
292.0,1.0,13.0,4.0,0.0,-9.5
293.0,1.0,13.0,5.0,0.0,-9.5
294.0,1.0,13.0,6.0,0.0,-9.5
295.0,1.0,13.0,7.0,0.0,-9.5
296.0,1.0,13.0,8.0,0.0,-9.4
297.0,1.0,13.0,9.0,3.0,-9.3
298.0,1.0,13.0,10.0,95.0,-7.3
299.0,1.0,13.0,11.0,176.0,-5.4
300.0,1.0,13.0,12.0,252.0,-3.7
301.0,1.0,13.0,13.0,264.0,-2.5
302.0,1.0,13.0,14.0,284.0,-1.6
303.0,1.0,13.0,15.0,225.0,-1.3
304.0,1.0,13.0,16.0,149.0,-1.6
305.0,1.0,13.0,17.0,50.0,-2.6
306.0,1.0,13.0,18.0,0.0,-3.7
307.0,1.0,13.0,19.0,0.0,-4.0
308.0,1.0,13.0,20.0,0.0,-4.2
309.0,1.0,13.0,21.0,0.0,-4.5
310.0,1.0,13.0,22.0,0.0,-4.7
311.0,1.0,13.0,23.0,0.0,-5.0
312.0,1.0,13.0,24.0,0.0,-5.2
313.0,1.0,14.0,1.0,0.0,-5.7
314.0,1.0,14.0,2.0,0.0,-6.1
315.0,1.0,14.0,3.0,0.0,-6.4
316.0,1.0,14.0,4.0,0.0,-6.6
317.0,1.0,14.0,5.0,0.0,-6.8
318.0,1.0,14.0,6.0,0.0,-7.0
319.0,1.0,14.0,7.0,0.0,-7.1
320.0,1.0,14.0,8.0,0.0,-7.2
321.0,1.0,14.0,9.0,6.0,-7.0
322.0,1.0,14.0,10.0,116.0,-5.2
323.0,1.0,14.0,11.0,191.0,-3.7
324.0,1.0,14.0,12.0,357.0,-1.6
325.0,1.0,14.0,13.0,385.0,-0.2
326.0,1.0,14.0,14.0,165.0,-0.6
327.0,1.0,14.0,15.0,207.0,-0.5
328.0,1.0,14.0,16.0,53.0,-1.6
329.0,1.0,14.0,17.0,20.0,-2.6
330.0,1.0,14.0,18.0,0.0,-3.5
331.0,1.0,14.0,19.0,0.0,-3.9
332.0,1.0,14.0,20.0,0.0,-4.2
333.0,1.0,14.0,21.0,0.0,-4.6
334.0,1.0,14.0,22.0,0.0,-5.0
335.0,1.0,14.0,23.0,0.0,-5.4
336.0,1.0,14.0,24.0,0.0,-5.7
337.0,1.0,15.0,1.0,0.0,-6.2
338.0,1.0,15.0,2.0,0.0,-6.7
339.0,1.0,15.0,3.0,0.0,-7.2
340.0,1.0,15.0,4.0,0.0,-7.4
341.0,1.0,15.0,5.0,0.0,-7.6
342.0,1.0,15.0,6.0,0.0,-7.9
343.0,1.0,15.0,7.0,0.0,-8.1
344.0,1.0,15.0,8.0,0.0,-8.2
345.0,1.0,15.0,9.0,4.0,-8.1
346.0,1.0,15.0,10.0,89.0,-6.5
347.0,1.0,15.0,11.0,159.0,-5.1
348.0,1.0,15.0,12.0,250.0,-3.5
349.0,1.0,15.0,13.0,274.0,-2.4
350.0,1.0,15.0,14.0,353.0,-1.1
351.0,1.0,15.0,15.0,279.0,-0.7
352.0,1.0,15.0,16.0,197.0,-0.7
353.0,1.0,15.0,17.0,50.0,-1.8
354.0,1.0,15.0,18.0,0.0,-3.0
355.0,1.0,15.0,19.0,0.0,-3.4
356.0,1.0,15.0,20.0,0.0,-3.8
357.0,1.0,15.0,21.0,0.0,-4.3
358.0,1.0,15.0,22.0,0.0,-4.7
359.0,1.0,15.0,23.0,0.0,-5.1
360.0,1.0,15.0,24.0,0.0,-5.5
361.0,1.0,16.0,1.0,0.0,-5.9
362.0,1.0,16.0,2.0,0.0,-6.3
363.0,1.0,16.0,3.0,0.0,-6.6
364.0,1.0,16.0,4.0,0.0,-6.8
365.0,1.0,16.0,5.0,0.0,-7.0
366.0,1.0,16.0,6.0,0.0,-7.2
367.0,1.0,16.0,7.0,0.0,-7.4
368.0,1.0,16.0,8.0,0.0,-7.5
369.0,1.0,16.0,9.0,11.0,-7.0
370.0,1.0,16.0,10.0,99.0,-5.3
371.0,1.0,16.0,11.0,142.0,-4.1
372.0,1.0,16.0,12.0,191.0,-3.1
373.0,1.0,16.0,13.0,314.0,-1.4
374.0,1.0,16.0,14.0,315.0,-0.4
375.0,1.0,16.0,15.0,287.0,0.3
376.0,1.0,16.0,16.0,201.0,0.3
377.0,1.0,16.0,17.0,78.0,-0.6
378.0,1.0,16.0,18.0,0.0,-1.9
379.0,1.0,16.0,19.0,0.0,-2.2
380.0,1.0,16.0,20.0,0.0,-2.6
381.0,1.0,16.0,21.0,0.0,-2.9
382.0,1.0,16.0,22.0,0.0,-3.3
383.0,1.0,16.0,23.0,0.0,-3.6
384.0,1.0,16.0,24.0,0.0,-4.0
385.0,1.0,17.0,1.0,0.0,-4.3
386.0,1.0,17.0,2.0,0.0,-4.5
387.0,1.0,17.0,3.0,0.0,-4.8
388.0,1.0,17.0,4.0,0.0,-5.0
389.0,1.0,17.0,5.0,0.0,-5.1
390.0,1.0,17.0,6.0,0.0,-5.2
391.0,1.0,17.0,7.0,0.0,-5.3
392.0,1.0,17.0,8.0,0.0,-5.4
393.0,1.0,17.0,9.0,12.0,-4.9
394.0,1.0,17.0,10.0,145.0,-2.2
395.0,1.0,17.0,11.0,261.0,0.2
396.0,1.0,17.0,12.0,346.0,2.3
397.0,1.0,17.0,13.0,379.0,3.9
398.0,1.0,17.0,14.0,366.0,4.8
399.0,1.0,17.0,15.0,301.0,5.1
400.0,1.0,17.0,16.0,192.0,4.5
401.0,1.0,17.0,17.0,69.0,3.2
402.0,1.0,17.0,18.0,0.0,1.7
403.0,1.0,17.0,19.0,0.0,1.2
404.0,1.0,17.0,20.0,0.0,0.8
405.0,1.0,17.0,21.0,0.0,0.4
406.0,1.0,17.0,22.0,0.0,-0.1
407.0,1.0,17.0,23.0,0.0,-0.5
408.0,1.0,17.0,24.0,0.0,-1.0
409.0,1.0,18.0,1.0,0.0,-1.5
410.0,1.0,18.0,2.0,0.0,-2.0
411.0,1.0,18.0,3.0,0.0,-2.6
412.0,1.0,18.0,4.0,0.0,-2.9
413.0,1.0,18.0,5.0,0.0,-3.2
414.0,1.0,18.0,6.0,0.0,-3.4
415.0,1.0,18.0,7.0,0.0,-3.6
416.0,1.0,18.0,8.0,0.0,-3.8
417.0,1.0,18.0,9.0,12.0,-3.4
418.0,1.0,18.0,10.0,152.0,-0.8
419.0,1.0,18.0,11.0,270.0,1.6
420.0,1.0,18.0,12.0,355.0,3.5
421.0,1.0,18.0,13.0,392.0,5.0
422.0,1.0,18.0,14.0,378.0,5.9
423.0,1.0,18.0,15.0,310.0,6.1
424.0,1.0,18.0,16.0,203.0,5.6
425.0,1.0,18.0,17.0,73.0,4.2
426.0,1.0,18.0,18.0,0.0,2.7
427.0,1.0,18.0,19.0,0.0,2.3
428.0,1.0,18.0,20.0,0.0,1.9
429.0,1.0,18.0,21.0,0.0,1.6
430.0,1.0,18.0,22.0,0.0,1.2
431.0,1.0,18.0,23.0,0.0,0.8
432.0,1.0,18.0,24.0,0.0,0.5
433.0,1.0,19.0,1.0,0.0,0.2
434.0,1.0,19.0,2.0,0.0,0.0
435.0,1.0,19.0,3.0,0.0,-0.3
436.0,1.0,19.0,4.0,0.0,-0.4
437.0,1.0,19.0,5.0,0.0,-0.6
438.0,1.0,19.0,6.0,0.0,-0.7
439.0,1.0,19.0,7.0,0.0,-0.8
440.0,1.0,19.0,8.0,0.0,-0.8
441.0,1.0,19.0,9.0,3.0,-0.7
442.0,1.0,19.0,10.0,91.0,1.1
443.0,1.0,19.0,11.0,170.0,2.7
444.0,1.0,19.0,12.0,215.0,4.0
445.0,1.0,19.0,13.0,319.0,5.7
446.0,1.0,19.0,14.0,260.0,6.3
447.0,1.0,19.0,15.0,235.0,6.7
448.0,1.0,19.0,16.0,152.0,6.4
449.0,1.0,19.0,17.0,73.0,5.6
450.0,1.0,19.0,18.0,1.0,4.5
451.0,1.0,19.0,19.0,0.0,4.1
452.0,1.0,19.0,20.0,0.0,3.8
453.0,1.0,19.0,21.0,0.0,3.4
454.0,1.0,19.0,22.0,0.0,3.1
455.0,1.0,19.0,23.0,0.0,2.7
456.0,1.0,19.0,24.0,0.0,2.4
457.0,1.0,20.0,1.0,0.0,2.0
458.0,1.0,20.0,2.0,0.0,1.6
459.0,1.0,20.0,3.0,0.0,1.2
460.0,1.0,20.0,4.0,0.0,1.0
461.0,1.0,20.0,5.0,0.0,0.8
462.0,1.0,20.0,6.0,0.0,0.6
463.0,1.0,20.0,7.0,0.0,0.5
464.0,1.0,20.0,8.0,0.0,0.4
465.0,1.0,20.0,9.0,14.0,0.8
466.0,1.0,20.0,10.0,110.0,2.1
467.0,1.0,20.0,11.0,251.0,3.9
468.0,1.0,20.0,12.0,257.0,4.9
469.0,1.0,20.0,13.0,167.0,4.9
470.0,1.0,20.0,14.0,111.0,4.4
471.0,1.0,20.0,15.0,105.0,4.1
472.0,1.0,20.0,16.0,17.0,3.4
473.0,1.0,20.0,17.0,6.0,2.7
474.0,1.0,20.0,18.0,0.0,1.8
475.0,1.0,20.0,19.0,0.0,2.0
476.0,1.0,20.0,20.0,0.0,1.8
477.0,1.0,20.0,21.0,0.0,1.7
478.0,1.0,20.0,22.0,0.0,1.5
479.0,1.0,20.0,23.0,0.0,1.4
480.0,1.0,20.0,24.0,0.0,1.2
481.0,1.0,21.0,1.0,0.0,1.0
482.0,1.0,21.0,2.0,0.0,0.9
483.0,1.0,21.0,3.0,0.0,0.8
484.0,1.0,21.0,4.0,0.0,0.7
485.0,1.0,21.0,5.0,0.0,0.6
486.0,1.0,21.0,6.0,0.0,0.5
487.0,1.0,21.0,7.0,0.0,0.5
488.0,1.0,21.0,8.0,0.0,0.4
489.0,1.0,21.0,9.0,12.0,1.0
490.0,1.0,21.0,10.0,113.0,3.2
491.0,1.0,21.0,11.0,183.0,4.9
492.0,1.0,21.0,12.0,224.0,6.3
493.0,1.0,21.0,13.0,225.0,7.1
494.0,1.0,21.0,14.0,211.0,7.5
495.0,1.0,21.0,15.0,234.0,8.0
496.0,1.0,21.0,16.0,179.0,8.0
497.0,1.0,21.0,17.0,88.0,7.3
498.0,1.0,21.0,18.0,1.0,6.1
499.0,1.0,21.0,19.0,0.0,5.8
500.0,1.0,21.0,20.0,0.0,5.6
501.0,1.0,21.0,21.0,0.0,5.4
502.0,1.0,21.0,22.0,0.0,5.1
503.0,1.0,21.0,23.0,0.0,4.9
504.0,1.0,21.0,24.0,0.0,4.6
505.0,1.0,22.0,1.0,0.0,4.4
506.0,1.0,22.0,2.0,0.0,4.2
507.0,1.0,22.0,3.0,0.0,3.9
508.0,1.0,22.0,4.0,0.0,3.8
509.0,1.0,22.0,5.0,0.0,3.7
510.0,1.0,22.0,6.0,0.0,3.5
511.0,1.0,22.0,7.0,0.0,3.5
512.0,1.0,22.0,8.0,0.0,3.4
513.0,1.0,22.0,9.0,3.0,3.5
514.0,1.0,22.0,10.0,41.0,4.1
515.0,1.0,22.0,11.0,78.0,4.8
516.0,1.0,22.0,12.0,99.0,5.3
517.0,1.0,22.0,13.0,101.0,5.6
518.0,1.0,22.0,14.0,102.0,5.8
519.0,1.0,22.0,15.0,89.0,5.8
520.0,1.0,22.0,16.0,57.0,5.7
521.0,1.0,22.0,17.0,25.0,5.4
522.0,1.0,22.0,18.0,0.0,5.0
523.0,1.0,22.0,19.0,0.0,4.6
524.0,1.0,22.0,20.0,0.0,3.3
525.0,1.0,22.0,21.0,0.0,3.5
526.0,1.0,22.0,22.0,0.0,3.3
527.0,1.0,22.0,23.0,0.0,3.0
528.0,1.0,22.0,24.0,0.0,2.8
529.0,1.0,23.0,1.0,0.0,2.2
530.0,1.0,23.0,2.0,0.0,1.7
531.0,1.0,23.0,3.0,0.0,1.5
532.0,1.0,23.0,4.0,0.0,1.4
533.0,1.0,23.0,5.0,0.0,1.3
534.0,1.0,23.0,6.0,0.0,1.2
535.0,1.0,23.0,7.0,0.0,1.0
536.0,1.0,23.0,8.0,0.0,0.9
537.0,1.0,23.0,9.0,4.0,0.9
538.0,1.0,23.0,10.0,36.0,1.3
539.0,1.0,23.0,11.0,72.0,1.9
540.0,1.0,23.0,12.0,95.0,2.3
541.0,1.0,23.0,13.0,93.0,2.5
542.0,1.0,23.0,14.0,83.0,2.6
543.0,1.0,23.0,15.0,68.0,2.6
544.0,1.0,23.0,16.0,55.0,2.4
545.0,1.0,23.0,17.0,25.0,2.1
546.0,1.0,23.0,18.0,0.0,1.2
547.0,1.0,23.0,19.0,0.0,-0.1
548.0,1.0,23.0,20.0,0.0,0.6
549.0,1.0,23.0,21.0,0.0,0.7
550.0,1.0,23.0,22.0,0.0,0.3
551.0,1.0,23.0,23.0,0.0,-0.1
552.0,1.0,23.0,24.0,0.0,-0.5
553.0,1.0,24.0,1.0,0.0,-1.6
554.0,1.0,24.0,2.0,0.0,-2.8
555.0,1.0,24.0,3.0,0.0,-4.0
556.0,1.0,24.0,4.0,0.0,-4.7
557.0,1.0,24.0,5.0,0.0,-5.3
558.0,1.0,24.0,6.0,0.0,-6.0
559.0,1.0,24.0,7.0,0.0,-6.5
560.0,1.0,24.0,8.0,0.0,-7.0
561.0,1.0,24.0,9.0,18.0,-6.5
562.0,1.0,24.0,10.0,163.0,-4.2
563.0,1.0,24.0,11.0,282.0,-2.3
564.0,1.0,24.0,12.0,368.0,-0.6
565.0,1.0,24.0,13.0,401.0,0.5
566.0,1.0,24.0,14.0,393.0,1.2
567.0,1.0,24.0,15.0,323.0,1.3
568.0,1.0,24.0,16.0,220.0,0.8
569.0,1.0,24.0,17.0,91.0,-0.4
