hy	m	dm	h	G_Gh	G_Dh	G_Gk	G_Dk	G_Bn	Ta
1	1	1	1	0	0	0	0	0	8.1
2	1	1	2	0	0	0	0	0	7.7
3	1	1	3	0	0	0	0	0	7.3
4	1	1	4	0	0	0	0	0	7.1
5	1	1	5	0	0	0	0	0	7.0
6	1	1	6	0	0	0	0	0	6.8
7	1	1	7	0	0	0	0	0	6.7
8	1	1	8	0	0	0	0	0	6.5
9	1	1	9	4	4	4	4	0	6.7
10	1	1	10	78	62	78	62	107	8.3
11	1	1	11	150	113	150	113	145	9.9
12	1	1	12	210	150	210	150	184	11.3
13	1	1	13	228	170	228	170	164	12.4
14	1	1	14	216	159	216	159	169	13.0
15	1	1	15	147	123	147	123	86	13.0
16	1	1	16	79	69	79	69	53	12.3
17	1	1	17	3	3	3	3	0	11.2
18	1	1	18	0	0	0	0	0	10.8
19	1	1	19	0	0	0	0	0	10.4
20	1	1	20	0	0	0	0	0	10.0
21	1	1	21	0	0	0	0	0	9.5
22	1	1	22	0	0	0	0	0	9.1
23	1	1	23	0	0	0	0	0	8.7
24	1	1	24	0	0	0	0	0	8.3
25	1	2	1	0	0	0	0	0	7.9
26	1	2	2	0	0	0	0	0	7.5
27	1	2	3	0	0	0	0	0	7.0
28	1	2	4	0	0	0	0	0	6.8
29	1	2	5	0	0	0	0	0	6.6
30	1	2	6	0	0	0	0	0	6.3
31	1	2	7	0	0	0	0	0	6.2
32	1	2	8	0	0	0	0	0	6.0
33	1	2	9	2	2	2	2	0	6.0
34	1	2	10	32	32	32	32	0	6.5
35	1	2	11	64	64	64	64	0	7.0
36	1	2	12	85	85	85	85	0	7.4
37	1	2	13	80	80	80	80	0	7.6
38	1	2	14	89	89	89	89	0	7.8
39	1	2	15	70	70	70	70	0	7.8
40	1	2	16	42	42	42	42	0	7.6
41	1	2	17	6	6	6	6	0	7.3
42	1	2	18	0	0	0	0	0	6.9
43	1	2	19	0	0	0	0	0	6.2
44	1	2	20	0	0	0	0	0	6.2
45	1	2	21	0	0	0	0	0	5.7
46	1	2	22	0	0	0	0	0	5.5
47	1	2	23	0	0	0	0	0	5.1
48	1	2	24	0	0	0	0	0	4.7
49	1	3	1	0	0	0	0	0	4.5
50	1	3	2	0	0	0	0	0	4.3
51	1	3	3	0	0	0	0	0	4.2
52	1	3	4	0	0	0	0	0	4.1
53	1	3	5	0	0	0	0	0	4.1
54	1	3	6	0	0	0	0	0	4.0
55	1	3	7	0	0	0	0	0	4.0
56	1	3	8	0	0	0	0	0	4.0
57	1	3	9	2	2	2	2	0	4.2
58	1	3	10	94	50	94	50	291	6.5
59	1	3	11	150	115	150	115	139	8.2
60	1	3	12	204	151	204	151	162	9.7
61	1	3	13	247	143	247	143	293	11.0
62	1	3	14	312	119	312	119	567	12.5
63	1	3	15	204	98	204	98	374	12.8
64	1	3	16	108	75	108	75	180	12.2
65	1	3	17	17	17	17	17	0	10.9
66	1	3	18	0	0	0	0	0	10.1
67	1	3	19	0	0	0	0	0	9.3
68	1	3	20	0	0	0	0	0	8.5
69	1	3	21	0	0	0	0	0	7.8
70	1	3	22	0	0	0	0	0	7.0
71	1	3	23	0	0	0	0	0	6.2
72	1	3	24	0	0	0	0	0	5.4
73	1	4	1	0	0	0	0	0	4.3
74	1	4	2	0	0	0	0	0	3.1
75	1	4	3	0	0	0	0	0	1.9
76	1	4	4	0	0	0	0	0	1.3
77	1	4	5	0	0	0	0	0	0.6
78	1	4	6	0	0	0	0	0	0.0
79	1	4	7	0	0	0	0	0	-0.5
80	1	4	8	0	0	0	0	0	-1.0
81	1	4	9	6	6	6	6	0	-0.9
82	1	4	10	118	38	118	38	531	1.2
83	1	4	11	234	44	234	44	738	3.3
84	1	4	12	312	47	312	47	808	5.1
85	1	4	13	359	52	359	52	862	6.4
86	1	4	14	332	56	332	56	806	7.1
87	1	4	15	256	48	256	48	729	7.2
88	1	4	16	153	87	153	87	349	6.4
89	1	4	17	18	18	18	18	0	4.8
90	1	4	18	0	0	0	0	0	4.3
91	1	4	19	0	0	0	0	0	3.7
92	1	4	20	0	0	0	0	0	3.2
93	1	4	21	0	0	0	0	0	2.6
94	1	4	22	0	0	0	0	0	2.1
95	1	4	23	0	0	0	0	0	1.5
96	1	4	24	0	0	0	0	0	1.0
97	1	5	1	0	0	0	0	0	0.9
98	1	5	2	0	0	0	0	0	0.8
99	1	5	3	0	0	0	0	0	0.7
100	1	5	4	0	0	0	0	0	0.7
101	1	5	5	0	0	0	0	0	0.7
102	1	5	6	0	0	0	0	0	0.7
103	1	5	7	0	0	0	0	0	0.6
104	1	5	8	0	0	0	0	0	0.6
105	1	5	9	2	2	2	2	0	0.8
106	1	5	10	31	31	31	31	0	1.5
107	1	5	11	60	60	60	60	0	2.2
108	1	5	12	88	88	88	88	0	2.9
109	1	5	13	90	90	90	90	0	3.3
110	1	5	14	76	76	76	76	0	3.5
111	1	5	15	66	66	66	66	0	3.6
112	1	5	16	42	42	42	42	0	3.4
113	1	5	17	6	6	6	6	0	3.0
114	1	5	18	0	0	0	0	0	2.7
115	1	5	19	0	0	0	0	0	2.4
116	1	5	20	0	0	0	0	0	2.0
117	1	5	21	0	0	0	0	0	1.7
118	1	5	22	0	0	0	0	0	1.4
119	1	5	23	0	0	0	0	0	0.9
120	1	5	24	0	0	0	0	0	0.3
121	1	6	1	0	0	0	0	0	0.1
122	1	6	2	0	0	0	0	0	-0.4
123	1	6	3	0	0	0	0	0	-1.0
124	1	6	4	0	0	0	0	0	-1.4
125	1	6	5	0	0	0	0	0	-1.7
126	1	6	6	0	0	0	0	0	-2.0
127	1	6	7	0	0	0	0	0	-2.2
128	1	6	8	0	0	0	0	0	-2.4
129	1	6	9	2	2	2	2	0	-2.4
130	1	6	10	92	72	92	72	133	-0.5
131	1	6	11	183	81	183	81	391	1.3
132	1	6	12	263	91	263	91	519	3.1
133	1	6	13	281	108	281	108	478	4.3
134	1	6	14	256	113	256	113	412	4.9
135	1	6	15	193	101	193	101	318	5.0
136	1	6	16	99	75	99	75	122	4.2
137	1	6	17	4	4	4	4	0	2.8
138	1	6	18	0	0	0	0	0	2.4
139	1	6	19	0	0	0	0	0	2.0
140	1	6	20	0	0	0	0	0	1.6
141	1	6	21	0	0	0	0	0	1.2
142	1	6	22	0	0	0	0	0	0.8
143	1	6	23	0	0	0	0	0	0.4
144	1	6	24	0	0	0	0	0	0.0
145	1	7	1	0	0	0	0	0	-0.3
146	1	7	2	0	0	0	0	0	-0.6
147	1	7	3	0	0	0	0	0	-0.9
148	1	7	4	0	0	0	0	0	-1.0
149	1	7	5	0	0	0	0	0	-1.1
150	1	7	6	0	0	0	0	0	-1.3
151	1	7	7	0	0	0	0	0	-1.4
152	1	7	8	0	0	0	0	0	-1.5
153	1	7	9	2	2	2	2	0	-1.4
154	1	7	10	61	56	61	56	30	0.0
155	1	7	11	138	114	138	114	91	1.6
156	1	7	12	165	145	165	145	62	2.7
157	1	7	13	190	165	190	165	69	3.7
158	1	7	14	189	160	189	160	83	4.3
159	1	7	15	153	132	153	132	71	4.4
160	1	7	16	93	76	93	76	86	4.1
161	1	7	17	15	15	15	15	0	3.1
162	1	7	18	0	0	0	0	0	2.8
163	1	7	19	0	0	0	0	0	2.5
164	1	7	20	0	0	0	0	0	2.2
165	1	7	21	0	0	0	0	0	1.8
166	1	7	22	0	0	0	0	0	1.5
167	1	7	23	0	0	0	0	0	1.2
168	1	7	24	0	0	0	0	0	0.8
169	1	8	1	0	0	0	0	0	0.5
170	1	8	2	0	0	0	0	0	0.2
171	1	8	3	0	0	0	0	0	-0.1
172	1	8	4	0	0	0	0	0	-0.3
173	1	8	5	0	0	0	0	0	-0.5
174	1	8	6	0	0	0	0	0	-0.6
175	1	8	7	0	0	0	0	0	-0.8
176	1	8	8	0	0	0	0	0	-0.9
177	1	8	9	2	2	2	2	0	-0.8
178	1	8	10	33	33	33	33	0	-0.2
179	1	8	11	59	59	59	59	0	0.3
180	1	8	12	121	120	121	120	4	1.2
181	1	8	13	105	105	105	105	0	1.6
182	1	8	14	82	82	82	82	0	1.7
183	1	8	15	81	81	81	81	0	1.8
184	1	8	16	54	54	54	54	0	1.6
185	1	8	17	7	7	7	7	0	1.2
186	1	8	18	0	0	0	0	0	0.8
187	1	8	19	0	0	0	0	0	0.5
188	1	8	20	0	0	0	0	0	0.2
189	1	8	21	0	0	0	0	0	-0.1
190	1	8	22	0	0	0	0	0	-0.5
191	1	8	23	0	0	0	0	0	-0.8
192	1	8	24	0	0	0	0	0	-1.3
193	1	9	1	0	0	0	0	0	-1.4
194	1	9	2	0	0	0	0	0	-1.6
195	1	9	3	0	0	0	0	0	-1.9
196	1	9	4	0	0	0	0	0	-2.1
197	1	9	5	0	0	0	0	0	-2.2
198	1	9	6	0	0	0	0	0	-2.3
199	1	9	7	0	0	0	0	0	-2.4
200	1	9	8	0	0	0	0	0	-2.5
201	1	9	9	2	2	2	2	0	-2.4
202	1	9	10	12	12	12	12	0	-2.1
203	1	9	11	42	42	42	42	0	-1.6
204	1	9	12	63	63	63	63	0	-1.0
205	1	9	13	33	33	33	33	0	-1.0
206	1	9	14	199	151	199	151	134	0.3
207	1	9	15	141	123	141	123	62	0.9
208	1	9	16	109	81	109	81	136	1.1
209	1	9	17	42	31	42	31	145	0.8
210	1	9	18	0	0	0	0	0	0.3
211	1	9	19	0	0	0	0	0	0.0
212	1	9	20	0	0	0	0	0	-0.3
213	1	9	21	0	0	0	0	0	-0.5
214	1	9	22	0	0	0	0	0	-0.8
215	1	9	23	0	0	0	0	0	-1.1
216	1	9	24	0	0	0	0	0	-1.4
217	1	10	1	0	0	0	0	0	-1.6
218	1	10	2	0	0	0	0	0	-1.9
219	1	10	3	0	0	0	0	0	-2.1
220	1	10	4	0	0	0	0	0	-2.2
221	1	10	5	0	0	0	0	0	-2.3
222	1	10	6	0	0	0	0	0	-2.4
223	1	10	7	0	0	0	0	0	-2.4
224	1	10	8	0	0	0	0	0	-2.5
225	1	10	9	2	2	2	2	0	-2.4
226	1	10	10	12	12	12	12	0	-2.1
227	1	10	11	22	22	22	22	0	-1.8
228	1	10	12	40	40	40	40	0	-1.4
229	1	10	13	58	58	58	58	0	-1.0
230	1	10	14	316	143	316	143	486	1.5
231	1	10	15	259	59	259	59	666	2.8
232	1	10	16	161	49	161	49	546	3.2
233	1	10	17	57	35	57	35	281	2.8
234	1	10	18	0	0	0	0	0	2.0
235	1	10	19	0	0	0	0	0	1.5
236	1	10	20	0	0	0	0	0	1.1
237	1	10	21	0	0	0	0	0	0.7
238	1	10	22	0	0	0	0	0	0.3
239	1	10	23	0	0	0	0	0	-0.1
240	1	10	24	0	0	0	0	0	-0.5
241	1	11	1	0	0	0	0	0	-1.1
242	1	11	2	0	0	0	0	0	-1.6
243	1	11	3	0	0	0	0	0	-2.1
244	1	11	4	0	0	0	0	0	-2.4
245	1	11	5	0	0	0	0	0	-2.6
246	1	11	6	0	0	0	0	0	-2.9
247	1	11	7	0	0	0	0	0	-3.1
248	1	11	8	0	0	0	0	0	-3.2
249	1	11	9	4	4	4	4	0	-3.0
250	1	11	10	52	52	52	52	0	-1.9
251	1	11	11	130	108	130	108	85	-0.2
252	1	11	12	263	115	263	115	437	2.2
253	1	11	13	277	142	277	142	365	3.8
254	1	11	14	328	103	328	103	626	5.3
255	1	11	15	294	55	294	55	789	6.1
256	1	11	16	206	59	206	59	706	6.2
257	1	11	17	66	26	66	26	494	5.1
258	1	11	18	0	0	0	0	0	3.6
259	1	11	19	0	0	0	0	0	2.8
260	1	11	20	0	0	0	0	0	1.9
261	1	11	21	0	0	0	0	0	1.1
262	1	11	22	0	0	0	0	0	0.2
263	1	11	23	0	0	0	0	0	-0.6
264	1	11	24	0	0	0	0	0	-1.5
265	1	12	1	0	0	0	0	0	-2.4
266	1	12	2	0	0	0	0	0	-3.6
267	1	12	3	0	0	0	0	0	-4.7
268	1	12	4	0	0	0	0	0	-5.3
269	1	12	5	0	0	0	0	0	-6.0
270	1	12	6	0	0	0	0	0	-6.7
271	1	12	7	0	0	0	0	0	-7.2
272	1	12	8	0	0	0	0	0	-7.7
273	1	12	9	7	7	7	7	0	-7.7
274	1	12	10	119	75	119	75	280	-6.2
275	1	12	11	239	47	239	47	713	-4.6
276	1	12	12	331	56	331	56	805	-3.2
277	1	12	13	357	56	357	56	804	-2.3
278	1	12	14	340	52	340	52	798	-1.9
279	1	12	15	276	50	276	50	740	-1.9
280	1	12	16	171	46	171	46	590	-2.5
281	1	12	17	62	31	62	31	359	-3.7
282	1	12	18	0	0	0	0	0	-5.0
283	1	12	19	0	0	0	0	0	-5.6
284	1	12	20	0	0	0	0	0	-6.3
285	1	12	21	0	0	0	0	0	-6.9
286	1	12	22	0	0	0	0	0	-7.5
287	1	12	23	0	0	0	0	0	-8.2
288	1	12	24	0	0	0	0	0	-8.8
289	1	13	1	0	0	0	0	0	-8.7
290	1	13	2	0	0	0	0	0	-8.5
291	1	13	3	0	0	0	0	0	-8.2
292	1	13	4	0	0	0	0	0	-8.1
293	1	13	5	0	0	0	0	0	-8.0
294	1	13	6	0	0	0	0	0	-7.8
295	1	13	7	0	0	0	0	0	-7.7
296	1	13	8	0	0	0	0	0	-7.6
297	1	13	9	7	7	7	7	0	-7.2
298	1	13	10	131	78	131	78	326	-3.6
299	1	13	11	211	81	211	81	482	-0.9
300	1	13	12	296	114	296	114	529	1.7
301	1	13	13	228	162	228	162	174	2.5
302	1	13	14	180	156	180	156	67	2.6
303	1	13	15	172	133	172	133	126	2.6
304	1	13	16	149	82	149	82	312	2.3
305	1	13	17	29	29	29	29	0	0.9
306	1	13	18	0	0	0	0	0	-0.6
307	1	13	19	0	0	0	0	0	-0.6
308	1	13	20	0	0	0	0	0	-0.7
309	1	13	21	0	0	0	0	0	-0.8
310	1	13	22	0	0	0	0	0	-0.8
311	1	13	23	0	0	0	0	0	-0.9
312	1	13	24	0	0	0	0	0	-1.0
313	1	14	1	0	0	0	0	0	-1.2
314	1	14	2	0	0	0	0	0	-1.5
315	1	14	3	0	0	0	0	0	-1.9
316	1	14	4	0	0	0	0	0	-2.0
317	1	14	5	0	0	0	0	0	-2.2
318	1	14	6	0	0	0	0	0	-2.4
319	1	14	7	0	0	0	0	0	-2.5
320	1	14	8	0	0	0	0	0	-2.6
321	1	14	9	2	2	2	2	0	-2.6
322	1	14	10	16	16	16	16	0	-2.4
323	1	14	11	32	32	32	32	0	-2.2
324	1	14	12	45	45	45	45	0	-2.0
325	1	14	13	51	51	51	51	0	-1.9
326	1	14	14	48	48	48	48	0	-1.8
327	1	14	15	37	37	37	37	0	-1.8
328	1	14	16	22	22	22	22	0	-2.0
329	1	14	17	8	8	8	8	0	-2.2
330	1	14	18	0	0	0	0	0	-2.2
331	1	14	19	0	0	0	0	0	-2.8
332	1	14	20	0	0	0	0	0	-2.9
333	1	14	21	0	0	0	0	0	-3.7
334	1	14	22	0	0	0	0	0	-3.3
335	1	14	23	0	0	0	0	0	-3.5
336	1	14	24	0	0	0	0	0	-3.8
337	1	15	1	0	0	0	0	0	-4.0
338	1	15	2	0	0	0	0	0	-4.4
339	1	15	3	0	0	0	0	0	-4.4
340	1	15	4	0	0	0	0	0	-4.6
341	1	15	5	0	0	0	0	0	-4.7
342	1	15	6	0	0	0	0	0	-4.8
343	1	15	7	0	0	0	0	0	-4.9
344	1	15	8	0	0	0	0	0	-5.0
345	1	15	9	2	2	2	2	0	-4.9
346	1	15	10	25	25	25	25	0	-4.5
347	1	15	11	44	44	44	44	0	-4.1
348	1	15	12	54	54	54	54	0	-3.8
349	1	15	13	65	65	65	65	0	-3.6
350	1	15	14	67	67	67	67	0	-3.4
351	1	15	15	53	53	53	53	0	-3.4
352	1	15	16	35	35	35	35	0	-3.5
353	1	15	17	13	13	13	13	0	-3.8
354	1	15	18	0	0	0	0	0	-4.1
355	1	15	19	0	0	0	0	0	-4.0
356	1	15	20	0	0	0	0	0	-4.4
357	1	15	21	0	0	0	0	0	-3.8
358	1	15	22	0	0	0	0	0	-3.7
359	1	15	23	0	0	0	0	0	-3.6
360	1	15	24	0	0	0	0	0	-3.5
361	1	16	1	0	0	0	0	0	-3.4
362	1	16	2	0	0	0	0	0	-3.3
363	1	16	3	0	0	0	0	0	-3.1
364	1	16	4	0	0	0	0	0	-3.0
365	1	16	5	0	0	0	0	0	-2.9
366	1	16	6	0	0	0	0	0	-2.9
367	1	16	7	0	0	0	0	0	-2.8
368	1	16	8	0	0	0	0	0	-2.7
369	1	16	9	2	2	2	2	0	-2.5
370	1	16	10	17	17	17	17	0	-2.0
371	1	16	11	30	30	30	30	0	-1.6
372	1	16	12	39	39	39	39	0	-1.2
373	1	16	13	45	45	45	45	0	-0.8
374	1	16	14	46	46	46	46	0	-0.6
375	1	16	15	37	37	37	37	0	-0.5
376	1	16	16	24	24	24	24	0	-0.6
377	1	16	17	10	10	10	10	0	-0.8
378	1	16	18	0	0	0	0	0	-1.2
379	1	16	19	0	0	0	0	0	-1.5
380	1	16	20	0	0	0	0	0	-2.2
381	1	16	21	0	0	0	0	0	-1.5
382	1	16	22	0	0	0	0	0	-1.7
383	1	16	23	0	0	0	0	0	-1.7
384	1	16	24	0	0	0	0	0	-2.0
385	1	17	1	0	0	0	0	0	-2.4
386	1	17	2	0	0	0	0	0	-2.8
387	1	17	3	0	0	0	0	0	-3.3
388	1	17	4	0	0	0	0	0	-3.6
389	1	17	5	0	0	0	0	0	-3.8
390	1	17	6	0	0	0	0	0	-4.1
391	1	17	7	0	0	0	0	0	-4.3
392	1	17	8	0	0	0	0	0	-4.4
393	1	17	9	2	2	2	2	0	-4.3
394	1	17	10	76	64	76	64	70	-2.5
395	1	17	11	162	118	162	118	156	-0.5
396	1	17	12	258	137	258	137	342	1.7
397	1	17	13	330	101	330	101	590	3.7
398	1	17	14	327	84	327	84	645	5.0
399	1	17	15	259	80	259	80	558	5.4
400	1	17	16	188	52	188	52	594	5.3
401	1	17	17	79	35	79	35	433	4.1
402	1	17	18	1	1	1	1	0	2.6
403	1	17	19	0	0	0	0	0	2.1
404	1	17	20	0	0	0	0	0	1.7
405	1	17	21	0	0	0	0	0	1.2
406	1	17	22	0	0	0	0	0	0.7
407	1	17	23	0	0	0	0	0	0.3
408	1	17	24	0	0	0	0	0	-0.2
409	1	18	1	0	0	0	0	0	-0.6
410	1	18	2	0	0	0	0	0	-1.1
411	1	18	3	0	0	0	0	0	-1.6
412	1	18	4	0	0	0	0	0	-1.9
413	1	18	5	0	0	0	0	0	-2.2
414	1	18	6	0	0	0	0	0	-2.4
415	1	18	7	0	0	0	0	0	-2.6
416	1	18	8	0	0	0	0	0	-2.8
417	1	18	9	10	10	10	10	0	-2.4
418	1	18	10	136	81	136	81	324	0.7
419	1	18	11	242	89	242	89	544	3.4
420	1	18	12	267	134	267	134	372	5.1
421	1	18	13	253	175	253	175	199	5.9
422	1	18	14	191	164	191	164	70	5.9
423	1	18	15	148	130	148	130	56	5.4
424	1	18	16	203	91	203	91	481	5.6
425	1	18	17	89	28	89	28	578	4.7
426	1	18	18	3	3	3	3	0	3.3
427	1	18	19	0	0	0	0	0	2.9
428	1	18	20	0	0	0	0	0	2.6
429	1	18	21	0	0	0	0	0	2.3
430	1	18	22	0	0	0	0	0	2.0
431	1	18	23	0	0	0	0	0	1.7
432	1	18	24	0	0	0	0	0	1.4
433	1	19	1	0	0	0	0	0	1.3
434	1	19	2	0	0	0	0	0	1.2
435	1	19	3	0	0	0	0	0	1.2
436	1	19	4	0	0	0	0	0	1.1
437	1	19	5	0	0	0	0	0	1.1
438	1	19	6	0	0	0	0	0	1.1
439	1	19	7	0	0	0	0	0	1.1
440	1	19	8	0	0	0	0	0	1.1
441	1	19	9	2	2	2	2	0	1.3
442	1	19	10	12	12	12	12	0	1.6
443	1	19	11	31	31	31	31	0	2.1
444	1	19	12	50	50	50	50	0	2.6
445	1	19	13	54	54	54	54	0	3.0
446	1	19	14	275	163	275	163	293	5.3
447	1	19	15	235	112	235	112	374	6.6
448	1	19	16	161	73	161	73	376	7.1
449	1	19	17	64	34	64	34	276	6.7
450	1	19	18	0	0	0	0	0	5.9
451	1	19	19	0	0	0	0	0	5.7
452	1	19	20	0	0	0	0	0	5.6
453	1	19	21	0	0	0	0	0	5.4
454	1	19	22	0	0	0	0	0	5.3
455	1	19	23	0	0	0	0	0	5.1
456	1	19	24	0	0	0	0	0	5.0
457	1	20	1	0	0	0	0	0	4.6
458	1	20	2	0	0	0	0	0	3.8
459	1	20	3	0	0	0	0	0	3.9
460	1	20	4	0	0	0	0	0	3.7
461	1	20	5	0	0	0	0	0	3.6
462	1	20	6	0	0	0	0	0	3.4
463	1	20	7	0	0	0	0	0	3.2
464	1	20	8	0	0	0	0	0	2.9
465	1	20	9	2	2	2	2	0	3.1
466	1	20	10	12	12	12	12	0	3.1
467	1	20	11	22	22	22	22	0	3.1
468	1	20	12	31	31	31	31	0	3.2
469	1	20	13	34	34	34	34	0	3.1
470	1	20	14	32	32	32	32	0	3.1
471	1	20	15	27	27	27	27	0	2.9
472	1	20	16	18	18	18	18	0	2.8
473	1	20	17	8	8	8	8	0	2.9
474	1	20	18	0	0	0	0	0	2.8
475	1	20	19	0	0	0	0	0	2.7
476	1	20	20	0	0	0	0	0	2.4
477	1	20	21	0	0	0	0	0	1.8
478	1	20	22	0	0	0	0	0	0.8
479	1	20	23	0	0	0	0	0	2.0
480	1	20	24	0	0	0	0	0	2.1
481	1	21	1	0	0	0	0	0	2.5
482	1	21	2	0	0	0	0	0	2.6
483	1	21	3	0	0	0	0	0	2.7
484	1	21	4	0	0	0	0	0	2.8
485	1	21	5	0	0	0	0	0	2.9
486	1	21	6	0	0	0	0	0	3.0
487	1	21	7	0	0	0	0	0	3.0
488	1	21	8	0	0	0	0	0	3.1
489	1	21	9	5	5	5	5	0	3.4
490	1	21	10	53	53	53	53	0	4.6
491	1	21	11	101	101	101	101	0	6.2
492	1	21	12	114	114	114	114	0	7.1
493	1	21	13	107	107	107	107	0	7.6
494	1	21	14	84	84	84	84	0	7.7
495	1	21	15	80	80	80	80	0	7.7
496	1	21	16	58	58	58	58	0	7.5
497	1	21	17	19	19	19	19	0	7.0
498	1	21	18	0	0	0	0	0	6.3
499	1	21	19	0	0	0	0	0	6.3
500	1	21	20	0	0	0	0	0	6.3
501	1	21	21	0	0	0	0	0	6.3
502	1	21	22	0	0	0	0	0	6.3
503	1	21	23	0	0	0	0	0	6.3
504	1	21	24	0	0	0	0	0	6.3
505	1	22	1	0	0	0	0	0	5.1
506	1	22	2	0	0	0	0	0	6.0
507	1	22	3	0	0	0	0	0	5.9
508	1	22	4	0	0	0	0	0	5.8
509	1	22	5	0	0	0	0	0	5.8
510	1	22	6	0	0	0	0	0	5.5
511	1	22	7	0	0	0	0	0	5.2
512	1	22	8	0	0	0	0	0	5.5
513	1	22	9	3	3	3	3	0	5.7
514	1	22	10	13	13	13	13	0	5.9
515	1	22	11	23	23	23	23	0	6.1
516	1	22	12	30	30	30	30	0	6.3
517	1	22	13	34	34	34	34	0	6.4
518	1	22	14	33	33	33	33	0	6.3
519	1	22	15	29	29	29	29	0	6.5
520	1	22	16	19	19	19	19	0	6.5
521	1	22	17	8	8	8	8	0	6.4
522	1	22	18	0	0	0	0	0	6.2
523	1	22	19	0	0	0	0	0	6.0
524	1	22	20	0	0	0	0	0	5.9
525	1	22	21	0	0	0	0	0	5.4
526	1	22	22	0	0	0	0	0	5.5
527	1	22	23	0	0	0	0	0	5.2
528	1	22	24	0	0	0	0	0	5.2
529	1	23	1	0	0	0	0	0	4.5
530	1	23	2	0	0	0	0	0	3.9
531	1	23	3	0	0	0	0	0	3.1
532	1	23	4	0	0	0	0	0	2.8
533	1	23	5	0	0	0	0	0	2.4
534	1	23	6	0	0	0	0	0	2.0
535	1	23	7	0	0	0	0	0	1.8
536	1	23	8	0	0	0	0	0	1.5
537	1	23	9	6	6	6	6	0	1.7
538	1	23	10	59	59	59	59	0	2.5
539	1	23	11	92	92	92	92	0	3.1
540	1	23	12	122	122	122	122	0	3.7
541	1	23	13	131	131	131	131	0	4.0
542	1	23	14	112	112	112	112	0	4.2
543	1	23	15	89	89	89	89	0	4.1
544	1	23	16	78	78	78	78	0	4.0
545	1	23	17	31	31	31	31	0	3.6
546	1	23	18	1	1	1	1	0	3.1
547	1	23	19	0	0	0	0	0	2.4
548	1	23	20	0	0	0	0	0	1.6
549	1	23	21	0	0	0	0	0	0.9
550	1	23	22	0	0	0	0	0	0.2
551	1	23	23	0	0	0	0	0	-0.5
552	1	23	24	0	0	0	0	0	-1.2
553	1	24	1	0	0	0	0	0	-2.0
554	1	24	2	0	0	0	0	0	-3.0
555	1	24	3	0	0	0	0	0	-3.9
556	1	24	4	0	0	0	0	0	-4.4
557	1	24	5	0	0	0	0	0	-4.9
558	1	24	6	0	0	0	0	0	-5.4
559	1	24	7	0	0	0	0	0	-5.7
560	1	24	8	0	0	0	0	0	-6.1
561	1	24	9	12	12	12	12	0	-5.6
562	1	24	10	135	84	135	84	275	-2.9
563	1	24	11	245	71	245	71	582	-0.4
564	1	24	12	323	89	323	89	623	1.6
565	1	24	13	356	100	356	100	624	3.2
566	1	24	14	338	104	338	104	583	4.0
567	1	24	15	297	78	297	78	629	4.3
568	1	24	16	194	64	194	64	509	3.8
569	1	24	17	93	52	93	52	326	2.5
570	1	24	18	1	1	1	1	0	0.8
571	1	24	19	0	0	0	0	0	0.2
572	1	24	20	0	0	0	0	0	-0.4
573	1	24	21	0	0	0	0	0	-0.9
574	1	24	22	0	0	0	0	0	-1.5
575	1	24	23	0	0	0	0	0	-2.1
576	1	24	24	0	0	0	0	0	-2.6
577	1	25	1	0	0	0	0	0	-2.9
578	1	25	2	0	0	0	0	0	-3.2
579	1	25	3	0	0	0	0	0	-3.5
580	1	25	4	0	0	0	0	0	-3.6
581	1	25	5	0	0	0	0	0	-3.8
582	1	25	6	0	0	0	0	0	-3.9
583	1	25	7	0	0	0	0	0	-4.0
584	1	25	8	0	0	0	0	0	-4.1
585	1	25	9	7	7	7	7	0	-3.8
586	1	25	10	83	72	83	72	62	-1.9
587	1	25	11	149	133	149	133	52	-0.2
588	1	25	12	201	174	201	174	71	1.2
589	1	25	13	232	197	232	197	84	2.4
590	1	25	14	228	192	228	192	88	3.2
591	1	25	15	195	161	195	161	95	3.5
592	1	25	16	106	101	106	101	21	3.0
593	1	25	17	51	48	51	48	18	2.0
594	1	25	18	1	1	1	1	0	0.9
595	1	25	19	0	0	0	0	0	0.7
596	1	25	20	0	0	0	0	0	0.5
597	1	25	21	0	0	0	0	0	0.3
598	1	25	22	0	0	0	0	0	0.1
599	1	25	23	0	0	0	0	0	-0.1
600	1	25	24	0	0	0	0	0	-0.3
601	1	26	1	0	0	0	0	0	-0.5
602	1	26	2	0	0	0	0	0	-0.7
603	1	26	3	0	0	0	0	0	-0.8
604	1	26	4	0	0	0	0	0	-0.9
605	1	26	5	0	0	0	0	0	-1.0
606	1	26	6	0	0	0	0	0	-1.1
607	1	26	7	0	0	0	0	0	-1.1
608	1	26	8	0	0	0	0	0	-1.1
609	1	26	9	13	13	13	13	0	-0.4
610	1	26	10	142	86	142	86	289	3.0
611	1	26	11	247	74	247	74	567	6.0
612	1	26	12	346	82	346	82	687	8.8
613	1	26	13	370	93	370	93	661	10.7
614	1	26	14	346	105	346	105	590	11.8
615	1	26	15	279	104	279	104	490	12.1
616	1	26	16	199	70	199	70	490	11.6
617	1	26	17	88	44	88	44	328	10.1
618	1	26	18	1	1	1	1	0	8.1
619	1	26	19	0	0	0	0	0	7.8
620	1	26	20	0	0	0	0	0	7.5
621	1	26	21	0	0	0	0	0	7.3
622	1	26	22	0	0	0	0	0	7.0
