param : PeriodOfYear TimeOfYear := 
166 3 22
167 3 23
168 3 24
169 2 1
170 2 2
171 2 3
172 2 4
173 2 5
174 2 6
175 2 7
176 2 8
177 2 9
178 2 10
179 2 11
180 2 12
181 2 13
182 2 14
183 2 15
184 2 16
185 2 17
186 2 18
187 2 19
188 2 20
189 2 21
190 2 22
191 2 23
192 2 24
193 2 1
194 2 2
195 2 3
196 2 4
197 2 5
198 2 6
199 2 7
200 2 8
201 2 9
202 2 10
203 2 11
204 2 12
205 2 13
206 2 14
207 2 15
208 2 16
209 2 17
210 2 18
211 2 19
212 2 20
213 2 21
214 2 22
215 2 23
216 2 24
217 1 1
218 1 2
219 1 3
220 1 4
221 1 5
222 1 6
223 1 7
224 1 8
225 1 9
226 1 10
227 1 11
228 1 12
229 1 13
230 1 14
231 1 15
232 1 16
233 1 17
234 1 18
235 1 19
236 1 20
237 1 21
238 1 22
239 1 23
240 1 24
241 1 1
242 1 2
243 1 3
244 1 4
245 1 5
246 1 6
247 1 7
248 1 8
249 1 9
250 1 10
251 1 11
252 1 12
253 1 13
254 1 14
255 1 15
256 1 16
257 1 17
258 1 18
259 1 19
260 1 20
261 1 21
262 1 22
263 1 23
264 1 24
265 1 1
266 1 2
267 1 3
268 1 4
269 1 5
270 1 6
271 1 7
272 1 8
273 1 9
274 1 10
275 1 11
276 1 12
277 1 13
278 1 14
279 1 15
280 1 16
281 1 17
282 1 18
283 1 19
284 1 20
285 1 21
286 1 22
287 1 23
288 1 24
289 3 1
290 3 2
291 3 3
292 3 4
293 3 5
294 3 6
295 3 7
296 3 8
297 3 9
298 3 10
299 3 11
300 3 12
301 3 13
302 3 14
303 3 15
304 3 16
305 3 17
306 3 18
307 3 19
308 3 20
309 3 21
310 3 22
311 3 23
312 3 24
313 3 1
314 3 2
315 3 3
316 3 4
317 3 5
318 3 6
319 3 7
320 3 8
321 3 9
322 3 10
323 3 11
324 3 12
325 3 13
326 3 14
327 3 15
328 3 16
329 3 17
330 3 18
331 3 19
332 3 20
333 3 21
334 3 22
335 3 23
336 3 24
337 1 1
338 1 2
339 1 3
340 1 4
341 1 5
342 1 6
343 1 7
344 1 8
345 1 9
346 1 10
347 1 11
348 1 12
349 1 13
350 1 14
351 1 15
352 1 16
353 1 17
354 1 18
355 1 19
356 1 20
357 1 21
358 1 22
359 1 23
360 1 24
361 1 1
362 1 2
363 1 3
364 1 4
365 1 5
366 1 6
367 1 7
368 1 8
369 1 9
370 1 10
371 1 11
372 1 12
373 1 13
374 1 14
375 1 15
376 1 16
377 1 17
378 1 18
379 1 19
380 1 20
381 1 21
382 1 22
383 1 23
384 1 24
385 1 1
386 1 2
387 1 3
388 1 4
389 1 5
390 1 6
391 1 7
392 1 8
393 1 9
394 1 10
395 1 11
396 1 12
397 1 13
398 1 14
399 1 15
400 1 16
401 1 17
402 1 18
403 1 19
404 1 20
405 1 21
406 1 22
407 1 23
408 1 24
409 1 1
410 1 2
411 1 3
412 1 4
413 1 5
414 1 6
415 1 7
416 1 8
417 1 9
418 1 10
419 1 11
420 1 12
421 1 13
422 1 14
423 1 15
424 1 16
425 1 17
426 1 18
427 1 19
428 1 20
429 1 21
430 1 22
431 1 23
432 1 24
433 1 1
434 1 2
435 1 3
436 1 4
437 1 5
438 1 6
439 1 7
440 1 8
441 1 9
442 1 10
443 1 11
444 1 12
445 1 13
446 1 14
447 1 15
448 1 16
449 1 17
450 1 18
451 1 19
452 1 20
453 1 21
454 1 22
455 1 23
456 1 24
457 3 1
458 3 2
459 3 3
460 3 4
461 3 5
462 3 6
463 3 7
464 3 8
465 3 9
466 3 10
467 3 11
468 3 12
469 3 13
470 3 14
471 3 15
472 3 16
473 3 17
474 3 18
475 3 19
476 3 20
477 3 21
478 3 22
479 3 23
480 3 24
481 3 1
482 3 2
483 3 3
484 3 4
485 3 5
486 3 6
487 3 7
488 3 8
489 3 9
490 3 10
491 3 11
492 3 12
493 3 13
494 3 14
495 3 15
496 3 16
497 3 17
498 3 18
499 3 19
500 3 20
501 3 21
502 3 22
503 3 23
504 3 24
505 2 1
506 2 2
507 2 3
508 2 4
509 2 5
510 2 6
511 2 7
512 2 8
513 2 9
514 2 10
515 2 11
516 2 12
517 2 13
518 2 14
519 2 15
520 2 16
521 2 17
522 2 18
523 2 19
524 2 20
525 2 21
526 2 22
527 2 23
528 2 24
529 2 1
530 2 2
531 2 3
532 2 4
533 2 5
534 2 6
535 2 7
536 2 8
537 2 9
538 2 10
539 2 11
540 2 12
541 2 13
542 2 14
543 2 15
544 2 16
545 2 17
546 2 18
547 2 19
548 2 20
549 2 21
550 2 22
551 2 23
552 2 24
553 1 1
554 1 2
555 1 3
556 1 4
557 1 5
558 1 6
559 1 7
560 1 8
561 1 9
562 1 10
563 1 11
564 1 12
565 1 13
566 1 14
567 1 15
568 1 16
569 1 17
570 1 18
571 1 19
572 1 20
573 1 21
574 1 22
575 1 23
576 1 24
577 1 1
578 1 2
579 1 3
580 1 4
581 1 5
582 1 6
583 1 7
584 1 8
585 1 9
586 1 10
587 1 11
588 1 12
589 1 13
590 1 14
591 1 15
592 1 16
593 1 17
594 1 18
595 1 19
596 1 20
597 1 21
598 1 22
599 1 23
600 1 24
601 1 1
602 1 2
603 1 3
604 1 4
605 1 5
606 1 6
607 1 7
608 1 8
609 1 9
610 1 10
611 1 11
612 1 12
613 1 13
614 1 14
615 1 15
616 1 16
617 1 17
618 1 18
619 1 19
620 1 20
621 1 21
622 1 22
623 1 23
624 1 24
625 3 1
626 3 2
627 3 3
628 3 4
629 3 5
630 3 6
631 3 7
632 3 8
633 3 9
634 3 10
635 3 11
636 3 12
637 3 13
638 3 14
639 3 15
640 3 16
641 3 17
642 3 18
643 3 19
644 3 20
645 3 21
646 3 22
647 3 23
648 3 24
649 3 1
650 3 2
651 3 3
652 3 4
653 3 5
654 3 6
655 3 7
656 3 8
657 3 9
658 3 10
659 3 11
660 3 12
661 3 13
662 3 14
663 3 15
664 3 16
665 3 17
666 3 18
667 3 19
668 3 20
669 3 21
670 3 22
671 3 23
672 3 24
673 1 1
674 1 2
675 1 3
676 1 4
677 1 5
678 1 6
679 1 7
680 1 8
681 1 9
682 1 10
683 1 11
684 1 12
685 1 13
686 1 14
687 1 15
688 1 16
689 1 17
690 1 18
691 1 19
692 1 20
693 1 21
694 1 22
695 1 23
696 1 24
697 1 1
698 1 2
699 1 3
700 1 4
701 1 5
702 1 6
703 1 7
704 1 8
705 1 9
706 1 10
707 1 11
708 1 12
709 1 13
710 1 14
711 1 15
712 1 16
713 1 17
714 1 18
715 1 19
716 1 20
717 1 21
718 1 22
719 1 23
720 1 24
721 1 1
722 1 2
723 1 3
724 1 4
725 1 5
726 1 6
727 1 7
728 1 8
729 1 9
730 1 10
731 1 11
732 1 12
733 1 13
734 1 14
735 1 15
736 1 16
737 1 17
738 1 18
739 1 19
740 1 20
741 1 21
742 1 22
743 1 23
744 1 24
745 1 1
746 1 2
747 1 3
748 1 4
749 1 5
750 1 6
751 1 7
752 1 8
753 1 9
754 1 10
755 1 11
756 1 12
757 1 13
758 1 14
759 1 15
760 1 16
761 1 17
762 1 18
763 1 19
764 1 20
765 1 21
766 1 22
767 1 23
768 1 24
769 1 1
770 1 2
771 1 3
772 1 4
773 1 5
774 1 6
775 1 7
776 1 8
777 1 9
778 1 10
779 1 11
780 1 12
781 1 13
782 1 14
783 1 15
784 1 16
785 1 17
786 1 18
787 1 19
788 1 20
789 1 21
790 1 22
791 1 23
792 1 24
793 3 1
794 3 2
795 3 3
796 3 4
797 3 5
798 3 6
799 3 7
800 3 8
801 3 9
802 3 10
803 3 11
804 3 12
805 3 13
806 3 14
807 3 15
808 3 16
809 3 17
810 3 18
811 3 19
812 3 20
813 3 21
814 3 22
815 3 23
816 3 24
817 3 1
818 3 2
819 3 3
820 3 4
821 3 5
822 3 6
823 3 7
824 3 8
825 3 9
826 3 10
827 3 11
828 3 12
829 3 13
830 3 14
831 3 15
832 3 16
833 3 17
834 3 18
835 3 19
836 3 20
837 3 21
838 3 22
839 3 23
840 3 24
841 1 1
842 1 2
843 1 3
844 1 4
845 1 5
846 1 6
847 1 7
848 1 8
849 1 9
850 1 10
851 1 11
852 1 12
853 1 13
854 1 14
855 1 15
856 1 16
857 1 17
858 1 18
859 1 19
860 1 20
861 1 21
862 1 22
863 1 23
864 1 24
865 1 1
866 1 2
867 1 3
868 1 4
869 1 5
870 1 6
871 1 7
872 1 8
873 1 9
874 1 10
875 1 11
876 1 12
877 1 13
878 1 14
879 1 15
880 1 16
881 1 17
882 1 18
883 1 19
884 1 20
885 1 21
886 1 22
887 1 23
888 1 24
889 1 1
890 1 2
891 1 3
892 1 4
893 1 5
894 1 6
895 1 7
896 1 8
897 1 9
898 1 10
899 1 11
900 1 12
901 1 13
902 1 14
903 1 15
904 1 16
905 1 17
906 1 18
907 1 19
908 1 20
909 1 21
910 1 22
911 1 23
912 1 24
913 1 1
914 1 2
915 1 3
916 1 4
917 1 5
918 1 6
919 1 7
920 1 8
921 1 9
922 1 10
923 1 11
924 1 12
925 1 13
926 1 14
927 1 15
928 1 16
929 1 17
930 1 18
931 1 19
932 1 20
933 1 21
934 1 22
935 1 23
936 1 24
937 4 1
938 4 2
939 4 3
940 4 4
941 4 5
942 4 6
943 4 7
944 4 8
945 4 9
946 4 10
947 4 11
948 4 12
949 4 13
950 4 14
951 4 15
952 4 16
953 4 17
954 4 18
955 4 19
956 4 20
957 4 21
958 4 22
959 4 23
960 4 24
961 3 1
962 3 2
963 3 3
964 3 4
965 3 5
966 3 6
967 3 7
968 3 8
969 3 9
970 3 10
971 3 11
972 3 12
973 3 13
974 3 14
975 3 15
976 3 16
977 3 17
978 3 18
979 3 19
980 3 20
981 3 21
982 3 22
983 3 23
984 3 24
985 3 1
986 3 2
987 3 3
988 3 4
989 3 5
990 3 6
991 3 7
992 3 8
993 3 9
994 3 10
995 3 11
996 3 12
997 3 13
998 3 14
999 3 15
1000 3 16
1001 3 17
1002 3 18
1003 3 19
1004 3 20
1005 3 21
1006 3 22
1007 3 23
1008 3 24
1009 1 1
1010 1 2
1011 1 3
1012 1 4
1013 1 5
1014 1 6
1015 1 7
1016 1 8
1017 1 9
1018 1 10
1019 1 11
1020 1 12
1021 1 13
1022 1 14
1023 1 15
1024 1 16
1025 1 17
1026 1 18
1027 1 19
1028 1 20
1029 1 21
1030 1 22
1031 1 23
1032 1 24
1033 4 1
1034 4 2
1035 4 3
1036 4 4
1037 4 5
1038 4 6
1039 4 7
1040 4 8
1041 4 9
1042 4 10
1043 4 11
1044 4 12
1045 4 13
1046 4 14
1047 4 15
1048 4 16
1049 4 17
1050 4 18
1051 4 19
1052 4 20
1053 4 21
1054 4 22
1055 4 23
1056 4 24
1057 4 1
1058 4 2
1059 4 3
1060 4 4
1061 4 5
1062 4 6
1063 4 7
1064 4 8
1065 4 9
1066 4 10
1067 4 11
1068 4 12
1069 4 13
1070 4 14
1071 4 15
1072 4 16
1073 4 17
1074 4 18
1075 4 19
1076 4 20
1077 4 21
1078 4 22
1079 4 23
1080 4 24
1081 4 1
1082 4 2
1083 4 3
1084 4 4
1085 4 5
1086 4 6
1087 4 7
1088 4 8
1089 4 9
1090 4 10
1091 4 11
1092 4 12
1093 4 13
1094 4 14
1095 4 15
1096 4 16
1097 4 17
1098 4 18
1099 4 19
1100 4 20
1101 4 21
1102 4 22
1103 4 23
1104 4 24
1105 4 1
1106 4 2
1107 4 3
1108 4 4
1109 4 5
1110 4 6
1111 4 7
1112 4 8
1113 4 9
1114 4 10
1115 4 11
1116 4 12
1117 4 13
1118 4 14
1119 4 15
1120 4 16
1121 4 17
1122 4 18
1123 4 19
1124 4 20
1125 4 21
1126 4 22
1127 4 23
1128 4 24
1129 3 1
1130 3 2
1131 3 3
1132 3 4
1133 3 5
1134 3 6
1135 3 7
1136 3 8
1137 3 9
1138 3 10
1139 3 11
1140 3 12
1141 3 13
1142 3 14
1143 3 15
1144 3 16
1145 3 17
1146 3 18
1147 3 19
1148 3 20
1149 3 21
1150 3 22
1151 3 23
1152 3 24
1153 3 1
1154 3 2
1155 3 3
1156 3 4
1157 3 5
1158 3 6
1159 3 7
1160 3 8
1161 3 9
1162 3 10
1163 3 11
1164 3 12
1165 3 13
1166 3 14
1167 3 15
1168 3 16
1169 3 17
1170 3 18
1171 3 19
1172 3 20
1173 3 21
1174 3 22
1175 3 23
1176 3 24
1177 4 1
1178 4 2
1179 4 3
1180 4 4
1181 4 5
1182 4 6
1183 4 7
1184 4 8
1185 4 9
1186 4 10
1187 4 11
1188 4 12
1189 4 13
1190 4 14
1191 4 15
1192 4 16
1193 4 17
1194 4 18
1195 4 19
1196 4 20
1197 4 21
1198 4 22
1199 4 23
1200 4 24
1201 4 1
1202 4 2
1203 4 3
1204 4 4
1205 4 5
1206 4 6
1207 4 7
1208 4 8
1209 4 9
1210 4 10
1211 4 11
1212 4 12
1213 4 13
1214 4 14
1215 4 15
1216 4 16
1217 4 17
1218 4 18
1219 4 19
1220 4 20
1221 4 21
1222 4 22
1223 4 23
1224 4 24
1225 4 1
1226 4 2
1227 4 3
1228 4 4
1229 4 5
1230 4 6
1231 4 7
1232 4 8
1233 4 9
1234 4 10
1235 4 11
1236 4 12
1237 4 13
1238 4 14
1239 4 15
1240 4 16
1241 4 17
1242 4 18
1243 4 19
1244 4 20
1245 4 21
1246 4 22
1247 4 23
1248 4 24
1249 4 1
1250 4 2
1251 4 3
1252 4 4
1253 4 5
1254 4 6
1255 4 7
1256 4 8
1257 4 9
1258 4 10
1259 4 11
1260 4 12
1261 4 13
1262 4 14
1263 4 15
1264 4 16
1265 4 17
1266 4 18
1267 4 19
1268 4 20
1269 4 21
1270 4 22
1271 4 23
1272 4 24
1273 5 1
1274 5 2
1275 5 3
1276 5 4
1277 5 5
1278 5 6
1279 5 7
1280 5 8
1281 5 9
1282 5 10
1283 5 11
1284 5 12
1285 5 13
1286 5 14
1287 5 15
1288 5 16
1289 5 17
1290 5 18
1291 5 19
1292 5 20
1293 5 21
1294 5 22
1295 5 23
1296 5 24
1297 6 1
1298 6 2
1299 6 3
1300 6 4
1301 6 5
1302 6 6
1303 6 7
1304 6 8
1305 6 9
1306 6 10
1307 6 11
1308 6 12
1309 6 13
1310 6 14
1311 6 15
1312 6 16
1313 6 17
1314 6 18
1315 6 19
1316 6 20
1317 6 21
1318 6 22
1319 6 23
1320 6 24
1321 6 1
1322 6 2
1323 6 3
1324 6 4
1325 6 5
1326 6 6
1327 6 7
1328 6 8
1329 6 9
1330 6 10
1331 6 11
1332 6 12
1333 6 13
1334 6 14
1335 6 15
1336 6 16
1337 6 17
1338 6 18
1339 6 19
1340 6 20
1341 6 21
1342 6 22
1343 6 23
1344 6 24
1345 7 1
1346 7 2
1347 7 3
1348 7 4
1349 7 5
1350 7 6
1351 7 7
1352 7 8
1353 7 9
1354 7 10
1355 7 11
1356 7 12
1357 7 13
1358 7 14
1359 7 15
1360 7 16
1361 7 17
1362 7 18
1363 7 19
1364 7 20
1365 7 21
1366 7 22
1367 7 23
1368 7 24
1369 5 1
1370 5 2
1371 5 3
1372 5 4
1373 5 5
1374 5 6
1375 5 7
1376 5 8
1377 5 9
1378 5 10
1379 5 11
1380 5 12
1381 5 13
1382 5 14
1383 5 15
1384 5 16
1385 5 17
1386 5 18
1387 5 19
1388 5 20
1389 5 21
1390 5 22
1391 5 23
1392 5 24
1393 2 1
1394 2 2
1395 2 3
1396 2 4
1397 2 5
1398 2 6
1399 2 7
1400 2 8
1401 2 9
1402 2 10
1403 2 11
1404 2 12
1405 2 13
1406 2 14
1407 2 15
1408 2 16
1409 2 17
1410 2 18
1411 2 19
1412 2 20
1413 2 21
1414 2 22
1415 2 23
1416 2 24
1417 4 1
1418 4 2
1419 4 3
1420 4 4
1421 4 5
1422 4 6
1423 4 7
1424 4 8
1425 4 9
1426 4 10
1427 4 11
1428 4 12
1429 4 13
1430 4 14
1431 4 15
1432 4 16
1433 4 17
1434 4 18
1435 4 19
1436 4 20
1437 4 21
1438 4 22
1439 4 23
1440 4 24
1441 4 1
1442 4 2
1443 4 3
1444 4 4
1445 4 5
1446 4 6
1447 4 7
1448 4 8
1449 4 9
1450 4 10
1451 4 11
1452 4 12
1453 4 13
1454 4 14
1455 4 15
1456 4 16
1457 4 17
1458 4 18
1459 4 19
1460 4 20
1461 4 21
1462 4 22
1463 4 23
1464 4 24
1465 3 1
1466 3 2
1467 3 3
1468 3 4
1469 3 5
1470 3 6
1471 3 7
1472 3 8
1473 3 9
1474 3 10
1475 3 11
1476 3 12
1477 3 13
1478 3 14
1479 3 15
1480 3 16
1481 3 17
1482 3 18
1483 3 19
1484 3 20
1485 3 21
1486 3 22
1487 3 23
1488 3 24
1489 3 1
1490 3 2
1491 3 3
1492 3 4
1493 3 5
1494 3 6
1495 3 7
1496 3 8
1497 3 9
1498 3 10
1499 3 11
1500 3 12
1501 3 13
1502 3 14
1503 3 15
1504 3 16
1505 3 17
1506 3 18
1507 3 19
1508 3 20
1509 3 21
1510 3 22
1511 3 23
1512 3 24
1513 1 1
1514 1 2
1515 1 3
1516 1 4
1517 1 5
1518 1 6
1519 1 7
1520 1 8
1521 1 9
1522 1 10
1523 1 11
1524 1 12
1525 1 13
1526 1 14
1527 1 15
1528 1 16
1529 1 17
1530 1 18
1531 1 19
1532 1 20
1533 1 21
1534 1 22
1535 1 23
1536 1 24
1537 4 1
1538 4 2
1539 4 3
1540 4 4
1541 4 5
1542 4 6
1543 4 7
1544 4 8
1545 4 9
1546 4 10
1547 4 11
1548 4 12
1549 4 13
1550 4 14
1551 4 15
1552 4 16
1553 4 17
1554 4 18
1555 4 19
1556 4 20
1557 4 21
1558 4 22
1559 4 23
1560 4 24
1561 4 1
1562 4 2
1563 4 3
1564 4 4
1565 4 5
1566 4 6
1567 4 7
1568 4 8
1569 4 9
1570 4 10
1571 4 11
1572 4 12
1573 4 13
1574 4 14
1575 4 15
1576 4 16
1577 4 17
1578 4 18
1579 4 19
1580 4 20
1581 4 21
1582 4 22
1583 4 23
1584 4 24
1585 1 1
1586 1 2
1587 1 3
1588 1 4
1589 1 5
1590 1 6
1591 1 7
1592 1 8
1593 1 9
1594 1 10
1595 1 11
1596 1 12
1597 1 13
1598 1 14
1599 1 15
1600 1 16
1601 1 17
1602 1 18
1603 1 19
1604 1 20
1605 1 21
1606 1 22
1607 1 23
1608 1 24
1609 5 1
1610 5 2
1611 5 3
1612 5 4
1613 5 5
1614 5 6
1615 5 7
1616 5 8
1617 5 9
1618 5 10
1619 5 11
1620 5 12
1621 5 13
1622 5 14
1623 5 15
1624 5 16
1625 5 17
1626 5 18
1627 5 19
1628 5 20
1629 5 21
1630 5 22
1631 5 23
1632 5 24
1633 3 1
1634 3 2
1635 3 3
1636 3 4
1637 3 5
1638 3 6
1639 3 7
1640 3 8
1641 3 9
1642 3 10
1643 3 11
1644 3 12
1645 3 13
1646 3 14
1647 3 15
1648 3 16
1649 3 17
1650 3 18
1651 3 19
1652 3 20
1653 3 21
1654 3 22
1655 3 23
1656 3 24
1657 3 1
1658 3 2
1659 3 3
1660 3 4
1661 3 5
1662 3 6
1663 3 7
1664 3 8
1665 3 9
1666 3 10
1667 3 11
1668 3 12
1669 3 13
1670 3 14
1671 3 15
1672 3 16
1673 3 17
1674 3 18
1675 3 19
1676 3 20
1677 3 21
1678 3 22
1679 3 23
1680 3 24
1681 4 1
1682 4 2
1683 4 3
1684 4 4
1685 4 5
1686 4 6
1687 4 7
1688 4 8
1689 4 9
1690 4 10
1691 4 11
1692 4 12
1693 4 13
1694 4 14
1695 4 15
1696 4 16
1697 4 17
1698 4 18
1699 4 19
1700 4 20
1701 4 21
1702 4 22
1703 4 23
1704 4 24
1705 4 1
1706 4 2
1707 4 3
1708 4 4
1709 4 5
1710 4 6
1711 4 7
1712 4 8
1713 4 9
1714 4 10
1715 4 11
1716 4 12
1717 4 13
1718 4 14
1719 4 15
1720 4 16
1721 4 17
1722 4 18
1723 4 19
1724 4 20
1725 4 21
1726 4 22
1727 4 23
1728 4 24
1729 4 1
1730 4 2
1731 4 3
1732 4 4
1733 4 5
1734 4 6
1735 4 7
1736 4 8
1737 4 9
1738 4 10
1739 4 11
1740 4 12
1741 4 13
1742 4 14
1743 4 15
1744 4 16
1745 4 17
1746 4 18
1747 4 19
1748 4 20
1749 4 21
1750 4 22
1751 4 23
1752 4 24
1753 4 1
1754 4 2
1755 4 3
1756 4 4
1757 4 5
1758 4 6
1759 4 7
1760 4 8
1761 4 9
1762 4 10
1763 4 11
1764 4 12
1765 4 13
1766 4 14
1767 4 15
1768 4 16
1769 4 17
1770 4 18
1771 4 19
1772 4 20
1773 4 21
1774 4 22
1775 4 23
1776 4 24
1777 4 1
1778 4 2
1779 4 3
1780 4 4
1781 4 5
1782 4 6
1783 4 7
1784 4 8
1785 4 9
1786 4 10
1787 4 11
1788 4 12
1789 4 13
1790 4 14
1791 4 15
1792 4 16
1793 4 17
1794 4 18
1795 4 19
1796 4 20
1797 4 21
1798 4 22
1799 4 23
1800 4 24
1801 6 1
1802 6 2
1803 6 3
1804 6 4
1805 6 5
1806 6 6
1807 6 7
1808 6 8
1809 6 9
1810 6 10
1811 6 11
1812 6 12
1813 6 13
1814 6 14
1815 6 15
1816 6 16
1817 6 17
1818 6 18
1819 6 19
1820 6 20
1821 6 21
1822 6 22
1823 6 23
1824 6 24
1825 6 1
1826 6 2
1827 6 3
1828 6 4
1829 6 5
1830 6 6
1831 6 7
1832 6 8
1833 6 9
1834 6 10
1835 6 11
1836 6 12
1837 6 13
1838 6 14
1839 6 15
1840 6 16
1841 6 17
1842 6 18
1843 6 19
1844 6 20
1845 6 21
1846 6 22
1847 6 23
1848 6 24
1849 5 1
1850 5 2
1851 5 3
1852 5 4
1853 5 5
1854 5 6
1855 5 7
1856 5 8
1857 5 9
1858 5 10
1859 5 11
1860 5 12
1861 5 13
1862 5 14
1863 5 15
1864 5 16
1865 5 17
1866 5 18
1867 5 19
1868 5 20
1869 5 21
1870 5 22
1871 5 23
1872 5 24
1873 5 1
1874 5 2
1875 5 3
1876 5 4
1877 5 5
1878 5 6
1879 5 7
1880 5 8
1881 5 9
1882 5 10
1883 5 11
1884 5 12
1885 5 13
1886 5 14
1887 5 15
1888 5 16
1889 5 17
1890 5 18
1891 5 19
1892 5 20
1893 5 21
1894 5 22
1895 5 23
1896 5 24
1897 1 1
1898 1 2
1899 1 3
1900 1 4
1901 1 5
1902 1 6
1903 1 7
1904 1 8
1905 1 9
1906 1 10
1907 1 11
1908 1 12
1909 1 13
1910 1 14
1911 1 15
1912 1 16
1913 1 17
1914 1 18
1915 1 19
1916 1 20
1917 1 21
1918 1 22
1919 1 23
1920 1 24
1921 5 1
1922 5 2
1923 5 3
1924 5 4
1925 5 5
1926 5 6
1927 5 7
1928 5 8
1929 5 9
1930 5 10
1931 5 11
1932 5 12
1933 5 13
1934 5 14
1935 5 15
1936 5 16
1937 5 17
1938 5 18
1939 5 19
1940 5 20
1941 5 21
1942 5 22
1943 5 23
1944 5 24
1945 5 1
1946 5 2
1947 5 3
1948 5 4
1949 5 5
1950 5 6
1951 5 7
1952 5 8
1953 5 9
1954 5 10
1955 5 11
1956 5 12
1957 5 13
1958 5 14
1959 5 15
1960 5 16
1961 5 17
1962 5 18
1963 5 19
1964 5 20
1965 5 21
1966 5 22
1967 5 23
1968 5 24
1969 3 1
1970 3 2
1971 3 3
1972 3 4
1973 3 5
1974 3 6
1975 3 7
1976 3 8
1977 3 9
1978 3 10
1979 3 11
1980 3 12
1981 3 13
1982 3 14
1983 3 15
1984 3 16
1985 3 17
1986 3 18
1987 3 19
1988 3 20
1989 3 21
1990 3 22
1991 3 23
1992 3 24
1993 6 1
1994 6 2
1995 6 3
1996 6 4
1997 6 5
1998 6 6
1999 6 7
2000 6 8
2001 6 9
2002 6 10
2003 6 11
2004 6 12
2005 6 13
2006 6 14
2007 6 15
2008 6 16
2009 6 17
2010 6 18
2011 6 19
2012 6 20
2013 6 21
2014 6 22
2015 6 23
2016 6 24
2017 7 1
2018 7 2
2019 7 3
2020 7 4
2021 7 5
2022 7 6
2023 7 7
2024 7 8
2025 7 9
2026 7 10
2027 7 11
2028 7 12
2029 7 13
2030 7 14
2031 7 15
2032 7 16
2033 7 17
2034 7 18
2035 7 19
2036 7 20
2037 7 21
2038 7 22
2039 7 23
2040 7 24
2041 7 1
2042 7 2
2043 7 3
2044 7 4
2045 7 5
2046 7 6
2047 7 7
2048 7 8
2049 7 9
2050 7 10
2051 7 11
2052 7 12
2053 7 13
2054 7 14
2055 7 15
2056 7 16
2057 7 17
2058 7 18
2059 7 19
2060 7 20
2061 7 21
2062 7 22
2063 7 23
2064 7 24
2065 2 1
2066 2 2
2067 2 3
2068 2 4
2069 2 5
2070 2 6
2071 2 7
2072 2 8
2073 2 9
2074 2 10
2075 2 11
2076 2 12
2077 2 13
2078 2 14
2079 2 15
2080 2 16
2081 2 17
2082 2 18
2083 2 19
2084 2 20
2085 2 21
2086 2 22
2087 2 23
2088 2 24
2089 5 1
2090 5 2
2091 5 3
2092 5 4
2093 5 5
2094 5 6
2095 5 7
2096 5 8
2097 5 9
2098 5 10
2099 5 11
2100 5 12
2101 5 13
2102 5 14
2103 5 15
2104 5 16
2105 5 17
2106 5 18
2107 5 19
2108 5 20
2109 5 21
2110 5 22
2111 5 23
2112 5 24
2113 2 1
2114 2 2
2115 2 3
2116 2 4
2117 2 5
2118 2 6
2119 2 7
2120 2 8
2121 2 9
2122 2 10
2123 2 11
2124 2 12
2125 2 13
2126 2 14
2127 2 15
2128 2 16
2129 2 17
2130 2 18
2131 2 19
2132 2 20
2133 2 21
2134 2 22
2135 2 23
2136 2 24
2137 6 1
