hy	m	dm	h	G_Gh	G_Dh	G_Gk	G_Dk	G_Bn	Ta
1	1	1	1	0	0	0	0	0	3.9
2	1	1	2	0	0	0	0	0	3.8
3	1	1	3	0	0	0	0	0	3.6
4	1	1	4	0	0	0	0	0	3.5
5	1	1	5	0	0	0	0	0	3.5
6	1	1	6	0	0	0	0	0	3.4
7	1	1	7	0	0	0	0	0	3.4
8	1	1	8	0	0	0	0	0	3.4
9	1	1	9	16	16	16	16	0	4.2
10	1	1	10	146	84	146	84	356	7.4
11	1	1	11	230	63	230	63	608	9.8
12	1	1	12	282	90	282	90	568	11.7
13	1	1	13	274	117	274	117	441	12.8
14	1	1	14	275	78	275	78	589	13.5
15	1	1	15	216	60	216	60	580	13.6
16	1	1	16	114	76	114	76	234	12.8
17	1	1	17	2	2	2	2	0	11.1
18	1	1	18	0	0	0	0	0	10.3
19	1	1	19	0	0	0	0	0	9.5
20	1	1	20	0	0	0	0	0	8.7
21	1	1	21	0	0	0	0	0	7.9
22	1	1	22	0	0	0	0	0	7.1
23	1	1	23	0	0	0	0	0	6.3
24	1	1	24	0	0	0	0	0	5.6
25	1	2	1	0	0	0	0	0	4.5
26	1	2	2	0	0	0	0	0	3.4
27	1	2	3	0	0	0	0	0	2.3
28	1	2	4	0	0	0	0	0	1.7
29	1	2	5	0	0	0	0	0	1.1
30	1	2	6	0	0	0	0	0	0.4
31	1	2	7	0	0	0	0	0	0.0
32	1	2	8	0	0	0	0	0	-0.4
33	1	2	9	12	12	12	12	0	-0.1
34	1	2	10	132	80	132	80	293	2.1
35	1	2	11	246	48	246	48	714	4.3
36	1	2	12	327	56	327	56	801	6.1
37	1	2	13	354	78	354	78	769	7.3
38	1	2	14	295	73	295	73	663	7.7
39	1	2	15	234	49	234	49	687	7.6
40	1	2	16	124	77	124	77	282	6.7
41	1	2	17	11	11	11	11	0	5.1
42	1	2	18	0	0	0	0	0	4.5
43	1	2	19	0	0	0	0	0	3.9
44	1	2	20	0	0	0	0	0	3.3
45	1	2	21	0	0	0	0	0	2.7
46	1	2	22	0	0	0	0	0	2.1
47	1	2	23	0	0	0	0	0	1.5
48	1	2	24	0	0	0	0	0	0.9
49	1	3	1	0	0	0	0	0	0.7
50	1	3	2	0	0	0	0	0	0.5
51	1	3	3	0	0	0	0	0	0.4
52	1	3	4	0	0	0	0	0	0.3
53	1	3	5	0	0	0	0	0	0.2
54	1	3	6	0	0	0	0	0	0.2
55	1	3	7	0	0	0	0	0	0.1
56	1	3	8	0	0	0	0	0	0.1
57	1	3	9	10	10	10	10	0	0.6
58	1	3	10	106	69	106	69	207	2.8
59	1	3	11	185	105	185	105	289	4.8
60	1	3	12	246	127	246	127	351	6.6
61	1	3	13	261	132	261	132	359	7.8
62	1	3	14	241	114	241	114	375	8.4
63	1	3	15	162	122	162	122	147	8.3
64	1	3	16	82	65	82	65	103	7.4
65	1	3	17	2	2	2	2	0	6.1
66	1	3	18	0	0	0	0	0	5.7
67	1	3	19	0	0	0	0	0	5.3
68	1	3	20	0	0	0	0	0	5.0
69	1	3	21	0	0	0	0	0	4.6
70	1	3	22	0	0	0	0	0	4.3
71	1	3	23	0	0	0	0	0	3.9
72	1	3	24	0	0	0	0	0	3.5
73	1	4	1	0	0	0	0	0	2.6
74	1	4	2	0	0	0	0	0	2.5
75	1	4	3	0	0	0	0	0	1.9
76	1	4	4	0	0	0	0	0	1.8
77	1	4	5	0	0	0	0	0	1.5
78	1	4	6	0	0	0	0	0	1.2
79	1	4	7	0	0	0	0	0	1.0
80	1	4	8	0	0	0	0	0	0.8
81	1	4	9	3	3	3	3	0	0.9
82	1	4	10	60	60	60	60	0	2.0
83	1	4	11	113	109	113	109	12	3.0
84	1	4	12	151	145	151	145	19	3.9
85	1	4	13	167	155	167	155	34	4.5
86	1	4	14	153	146	153	146	21	4.9
87	1	4	15	110	107	110	107	11	4.8
88	1	4	16	67	50	67	50	102	4.5
89	1	4	17	5	5	5	5	0	3.7
90	1	4	18	0	0	0	0	0	3.3
91	1	4	19	0	0	0	0	0	3.0
92	1	4	20	0	0	0	0	0	2.6
93	1	4	21	0	0	0	0	0	2.2
94	1	4	22	0	0	0	0	0	1.9
95	1	4	23	0	0	0	0	0	1.5
96	1	4	24	0	0	0	0	0	1.2
97	1	5	1	0	0	0	0	0	0.9
98	1	5	2	0	0	0	0	0	0.7
99	1	5	3	0	0	0	0	0	0.5
100	1	5	4	0	0	0	0	0	0.5
101	1	5	5	0	0	0	0	0	0.4
102	1	5	6	0	0	0	0	0	0.3
103	1	5	7	0	0	0	0	0	0.2
104	1	5	8	0	0	0	0	0	0.2
105	1	5	9	6	6	6	6	0	0.5
106	1	5	10	65	63	65	63	10	1.8
107	1	5	11	124	117	124	117	22	3.1
108	1	5	12	157	148	157	148	28	4.2
109	1	5	13	188	163	188	163	69	5.1
110	1	5	14	160	150	160	150	29	5.5
111	1	5	15	110	107	110	107	10	5.5
112	1	5	16	59	59	59	59	0	4.9
113	1	5	17	3	3	3	3	0	4.0
114	1	5	18	0	0	0	0	0	3.7
115	1	5	19	0	0	0	0	0	3.3
116	1	5	20	0	0	0	0	0	3.0
117	1	5	21	0	0	0	0	0	2.6
118	1	5	22	0	0	0	0	0	2.3
119	1	5	23	0	0	0	0	0	1.9
120	1	5	24	0	0	0	0	0	1.4
121	1	6	1	0	0	0	0	0	1.1
122	1	6	2	0	0	0	0	0	0.7
123	1	6	3	0	0	0	0	0	0.3
124	1	6	4	0	0	0	0	0	0.1
125	1	6	5	0	0	0	0	0	-0.1
126	1	6	6	0	0	0	0	0	-0.3
127	1	6	7	0	0	0	0	0	-0.5
128	1	6	8	0	0	0	0	0	-0.6
129	1	6	9	18	18	18	18	0	0.1
130	1	6	10	79	69	79	69	59	1.2
131	1	6	11	138	116	138	116	76	2.3
132	1	6	12	246	141	246	141	305	3.9
133	1	6	13	202	157	202	157	122	4.5
134	1	6	14	81	81	81	81	0	3.9
135	1	6	15	103	102	103	102	6	3.7
136	1	6	16	69	64	69	64	29	3.3
137	1	6	17	6	6	6	6	0	2.5
138	1	6	18	0	0	0	0	0	2.1
139	1	6	19	0	0	0	0	0	1.7
140	1	6	20	0	0	0	0	0	1.4
141	1	6	21	0	0	0	0	0	1.0
142	1	6	22	0	0	0	0	0	0.6
143	1	6	23	0	0	0	0	0	0.2
144	1	6	24	0	0	0	0	0	-0.1
145	1	7	1	0	0	0	0	0	-0.5
146	1	7	2	0	0	0	0	0	-0.9
147	1	7	3	0	0	0	0	0	-1.2
148	1	7	4	0	0	0	0	0	-1.4
149	1	7	5	0	0	0	0	0	-1.6
150	1	7	6	0	0	0	0	0	-1.8
151	1	7	7	0	0	0	0	0	-1.9
152	1	7	8	0	0	0	0	0	-2.0
153	1	7	9	7	7	7	7	0	-1.7
154	1	7	10	117	68	117	68	271	0.8
155	1	7	11	212	80	212	80	471	3.1
156	1	7	12	289	83	289	83	598	5.1
157	1	7	13	303	94	303	94	569	6.5
158	1	7	14	271	98	271	98	501	7.1
159	1	7	15	199	88	199	88	393	7.1
160	1	7	16	97	67	97	67	168	6.1
161	1	7	17	3	3	3	3	0	4.6
162	1	7	18	0	0	0	0	0	4.1
163	1	7	19	0	0	0	0	0	3.7
164	1	7	20	0	0	0	0	0	3.2
165	1	7	21	0	0	0	0	0	2.8
166	1	7	22	0	0	0	0	0	2.4
167	1	7	23	0	0	0	0	0	1.9
168	1	7	24	0	0	0	0	0	1.5
169	1	8	1	0	0	0	0	0	1.0
170	1	8	2	0	0	0	0	0	0.5
171	1	8	3	0	0	0	0	0	0.0
172	1	8	4	0	0	0	0	0	-0.2
173	1	8	5	0	0	0	0	0	-0.5
174	1	8	6	0	0	0	0	0	-0.8
175	1	8	7	0	0	0	0	0	-1.0
176	1	8	8	0	0	0	0	0	-1.1
177	1	8	9	3	3	3	3	0	-1.0
178	1	8	10	72	66	72	66	35	0.4
179	1	8	11	129	117	129	117	43	1.7
180	1	8	12	181	157	181	157	70	2.8
181	1	8	13	186	164	186	164	60	3.5
182	1	8	14	196	162	196	162	97	4.1
183	1	8	15	149	124	149	124	88	4.2
184	1	8	16	91	69	91	69	120	3.8
185	1	8	17	10	10	10	10	0	2.8
186	1	8	18	0	0	0	0	0	2.4
187	1	8	19	0	0	0	0	0	2.0
188	1	8	20	0	0	0	0	0	1.6
189	1	8	21	0	0	0	0	0	1.2
190	1	8	22	0	0	0	0	0	0.7
191	1	8	23	0	0	0	0	0	0.3
192	1	8	24	0	0	0	0	0	-0.1
193	1	9	1	0	0	0	0	0	-0.4
194	1	9	2	0	0	0	0	0	-0.7
195	1	9	3	0	0	0	0	0	-1.0
196	1	9	4	0	0	0	0	0	-1.2
197	1	9	5	0	0	0	0	0	-1.4
198	1	9	6	0	0	0	0	0	-1.5
199	1	9	7	0	0	0	0	0	-1.6
200	1	9	8	0	0	0	0	0	-1.8
201	1	9	9	8	8	8	8	0	-1.4
202	1	9	10	75	68	75	68	39	0.0
203	1	9	11	139	121	139	121	63	1.4
204	1	9	12	171	153	171	153	51	2.5
205	1	9	13	184	165	184	165	53	3.2
206	1	9	14	164	153	164	153	31	3.5
207	1	9	15	114	111	114	111	10	3.4
208	1	9	16	67	65	67	65	7	2.9
209	1	9	17	3	3	3	3	0	2.0
210	1	9	18	0	0	0	0	0	1.7
211	1	9	19	0	0	0	0	0	1.4
212	1	9	20	0	0	0	0	0	1.1
213	1	9	21	0	0	0	0	0	0.8
214	1	9	22	0	0	0	0	0	0.6
215	1	9	23	0	0	0	0	0	0.3
216	1	9	24	0	0	0	0	0	0.0
217	1	10	1	0	0	0	0	0	-0.3
218	1	10	2	0	0	0	0	0	-0.5
219	1	10	3	0	0	0	0	0	-0.8
220	1	10	4	0	0	0	0	0	-1.1
221	1	10	5	0	0	0	0	0	-0.9
222	1	10	6	0	0	0	0	0	-1.0
223	1	10	7	0	0	0	0	0	-1.0
224	1	10	8	0	0	0	0	0	-1.1
225	1	10	9	3	3	3	3	0	-0.9
226	1	10	10	13	13	13	13	0	-0.6
227	1	10	11	30	30	30	30	0	-0.2
228	1	10	12	60	60	60	60	0	0.3
229	1	10	13	61	61	61	61	0	0.7
230	1	10	14	301	135	301	135	472	2.9
231	1	10	15	241	60	241	60	627	4.1
232	1	10	16	144	85	144	85	320	4.3
233	1	10	17	17	17	17	17	0	3.5
234	1	10	18	0	0	0	0	0	3.2
235	1	10	19	0	0	0	0	0	2.8
236	1	10	20	0	0	0	0	0	2.5
237	1	10	21	0	0	0	0	0	2.1
238	1	10	22	0	0	0	0	0	1.8
239	1	10	23	0	0	0	0	0	1.4
240	1	10	24	0	0	0	0	0	1.1
241	1	11	1	0	0	0	0	0	0.6
242	1	11	2	0	0	0	0	0	0.1
243	1	11	3	0	0	0	0	0	-0.3
244	1	11	4	0	0	0	0	0	-0.5
245	1	11	5	0	0	0	0	0	-0.8
246	1	11	6	0	0	0	0	0	-1.0
247	1	11	7	0	0	0	0	0	-1.1
248	1	11	8	0	0	0	0	0	-1.3
249	1	11	9	11	11	11	11	0	-0.8
250	1	11	10	106	79	106	79	144	1.2
251	1	11	11	132	117	132	117	51	2.3
252	1	11	12	220	156	220	156	184	3.7
253	1	11	13	275	136	275	136	369	5.1
254	1	11	14	281	122	281	122	447	6.0
255	1	11	15	155	124	155	124	108	5.9
256	1	11	16	81	72	81	72	48	5.1
257	1	11	17	4	4	4	4	0	3.9
258	1	11	18	0	0	0	0	0	3.3
259	1	11	19	0	0	0	0	0	2.6
260	1	11	20	0	0	0	0	0	2.0
261	1	11	21	0	0	0	0	0	1.3
262	1	11	22	0	0	0	0	0	0.7
263	1	11	23	0	0	0	0	0	0.0
264	1	11	24	0	0	0	0	0	-0.6
265	1	12	1	0	0	0	0	0	-1.4
266	1	12	2	0	0	0	0	0	-2.2
267	1	12	3	0	0	0	0	0	-3.0
268	1	12	4	0	0	0	0	0	-3.5
269	1	12	5	0	0	0	0	0	-3.9
270	1	12	6	0	0	0	0	0	-4.4
271	1	12	7	0	0	0	0	0	-4.8
272	1	12	8	0	0	0	0	0	-5.1
273	1	12	9	11	11	11	11	0	-4.8
274	1	12	10	134	84	134	84	271	-2.8
275	1	12	11	220	93	220	93	439	-1.3
276	1	12	12	360	103	360	103	722	0.7
277	1	12	13	390	141	390	141	658	2.0
278	1	12	14	212	153	212	153	164	1.8
279	1	12	15	221	114	221	114	363	1.7
280	1	12	16	74	66	74	66	41	0.5
281	1	12	17	3	3	3	3	0	-0.9
282	1	12	18	0	0	0	0	0	-1.4
283	1	12	19	0	0	0	0	0	-1.8
284	1	12	20	0	0	0	0	0	-2.2
285	1	12	21	0	0	0	0	0	-2.6
286	1	12	22	0	0	0	0	0	-3.0
287	1	12	23	0	0	0	0	0	-3.4
288	1	12	24	0	0	0	0	0	-3.9
289	1	13	1	0	0	0	0	0	-4.5
290	1	13	2	0	0	0	0	0	-3.8
291	1	13	3	0	0	0	0	0	-3.7
292	1	13	4	0	0	0	0	0	-3.8
293	1	13	5	0	0	0	0	0	-3.9
294	1	13	6	0	0	0	0	0	-3.6
295	1	13	7	0	0	0	0	0	-3.6
296	1	13	8	0	0	0	0	0	-3.5
297	1	13	9	3	3	3	3	0	-3.3
298	1	13	10	44	44	44	44	0	-2.2
299	1	13	11	78	78	78	78	0	-1.2
300	1	13	12	122	122	122	122	0	-0.1
301	1	13	13	132	132	132	132	1	0.7
302	1	13	14	165	156	165	156	26	1.6
303	1	13	15	125	120	125	120	15	1.9
304	1	13	16	82	74	82	74	41	1.8
305	1	13	17	8	8	8	8	0	0.9
306	1	13	18	0	0	0	0	0	0.7
307	1	13	19	0	0	0	0	0	0.5
308	1	13	20	0	0	0	0	0	0.3
309	1	13	21	0	0	0	0	0	0.0
310	1	13	22	0	0	0	0	0	-0.1
311	1	13	23	0	0	0	0	0	-0.3
312	1	13	24	0	0	0	0	0	-0.6
313	1	14	1	0	0	0	0	0	-0.9
314	1	14	2	0	0	0	0	0	-1.3
315	1	14	3	0	0	0	0	0	-1.6
316	1	14	4	0	0	0	0	0	-1.8
317	1	14	5	0	0	0	0	0	-2.0
318	1	14	6	0	0	0	0	0	-2.2
319	1	14	7	0	0	0	0	0	-2.3
320	1	14	8	0	0	0	0	0	-2.5
321	1	14	9	3	3	3	3	0	-2.3
322	1	14	10	56	56	56	56	0	-1.1
323	1	14	11	122	118	122	118	15	0.3
324	1	14	12	134	133	134	133	5	1.2
325	1	14	13	128	128	128	128	0	1.7
326	1	14	14	212	162	212	162	139	2.6
327	1	14	15	190	127	190	127	210	3.1
328	1	14	16	135	76	135	76	298	3.2
329	1	14	17	26	26	26	26	0	2.3
330	1	14	18	0	0	0	0	0	1.9
331	1	14	19	0	0	0	0	0	1.5
332	1	14	20	0	0	0	0	0	1.1
333	1	14	21	0	0	0	0	0	0.7
334	1	14	22	0	0	0	0	0	0.2
335	1	14	23	0	0	0	0	0	-0.2
336	1	14	24	0	0	0	0	0	-0.6
337	1	15	1	0	0	0	0	0	-1.0
338	1	15	2	0	0	0	0	0	-1.3
339	1	15	3	0	0	0	0	0	-1.7
340	1	15	4	0	0	0	0	0	-1.9
341	1	15	5	0	0	0	0	0	-2.1
342	1	15	6	0	0	0	0	0	-2.3
343	1	15	7	0	0	0	0	0	-2.5
344	1	15	8	0	0	0	0	0	-2.6
345	1	15	9	3	3	3	3	0	-2.5
346	1	15	10	61	61	61	61	0	-1.1
347	1	15	11	94	94	94	94	0	-0.2
348	1	15	12	126	126	126	126	0	0.6
349	1	15	13	193	167	193	167	67	1.8
350	1	15	14	197	169	197	169	78	2.5
351	1	15	15	149	127	149	127	72	2.7
352	1	15	16	119	82	119	82	182	2.7
353	1	15	17	23	23	23	23	0	1.9
354	1	15	18	0	0	0	0	0	1.5
355	1	15	19	0	0	0	0	0	1.1
356	1	15	20	0	0	0	0	0	0.6
357	1	15	21	0	0	0	0	0	0.2
358	1	15	22	0	0	0	0	0	-0.2
359	1	15	23	0	0	0	0	0	-0.6
360	1	15	24	0	0	0	0	0	-1.0
361	1	16	1	0	0	0	0	0	-1.3
362	1	16	2	0	0	0	0	0	-1.7
363	1	16	3	0	0	0	0	0	-2.0
364	1	16	4	0	0	0	0	0	-2.2
365	1	16	5	0	0	0	0	0	-2.3
366	1	16	6	0	0	0	0	0	-2.5
367	1	16	7	0	0	0	0	0	-2.6
368	1	16	8	0	0	0	0	0	-2.7
369	1	16	9	11	11	11	11	0	-2.2
370	1	16	10	94	74	94	74	102	-0.3
371	1	16	11	161	132	161	132	97	1.3
372	1	16	12	223	175	223	175	131	2.8
373	1	16	13	236	189	236	189	121	3.8
374	1	16	14	223	174	223	174	132	4.4
375	1	16	15	153	133	153	133	63	4.3
376	1	16	16	82	76	82	76	30	3.6
377	1	16	17	5	5	5	5	0	2.4
378	1	16	18	0	0	0	0	0	2.0
379	1	16	19	0	0	0	0	0	1.5
380	1	16	20	0	0	0	0	0	1.1
381	1	16	21	0	0	0	0	0	0.6
382	1	16	22	0	0	0	0	0	0.2
383	1	16	23	0	0	0	0	0	-0.3
384	1	16	24	0	0	0	0	0	-0.8
385	1	17	1	0	0	0	0	0	-1.2
386	1	17	2	0	0	0	0	0	-1.7
387	1	17	3	0	0	0	0	0	-2.2
388	1	17	4	0	0	0	0	0	-2.4
389	1	17	5	0	0	0	0	0	-2.7
390	1	17	6	0	0	0	0	0	-2.9
391	1	17	7	0	0	0	0	0	-3.1
392	1	17	8	0	0	0	0	0	-3.2
393	1	17	9	23	23	23	23	0	-2.2
394	1	17	10	150	84	150	84	334	0.8
395	1	17	11	258	57	258	57	668	3.5
396	1	17	12	353	74	353	74	761	5.9
397	1	17	13	364	63	364	63	766	7.5
398	1	17	14	332	84	332	84	666	8.3
399	1	17	15	237	88	237	88	477	8.2
400	1	17	16	141	72	141	72	331	7.1
401	1	17	17	45	32	45	32	173	5.5
402	1	17	18	0	0	0	0	0	3.9
403	1	17	19	0	0	0	0	0	3.4
404	1	17	20	0	0	0	0	0	2.9
405	1	17	21	0	0	0	0	0	2.5
406	1	17	22	0	0	0	0	0	2.0
407	1	17	23	0	0	0	0	0	1.5
408	1	17	24	0	0	0	0	0	1.1
409	1	18	1	0	0	0	0	0	0.6
410	1	18	2	0	0	0	0	0	0.1
411	1	18	3	0	0	0	0	0	-0.4
412	1	18	4	0	0	0	0	0	-0.7
413	1	18	5	0	0	0	0	0	-1.0
414	1	18	6	0	0	0	0	0	-1.2
415	1	18	7	0	0	0	0	0	-1.4
416	1	18	8	0	0	0	0	0	-1.6
417	1	18	9	23	23	23	23	0	-0.5
418	1	18	10	137	73	137	73	322	2.1
419	1	18	11	251	102	251	102	492	4.8
420	1	18	12	255	153	255	153	276	6.2
421	1	18	13	275	158	275	158	298	7.2
422	1	18	14	266	142	266	142	328	7.8
423	1	18	15	251	95	251	95	495	8.1
424	1	18	16	169	53	169	53	549	7.7
425	1	18	17	45	27	45	27	225	6.2
426	1	18	18	0	0	0	0	0	4.7
427	1	18	19	0	0	0	0	0	4.3
428	1	18	20	0	0	0	0	0	3.8
429	1	18	21	0	0	0	0	0	3.4
430	1	18	22	0	0	0	0	0	2.9
431	1	18	23	0	0	0	0	0	2.4
432	1	18	24	0	0	0	0	0	2.0
433	1	19	1	0	0	0	0	0	1.6
434	1	19	2	0	0	0	0	0	1.3
435	1	19	3	0	0	0	0	0	0.9
436	1	19	4	0	0	0	0	0	0.7
437	1	19	5	0	0	0	0	0	0.5
438	1	19	6	0	0	0	0	0	0.4
439	1	19	7	0	0	0	0	0	0.2
440	1	19	8	0	0	0	0	0	0.1
441	1	19	9	24	24	24	24	0	1.3
442	1	19	10	141	86	141	86	279	4.1
443	1	19	11	198	120	198	120	256	6.0
444	1	19	12	270	137	270	137	355	7.8
445	1	19	13	242	191	242	191	129	8.6
446	1	19	14	212	176	212	176	94	8.9
447	1	19	15	207	148	207	148	188	9.0
448	1	19	16	126	98	126	98	125	8.4
449	1	19	17	63	42	63	42	251	7.4
450	1	19	18	0	0	0	0	0	6.0
451	1	19	19	0	0	0	0	0	5.5
452	1	19	20	0	0	0	0	0	5.0
453	1	19	21	0	0	0	0	0	4.5
454	1	19	22	0	0	0	0	0	4.0
455	1	19	23	0	0	0	0	0	3.5
456	1	19	24	0	0	0	0	0	3.0
457	1	20	1	0	0	0	0	0	2.5
458	1	20	2	0	0	0	0	0	2.0
459	1	20	3	0	0	0	0	0	1.4
460	1	20	4	0	0	0	0	0	1.2
461	1	20	5	0	0	0	0	0	0.9
462	1	20	6	0	0	0	0	0	0.6
463	1	20	7	0	0	0	0	0	0.4
464	1	20	8	0	0	0	0	0	0.2
465	1	20	9	8	8	8	8	0	0.6
466	1	20	10	80	74	80	74	27	2.3
467	1	20	11	141	132	141	132	26	3.8
468	1	20	12	145	141	145	141	10	4.5
469	1	20	13	251	183	251	183	170	6.0
470	1	20	14	249	184	249	184	171	7.0
471	1	20	15	219	113	219	113	330	7.4
472	1	20	16	149	75	149	75	337	7.3
473	1	20	17	64	43	64	43	243	6.5
474	1	20	18	0	0	0	0	0	5.3
475	1	20	19	0	0	0	0	0	4.9
476	1	20	20	0	0	0	0	0	4.5
477	1	20	21	0	0	0	0	0	4.1
478	1	20	22	0	0	0	0	0	3.7
479	1	20	23	0	0	0	0	0	3.2
480	1	20	24	0	0	0	0	0	2.8
481	1	21	1	0	0	0	0	0	2.5
482	1	21	2	0	0	0	0	0	2.3
483	1	21	3	0	0	0	0	0	2.0
484	1	21	4	0	0	0	0	0	1.9
485	1	21	5	0	0	0	0	0	1.7
486	1	21	6	0	0	0	0	0	1.6
487	1	21	7	0	0	0	0	0	1.6
488	1	21	8	0	0	0	0	0	1.5
489	1	21	9	19	19	19	19	0	2.4
490	1	21	10	135	79	135	79	277	5.3
491	1	21	11	233	94	233	94	445	7.8
492	1	21	12	319	103	319	103	569	10.1
493	1	21	13	314	166	314	166	365	11.5
494	1	21	14	125	125	125	125	0	10.5
495	1	21	15	209	131	209	131	241	10.7
496	1	21	16	195	90	195	90	471	10.8
497	1	21	17	41	33	41	33	82	9.4
498	1	21	18	0	0	0	0	0	8.0
499	1	21	19	0	0	0	0	0	7.4
500	1	21	20	0	0	0	0	0	6.9
501	1	21	21	0	0	0	0	0	6.4
502	1	21	22	0	0	0	0	0	5.8
503	1	21	23	0	0	0	0	0	5.3
504	1	21	24	0	0	0	0	0	4.7
505	1	22	1	0	0	0	0	0	4.1
506	1	22	2	0	0	0	0	0	3.3
507	1	22	3	0	0	0	0	0	2.6
508	1	22	4	0	0	0	0	0	2.2
509	1	22	5	0	0	0	0	0	1.8
510	1	22	6	0	0	0	0	0	1.3
511	1	22	7	0	0	0	0	0	1.0
512	1	22	8	0	0	0	0	0	0.7
513	1	22	9	26	26	26	26	0	2.1
514	1	22	10	177	95	177	95	394	6.1
515	1	22	11	271	70	271	70	642	9.2
516	1	22	12	335	83	335	83	656	11.5
517	1	22	13	351	99	351	99	617	13.0
518	1	22	14	321	114	321	114	530	13.8
519	1	22	15	304	66	304	66	723	14.1
520	1	22	16	187	53	187	53	584	13.3
521	1	22	17	56	31	56	31	263	11.2
522	1	22	18	0	0	0	0	0	9.0
523	1	22	19	0	0	0	0	0	7.9
524	1	22	20	0	0	0	0	0	6.8
525	1	22	21	0	0	0	0	0	5.7
526	1	22	22	0	0	0	0	0	4.6
527	1	22	23	0	0	0	0	0	3.5
528	1	22	24	0	0	0	0	0	2.4
529	1	23	1	0	0	0	0	0	1.6
530	1	23	2	0	0	0	0	0	0.8
531	1	23	3	0	0	0	0	0	0.0
532	1	23	4	0	0	0	0	0	-0.4
533	1	23	5	0	0	0	0	0	-0.8
534	1	23	6	0	0	0	0	0	-1.2
535	1	23	7	0	0	0	0	0	-1.5
536	1	23	8	0	0	0	0	0	-1.7
537	1	23	9	25	25	25	25	0	-0.6
538	1	23	10	181	98	181	98	398	3.0
539	1	23	11	306	47	306	47	816	6.1
540	1	23	12	383	49	383	49	865	8.5
541	1	23	13	408	50	408	50	868	10.2
542	1	23	14	390	49	390	49	866	11.2
543	1	23	15	320	47	320	47	820	11.4
544	1	23	16	205	43	205	43	698	10.6
545	1	23	17	77	29	77	29	481	8.8
546	1	23	18	0	0	0	0	0	6.8
547	1	23	19	0	0	0	0	0	5.8
548	1	23	20	0	0	0	0	0	4.9
549	1	23	21	0	0	0	0	0	3.9
550	1	23	22	0	0	0	0	0	2.9
551	1	23	23	0	0	0	0	0	2.0
552	1	23	24	0	0	0	0	0	1.0
553	1	24	1	0	0	0	0	0	0.1
554	1	24	2	0	0	0	0	0	-0.9
555	1	24	3	0	0	0	0	0	-2.0
556	1	24	4	0	0	0	0	0	-2.5
557	1	24	5	0	0	0	0	0	-3.1
558	1	24	6	0	0	0	0	0	-3.6
559	1	24	7	0	0	0	0	0	-4.0
560	1	24	8	0	0	0	0	0	-4.4
561	1	24	9	24	24	24	24	0	-3.5
562	1	24	10	167	89	167	89	366	-0.5
563	1	24	11	269	73	269	73	614	2.0
564	1	24	12	343	82	343	82	670	4.0
565	1	24	13	391	66	391	66	781	5.5
566	1	24	14	370	64	370	64	770	6.4
567	1	24	15	321	54	321	54	793	6.7
568	1	24	16	208	43	208	43	697	6.0
569	1	24	17	75	31	75	31	422	4.3
570	1	24	18	0	0	0	0	0	2.4
571	1	24	19	0	0	0	0	0	2.1
572	1	24	20	0	0	0	0	0	1.7
573	1	24	21	0	0	0	0	0	1.3
574	1	24	22	0	0	0	0	0	1.0
575	1	24	23	0	0	0	0	0	0.6
576	1	24	24	0	0	0	0	0	0.2
577	1	25	1	0	0	0	0	0	0.2
578	1	25	2	0	0	0	0	0	0.3
579	1	25	3	0	0	0	0	0	0.4
580	1	25	4	0	0	0	0	0	0.5
581	1	25	5	0	0	0	0	0	0.5
582	1	25	6	0	0	0	0	0	0.6
583	1	25	7	0	0	0	0	0	0.6
584	1	25	8	0	0	0	0	0	0.7
585	1	25	9	9	9	9	9	0	1.0
586	1	25	10	46	46	46	46	0	1.9
587	1	25	11	77	77	77	77	0	3.1
588	1	25	12	92	92	92	92	0	3.6
589	1	25	13	93	93	93	93	0	4.1
590	1	25	14	85	85	85	85	0	4.3
591	1	25	15	64	64	64	64	0	4.4
592	1	25	16	32	32	32	32	0	3.8
593	1	25	17	13	13	13	13	0	3.2
594	1	25	18	0	0	0	0	0	2.7
595	1	25	19	0	0	0	0	0	2.2
596	1	25	20	0	0	0	0	0	1.1
597	1	25	21	0	0	0	0	0	2.3
598	1	25	22	0	0	0	0	0	2.0
599	1	25	23	0	0	0	0	0	1.9
600	1	25	24	0	0	0	0	0	1.6
601	1	26	1	0	0	0	0	0	1.2
602	1	26	2	0	0	0	0	0	0.7
603	1	26	3	0	0	0	0	0	0.3
604	1	26	4	0	0	0	0	0	0.1
605	1	26	5	0	0	0	0	0	-0.2
606	1	26	6	0	0	0	0	0	-0.3
607	1	26	7	0	0	0	0	0	-0.5
608	1	26	8	0	0	0	0	0	-0.5
609	1	26	9	49	33	49	33	197	0.9
610	1	26	10	160	68	160	68	421	3.5
611	1	26	11	264	101	264	101	499	6.2
612	1	26	12	335	113	335	113	558	8.7
613	1	26	13	362	123	362	123	564	10.6
614	1	26	14	343	118	343	118	554	11.8
615	1	26	15	280	100	280	100	522	12.2
616	1	26	16	178	69	178	69	449	11.7
617	1	26	17	68	37	68	37	276	10.3
618	1	26	18	0	0	0	0	0	8.5
619	1	26	19	0	0	0	0	0	8.0
620	1	26	20	0	0	0	0	0	7.6
621	1	26	21	0	0	0	0	0	7.1
622	1	26	22	0	0	0	0	0	6.6
623	1	26	23	0	0	0	0	0	6.2
624	1	26	24	0	0	0	0	0	5.7
625	1	27	1	0	0	0	0	0	5.2
626	1	27	2	0	0	0	0	0	4.7
627	1	27	3	0	0	0	0	0	4.2
