hy	m	dm	h	G_Gh	G_Dh	G_Gk	G_Dk	G_Bn	Ta
2514	4	15	18	177	106	177	106	250	14.0
2515	4	15	19	47	39	47	39	69	13.2
2516	4	15	20	0	0	0	0	0	12.4
2517	4	15	21	0	0	0	0	0	11.5
2518	4	15	22	0	0	0	0	0	10.5
2519	4	15	23	0	0	0	0	0	9.6
2520	4	15	24	0	0	0	0	0	8.6
2521	4	16	1	0	0	0	0	0	7.7
2522	4	16	2	0	0	0	0	0	6.8
2523	4	16	3	0	0	0	0	0	6.2
2524	4	16	4	0	0	0	0	0	5.7
2525	4	16	5	0	0	0	0	0	5.3
2526	4	16	6	0	0	0	0	0	5.3
2527	4	16	7	64	55	64	55	68	6.0
2528	4	16	8	165	134	165	134	101	7.0
2529	4	16	9	275	225	275	225	105	8.0
2530	4	16	10	349	289	349	289	100	9.1
2531	4	16	11	416	349	416	349	95	10.0
2532	4	16	12	432	359	432	359	95	10.7
2533	4	16	13	481	376	481	376	133	11.4
2534	4	16	14	501	364	501	364	178	11.9
2535	4	16	15	445	352	445	352	133	12.2
2536	4	16	16	373	286	373	286	148	12.2
2537	4	16	17	268	216	268	216	116	12.0
2538	4	16	18	157	125	157	125	113	11.4
2539	4	16	19	56	39	56	39	145	10.6
2540	4	16	20	0	0	0	0	0	9.7
2541	4	16	21	0	0	0	0	0	9.1
2542	4	16	22	0	0	0	0	0	8.4
2543	4	16	23	0	0	0	0	0	7.7
2544	4	16	24	0	0	0	0	0	7.0
2545	4	17	1	0	0	0	0	0	6.7
2546	4	17	2	0	0	0	0	0	6.5
2547	4	17	3	0	0	0	0	0	6.3
2548	4	17	4	0	0	0	0	0	6.2
2549	4	17	5	0	0	0	0	0	6.1
2550	4	17	6	1	1	1	1	0	6.1
2551	4	17	7	71	57	71	57	93	7.1
2552	4	17	8	194	148	194	148	145	8.6
2553	4	17	9	320	235	320	235	178	10.2
2554	4	17	10	429	298	429	298	215	11.8
2555	4	17	11	493	347	493	347	206	13.1
2556	4	17	12	555	382	555	382	221	14.3
2557	4	17	13	587	367	587	367	276	15.3
2558	4	17	14	539	360	539	360	232	16.0
2559	4	17	15	488	357	488	357	187	16.3
2560	4	17	16	391	289	391	289	172	16.4
2561	4	17	17	284	221	284	221	141	16.1
2562	4	17	18	170	126	170	126	150	15.4
2563	4	17	19	60	39	60	39	179	14.4
2564	4	17	20	0	0	0	0	0	13.4
2565	4	17	21	0	0	0	0	0	11.8
2566	4	17	22	0	0	0	0	0	10.3
2567	4	17	23	0	0	0	0	0	8.7
2568	4	17	24	0	0	0	0	0	7.1
2569	4	18	1	0	0	0	0	0	5.6
2570	4	18	2	0	0	0	0	0	3.8
2571	4	18	3	0	0	0	0	0	2.9
2572	4	18	4	0	0	0	0	0	2.0
2573	4	18	5	0	0	0	0	0	1.3
2574	4	18	6	1	1	1	1	0	1.2
2575	4	18	7	106	38	106	38	459	2.2
2576	4	18	8	274	54	274	54	687	3.8
2577	4	18	9	448	65	448	65	799	5.5
2578	4	18	10	608	77	608	77	863	7.3
2579	4	18	11	731	92	731	92	889	8.8
2580	4	18	12	804	106	804	106	893	10.2
2581	4	18	13	834	103	834	103	913	11.2
2582	4	18	14	808	94	808	94	921	11.9
2583	4	18	15	726	82	726	82	913	12.3
2584	4	18	16	603	64	603	64	904	12.3
2585	4	18	17	441	51	441	51	853	11.8
2586	4	18	18	259	45	259	45	726	10.8
2587	4	18	19	91	32	91	32	483	9.5
2588	4	18	20	0	0	0	0	0	8.1
2589	4	18	21	0	0	0	0	0	6.7
2590	4	18	22	0	0	0	0	0	5.2
2591	4	18	23	0	0	0	0	0	3.8
2592	4	18	24	0	0	0	0	0	2.4
2593	4	19	1	0	0	0	0	0	1.7
2594	4	19	2	0	0	0	0	0	0.9
2595	4	19	3	0	0	0	0	0	0.5
2596	4	19	4	0	0	0	0	0	0.0
2597	4	19	5	0	0	0	0	0	-0.4
2598	4	19	6	2	2	2	2	0	-0.5
2599	4	19	7	114	37	114	37	506	0.6
2600	4	19	8	291	46	291	46	755	2.1
2601	4	19	9	476	51	476	51	877	3.8
2602	4	19	10	639	63	639	63	930	5.5
2603	4	19	11	761	77	761	77	948	7.0
2604	4	19	12	839	86	839	86	959	8.3
2605	4	19	13	867	89	867	89	967	9.3
2606	4	19	14	831	85	831	85	959	10.0
2607	4	19	15	746	75	746	75	947	10.3
2608	4	19	16	616	61	616	61	924	10.2
2609	4	19	17	448	50	448	50	866	9.7
2610	4	19	18	263	47	263	47	723	8.7
2611	4	19	19	92	34	92	34	465	7.4
2612	4	19	20	0	0	0	0	0	5.9
2613	4	19	21	0	0	0	0	0	4.8
2614	4	19	22	0	0	0	0	0	3.6
2615	4	19	23	0	0	0	0	0	2.4
2616	4	19	24	0	0	0	0	0	1.2
2617	4	20	1	0	0	0	0	0	1.0
2618	4	20	2	0	0	0	0	0	0.7
2619	4	20	3	0	0	0	0	0	0.5
2620	4	20	4	0	0	0	0	0	0.4
2621	4	20	5	0	0	0	0	0	0.3
2622	4	20	6	1	1	1	1	0	0.3
2623	4	20	7	72	63	72	63	59	1.3
2624	4	20	8	197	146	197	146	155	2.8
2625	4	20	9	315	242	315	242	151	4.3
2626	4	20	10	474	257	474	257	347	6.1
2627	4	20	11	506	356	506	356	207	7.5
2628	4	20	12	582	360	582	360	282	8.8
2629	4	20	13	563	378	563	378	228	9.7
2630	4	20	14	620	334	620	334	366	10.5
2631	4	20	15	531	312	531	312	308	10.9
2632	4	20	16	460	236	460	236	372	11.1
2633	4	20	17	355	151	355	151	441	10.9
2634	4	20	18	209	94	209	94	380	10.2
2635	4	20	19	77	38	77	38	300	9.2
2636	4	20	20	1	1	1	1	0	8.0
2637	4	20	21	0	0	0	0	0	7.2
2638	4	20	22	0	0	0	0	0	6.4
2639	4	20	23	0	0	0	0	0	5.6
2640	4	20	24	0	0	0	0	0	4.8
2641	4	21	1	0	0	0	0	0	4.2
2642	4	21	2	0	0	0	0	0	3.5
2643	4	21	3	0	0	0	0	0	3.1
2644	4	21	4	0	0	0	0	0	2.7
2645	4	21	5	0	0	0	0	0	2.4
2646	4	21	6	1	1	1	1	0	2.4
2647	4	21	7	58	56	58	56	12	3.0
2648	4	21	8	139	133	139	133	16	3.9
2649	4	21	9	230	213	230	213	35	4.8
2650	4	21	10	309	286	309	286	36	5.8
2651	4	21	11	340	321	340	321	26	6.5
2652	4	21	12	337	321	337	321	19	7.0
2653	4	21	13	364	345	364	345	23	7.4
2654	4	21	14	334	315	334	315	24	7.7
2655	4	21	15	299	285	299	285	19	7.8
2656	4	21	16	261	249	261	249	20	7.6
2657	4	21	17	215	202	215	202	28	7.6
2658	4	21	18	123	119	123	119	14	7.1
2659	4	21	19	47	46	47	46	3	6.5
2660	4	21	20	1	1	1	1	0	5.8
2661	4	21	21	0	0	0	0	0	5.3
2662	4	21	22	0	0	0	0	0	4.4
2663	4	21	23	0	0	0	0	0	4.4
2664	4	21	24	0	0	0	0	0	3.9
2665	4	22	1	0	0	0	0	0	3.8
2666	4	22	2	0	0	0	0	0	3.7
2667	4	22	3	0	0	0	0	0	3.7
2668	4	22	4	0	0	0	0	0	3.7
2669	4	22	5	0	0	0	0	0	3.7
2670	4	22	6	7	7	7	7	0	3.9
2671	4	22	7	77	67	77	67	60	4.8
2672	4	22	8	205	141	205	141	189	6.3
2673	4	22	9	214	196	214	196	38	7.1
2674	4	22	10	95	95	95	95	0	7.0
2675	4	22	11	62	62	62	62	0	6.8
2676	4	22	12	255	242	255	242	16	7.4
2677	4	22	13	523	376	523	376	181	8.7
2678	4	22	14	602	352	602	352	317	10.0
2679	4	22	15	549	328	549	328	308	10.9
2680	4	22	16	311	253	311	253	95	10.9
2681	4	22	17	115	115	115	115	0	10.4
2682	4	22	18	93	93	93	93	0	9.6
2683	4	22	19	34	34	34	34	0	9.3
2684	4	22	20	2	2	2	2	0	8.6
2685	4	22	21	0	0	0	0	0	8.0
2686	4	22	22	0	0	0	0	0	7.3
2687	4	22	23	0	0	0	0	0	6.7
2688	4	22	24	0	0	0	0	0	6.0
2689	4	23	1	0	0	0	0	0	5.2
2690	4	23	2	0	0	0	0	0	4.4
2691	4	23	3	0	0	0	0	0	3.9
2692	4	23	4	0	0	0	0	0	3.5
2693	4	23	5	0	0	0	0	0	3.2
2694	4	23	6	3	3	3	3	0	3.2
2695	4	23	7	112	59	112	59	303	4.6
2696	4	23	8	268	84	268	84	537	6.4
2697	4	23	9	436	110	436	110	650	8.4
2698	4	23	10	580	146	580	146	683	10.3
2699	4	23	11	695	178	695	178	701	12.1
2700	4	23	12	763	206	763	206	697	13.6
2701	4	23	13	791	202	791	202	719	14.9
2702	4	23	14	767	180	767	180	742	15.7
2703	4	23	15	699	139	699	139	776	16.2
2704	4	23	16	584	101	584	101	787	16.3
2705	4	23	17	432	73	432	73	757	16.0
2706	4	23	18	261	55	261	55	659	15.0
2707	4	23	19	100	41	100	41	421	13.7
2708	4	23	20	1	1	1	1	0	12.3
2709	4	23	21	0	0	0	0	0	10.6
2710	4	23	22	0	0	0	0	0	9.0
2711	4	23	23	0	0	0	0	0	7.4
2712	4	23	24	0	0	0	0	0	5.8
2713	4	24	1	0	0	0	0	0	4.5
2714	4	24	2	0	0	0	0	0	3.0
2715	4	24	3	0	0	0	0	0	2.1
2716	4	24	4	0	0	0	0	0	1.3
2717	4	24	5	0	0	0	0	0	0.7
2718	4	24	6	4	4	4	4	0	0.6
2719	4	24	7	124	77	124	77	259	1.8
2720	4	24	8	286	75	286	75	605	3.4
2721	4	24	9	451	96	451	96	702	5.1
2722	4	24	10	598	129	598	129	732	6.7
2723	4	24	11	707	166	707	166	730	8.1
2724	4	24	12	789	168	789	168	772	9.4
2725	4	24	13	816	163	816	163	794	10.4
2726	4	24	14	787	152	787	152	799	11.0
2727	4	24	15	727	103	727	103	861	11.3
2728	4	24	16	611	75	611	75	870	11.3
2729	4	24	17	452	57	452	57	828	10.9
2730	4	24	18	277	48	277	48	722	9.9
2731	4	24	19	110	42	110	42	470	8.6
2732	4	24	20	2	2	2	2	0	7.1
2733	4	24	21	0	0	0	0	0	6.6
2734	4	24	22	0	0	0	0	0	6.1
2735	4	24	23	0	0	0	0	0	5.6
2736	4	24	24	0	0	0	0	0	5.1
2737	4	25	1	0	0	0	0	0	5.6
2738	4	25	2	0	0	0	0	0	6.2
2739	4	25	3	0	0	0	0	0	6.5
2740	4	25	4	0	0	0	0	0	6.8
2741	4	25	5	0	0	0	0	0	7.0
2742	4	25	6	2	2	2	2	0	7.1
2743	4	25	7	42	42	42	42	0	7.8
2744	4	25	8	99	99	99	99	0	8.7
2745	4	25	9	134	134	134	134	0	9.5
2746	4	25	10	189	187	189	187	3	10.1
2747	4	25	11	182	180	182	180	3	10.9
2748	4	25	12	223	221	223	221	2	11.5
2749	4	25	13	315	304	315	304	14	12.3
2750	4	25	14	299	289	299	289	13	12.9
2751	4	25	15	201	200	201	200	2	12.5
2752	4	25	16	165	165	165	165	0	13.1
2753	4	25	17	103	103	103	103	0	12.9
2754	4	25	18	64	64	64	64	0	12.5
2755	4	25	19	27	27	27	27	0	12.0
2756	4	25	20	1	1	1	1	0	11.5
2757	4	25	21	0	0	0	0	0	11.1
2758	4	25	22	0	0	0	0	0	10.7
2759	4	25	23	0	0	0	0	0	10.2
2760	4	25	24	0	0	0	0	0	9.6
2761	4	26	1	0	0	0	0	0	8.5
2762	4	26	2	0	0	0	0	0	8.1
2763	4	26	3	0	0	0	0	0	7.8
2764	4	26	4	0	0	0	0	0	7.4
2765	4	26	5	0	0	0	0	0	7.2
2766	4	26	6	2	2	2	2	0	7.1
2767	4	26	7	49	49	49	49	0	7.6
2768	4	26	8	117	117	117	117	0	8.3
2769	4	26	9	184	180	184	180	7	9.0
2770	4	26	10	252	244	252	244	12	9.7
2771	4	26	11	280	271	280	271	12	10.3
2772	4	26	12	299	287	299	287	15	10.7
2773	4	26	13	302	290	302	290	14	11.1
2774	4	26	14	304	291	304	291	16	11.3
2775	4	26	15	268	259	268	259	11	11.4
2776	4	26	16	221	216	221	216	9	11.4
2777	4	26	17	171	168	171	168	6	11.2
2778	4	26	18	111	110	111	110	2	10.9
2779	4	26	19	40	40	40	40	0	10.4
2780	4	26	20	1	1	1	1	0	9.8
2781	4	26	21	0	0	0	0	0	9.0
2782	4	26	22	0	0	0	0	0	8.2
2783	4	26	23	0	0	0	0	0	7.5
2784	4	26	24	0	0	0	0	0	6.7
2785	4	27	1	0	0	0	0	0	6.2
2786	4	27	2	0	0	0	0	0	5.7
2787	4	27	3	0	0	0	0	0	5.4
2788	4	27	4	0	0	0	0	0	5.1
2789	4	27	5	0	0	0	0	0	4.9
2790	4	27	6	7	7	7	7	0	5.1
2791	4	27	7	117	79	117	79	195	6.6
2792	4	27	8	213	163	213	163	139	8.0
2793	4	27	9	343	260	343	260	162	9.6
2794	4	27	10	460	305	460	305	238	11.2
2795	4	27	11	424	353	424	353	95	12.1
2796	4	27	12	513	387	513	387	155	13.1
2797	4	27	13	474	390	474	390	102	13.7
2798	4	27	14	629	373	629	373	318	14.6
2799	4	27	15	760	207	760	207	753	15.7
2800	4	27	16	550	191	550	191	574	16.1
2801	4	27	17	505	133	505	133	764	16.3
2802	4	27	18	259	107	259	107	467	15.7
2803	4	27	19	132	61	132	61	457	14.7
2804	4	27	20	6	6	6	6	0	13.5
2805	4	27	21	0	0	0	0	0	12.0
2806	4	27	22	0	0	0	0	0	10.6
2807	4	27	23	0	0	0	0	0	9.2
2808	4	27	24	0	0	0	0	0	7.7
2809	4	28	1	0	0	0	0	0	6.5
2810	4	28	2	0	0	0	0	0	5.1
2811	4	28	3	0	0	0	0	0	4.4
2812	4	28	4	0	0	0	0	0	3.6
2813	4	28	5	0	0	0	0	0	3.1
2814	4	28	6	5	5	5	5	0	3.1
2815	4	28	7	103	71	103	71	163	4.2
2816	4	28	8	230	170	230	170	166	5.5
2817	4	28	9	361	263	361	263	188	6.9
2818	4	28	10	483	281	483	281	309	8.3
2819	4	28	11	565	343	565	343	294	9.5
2820	4	28	12	606	400	606	400	253	10.5
2821	4	28	13	639	368	639	368	325	11.3
2822	4	28	14	606	357	606	357	309	11.8
2823	4	28	15	544	334	544	334	285	12.1
2824	4	28	16	458	267	458	267	304	12.1
2825	4	28	17	336	243	336	243	189	11.7
2826	4	28	18	204	145	204	145	177	10.9
2827	4	28	19	77	63	77	63	91	9.9
2828	4	28	20	1	1	1	1	0	8.8
2829	4	28	21	0	0	0	0	0	7.4
2830	4	28	22	0	0	0	0	0	6.0
2831	4	28	23	0	0	0	0	0	4.7
2832	4	28	24	0	0	0	0	0	3.3
2833	4	29	1	0	0	0	0	0	2.5
2834	4	29	2	0	0	0	0	0	1.5
2835	4	29	3	0	0	0	0	0	1.0
2836	4	29	4	0	0	0	0	0	0.4
2837	4	29	5	0	0	0	0	0	0.0
2838	4	29	6	2	2	2	2	0	-0.1
2839	4	29	7	86	73	86	73	65	0.7
2840	4	29	8	180	157	180	157	62	1.5
2841	4	29	9	320	255	320	255	124	2.5
2842	4	29	10	465	306	465	306	242	3.7
2843	4	29	11	537	392	537	392	191	4.7
2844	4	29	12	584	407	584	407	216	5.5
2845	4	29	13	611	391	611	391	263	6.2
2846	4	29	14	556	384	556	384	212	6.5
2847	4	29	15	495	378	495	378	157	6.6
2848	4	29	16	428	310	428	310	186	6.6
2849	4	29	17	326	239	326	239	177	6.2
2850	4	29	18	173	144	173	144	87	5.5
2851	4	29	19	76	65	76	65	69	4.6
2852	4	29	20	3	3	3	3	0	3.7
2853	4	29	21	0	0	0	0	0	2.7
2854	4	29	22	0	0	0	0	0	1.8
2855	4	29	23	0	0	0	0	0	0.9
2856	4	29	24	0	0	0	0	0	-0.1
2857	4	30	1	0	0	0	0	0	-0.2
2858	4	30	2	0	0	0	0	0	-0.5
2859	4	30	3	0	0	0	0	0	-0.7
2860	4	30	4	0	0	0	0	0	-0.9
2861	4	30	5	0	0	0	0	0	-1.1
2862	4	30	6	30	30	30	30	0	-0.6
2863	4	30	7	136	73	136	73	307	0.4
2864	4	30	8	284	125	284	125	425	1.6
2865	4	30	9	558	178	558	178	718	3.7
2866	4	30	10	494	306	494	306	285	4.6
2867	4	30	11	504	368	504	368	179	5.1
2868	4	30	12	453	379	453	379	89	5.2
2869	4	30	13	248	242	248	242	6	4.7
2870	4	30	14	299	287	299	287	14	4.4
2871	4	30	15	394	338	394	338	76	4.5
2872	4	30	16	297	272	297	272	41	4.2
2873	4	30	17	91	91	91	91	0	3.4
2874	4	30	18	232	151	232	151	240	3.0
2875	4	30	19	136	72	136	72	385	2.4
2876	4	30	20	15	15	15	15	0	1.6
2877	4	30	21	0	0	0	0	0	1.6
2878	4	30	22	0	0	0	0	0	1.5
2879	4	30	23	0	0	0	0	0	2.1
2880	4	30	24	0	0	0	0	0	2.6
2881	5	1	1	0	0	0	0	0	3.2
2882	5	1	2	0	0	0	0	0	3.7
2883	5	1	3	0	0	0	0	0	4.3
2884	5	1	4	0	0	0	0	0	3.5
2885	5	1	5	0	0	0	0	0	3.7
2886	5	1	6	10	10	10	10	0	4.0
2887	5	1	7	152	88	152	88	308	5.9
2888	5	1	8	316	77	316	77	632	8.0
2889	5	1	9	475	106	475	106	693	10.1
2890	5	1	10	623	137	623	137	731	12.2
2891	5	1	11	736	167	736	167	743	14.1
2892	5	1	12	788	218	788	218	690	15.6
2893	5	1	13	811	220	811	220	701	16.9
2894	5	1	14	779	209	779	209	699	17.8
2895	5	1	15	701	181	701	181	697	18.3
2896	5	1	16	589	132	589	132	716	18.4
2897	5	1	17	441	96	441	96	692	18.0
2898	5	1	18	271	76	271	76	577	17.1
2899	5	1	19	117	44	117	44	434	15.8
2900	5	1	20	3	3	3	3	0	14.4
2901	5	1	21	0	0	0	0	0	13.9
2902	5	1	22	0	0	0	0	0	13.4
2903	5	1	23	0	0	0	0	0	12.9
2904	5	1	24	0	0	0	0	0	12.4
2905	5	2	1	0	0	0	0	0	11.9
2906	5	2	2	0	0	0	0	0	11.2
2907	5	2	3	0	0	0	0	0	10.9
2908	5	2	4	0	0	0	0	0	10.5
2909	5	2	5	0	0	0	0	0	10.3
2910	5	2	6	9	9	9	9	0	10.4
2911	5	2	7	99	79	99	79	94	11.4
2912	5	2	8	195	168	195	168	72	12.3
2913	5	2	9	301	257	301	257	82	13.4
2914	5	2	10	377	311	377	311	99	14.3
2915	5	2	11	467	373	467	373	122	15.2
2916	5	2	12	507	410	507	410	118	16.0
2917	5	2	13	508	417	508	417	107	16.6
2918	5	2	14	492	401	492	401	111	17.0
2919	5	2	15	445	372	445	372	99	17.2
2920	5	2	16	356	294	356	294	97	17.1
2921	5	2	17	262	230	262	230	64	16.8
2922	5	2	18	160	143	160	143	51	16.3
2923	5	2	19	76	63	76	63	75	15.6
2924	5	2	20	1	1	1	1	0	14.8
2925	5	2	21	0	0	0	0	0	14.0
2926	5	2	22	0	0	0	0	0	13.3
2927	5	2	23	0	0	0	0	0	12.6
2928	5	2	24	0	0	0	0	0	11.9
2929	5	3	1	0	0	0	0	0	11.5
2930	5	3	2	0	0	0	0	0	11.0
2931	5	3	3	0	0	0	0	0	10.7
2932	5	3	4	0	0	0	0	0	10.5
2933	5	3	5	0	0	0	0	0	10.3
2934	5	3	6	13	13	13	13	0	10.5
2935	5	3	7	101	81	101	81	91	11.5
2936	5	3	8	203	172	203	172	81	12.5
2937	5	3	9	342	266	342	266	141	13.8
2938	5	3	10	421	320	421	320	151	14.9
2939	5	3	11	523	355	523	355	218	16.0
2940	5	3	12	472	388	472	388	100	16.6
2941	5	3	13	519	409	519	409	130	17.2
2942	5	3	14	466	385	466	385	99	17.5
2943	5	3	15	416	353	416	353	84	17.6
2944	5	3	16	373	299	373	299	116	17.6
2945	5	3	17	277	234	277	234	84	17.3
2946	5	3	18	146	138	146	138	21	16.7
2947	5	3	19	63	60	63	60	18	15.9
2948	5	3	20	2	2	2	2	0	15.1
2949	5	3	21	0	0	0	0	0	14.5
2950	5	3	22	0	0	0	0	0	13.8
2951	5	3	23	0	0	0	0	0	13.2
2952	5	3	24	0	0	0	0	0	12.6
2953	5	4	1	0	0	0	0	0	12.1
2954	5	4	2	0	0	0	0	0	11.6
2955	5	4	3	0	0	0	0	0	11.5
2956	5	4	4	0	0	0	0	0	11.4
2957	5	4	5	0	0	0	0	0	11.3
2958	5	4	6	3	3	3	3	0	11.3
2959	5	4	7	62	62	62	62	0	11.9
2960	5	4	8	127	126	127	126	0	12.5
2961	5	4	9	181	178	181	178	4	13.1
2962	5	4	10	223	219	223	219	6	13.7
2963	5	4	11	309	297	309	297	16	14.3
2964	5	4	12	325	310	325	310	18	14.8
2965	5	4	13	338	325	338	325	15	15.2
2966	5	4	14	359	342	359	342	21	15.6
2967	5	4	15	288	278	288	278	13	15.6
2968	5	4	16	186	185	186	185	1	15.5
2969	5	4	17	144	144	144	144	0	15.3
2970	5	4	18	94	94	94	94	0	14.9
2971	5	4	19	37	37	37	37	0	14.5
2972	5	4	20	2	2	2	2	0	13.1
2973	5	4	21	0	0	0	0	0	13.6
2974	5	4	22	0	0	0	0	0	12.9
2975	5	4	23	0	0	0	0	0	12.8
2976	5	4	24	0	0	0	0	0	12.4
2977	5	5	1	0	0	0	0	0	12.2
2978	5	5	2	0	0	0	0	0	11.9
2979	5	5	3	0	0	0	0	0	11.8
2980	5	5	4	0	0	0	0	0	11.3
2981	5	5	5	0	0	0	0	0	11.6
2982	5	5	6	8	8	8	8	0	11.8
2983	5	5	7	84	79	84	79	24	12.8
2984	5	5	8	32	32	32	32	0	12.6
2985	5	5	9	91	91	91	91	0	13.0
2986	5	5	10	67	67	67	67	0	13.0
2987	5	5	11	116	116	116	116	0	13.3
2988	5	5	12	552	385	552	385	200	15.0
2989	5	5	13	431	394	431	394	44	15.9
2990	5	5	14	591	362	591	362	277	17.2
2991	5	5	15	384	346	384	346	51	17.6
2992	5	5	16	241	226	241	226	23	17.6
2993	5	5	17	430	179	430	179	491	18.0
2994	5	5	18	371	108	371	108	750	18.2
2995	5	5	19	166	91	166	91	412	17.9
2996	5	5	20	23	23	23	23	0	17.3
2997	5	5	21	0	0	0	0	0	16.6
2998	5	5	22	0	0	0	0	0	16.0
2999	5	5	23	0	0	0	0	0	15.3
3000	5	5	24	0	0	0	0	0	14.7
3001	5	6	1	0	0	0	0	0	14.1
3002	5	6	2	0	0	0	0	0	13.4
3003	5	6	3	0	0	0	0	0	13.0
3004	5	6	4	0	0	0	0	0	12.6
3005	5	6	5	0	0	0	0	0	12.4
3006	5	6	6	8	8	8	8	0	12.5
3007	5	6	7	93	83	93	83	46	13.4
3008	5	6	8	185	168	185	168	42	14.3
3009	5	6	9	289	255	289	255	62	15.3
3010	5	6	10	334	311	334	311	34	16.0
3011	5	6	11	419	354	419	354	83	16.8
3012	5	6	12	420	390	420	390	36	17.4
3013	5	6	13	425	389	425	389	42	17.8
3014	5	6	14	433	398	433	398	43	18.1
3015	5	6	15	421	357	421	357	84	18.2
3016	5	6	16	335	290	335	290	70	18.4
3017	5	6	17	231	219	231	219	24	18.1
3018	5	6	18	170	150	170	150	56	17.7
3019	5	6	19	75	66	75	66	45	17.1
3020	5	6	20	2	2	2	2	0	16.4
3021	5	6	21	0	0	0	0	0	15.3
3022	5	6	22	0	0	0	0	0	14.1
3023	5	6	23	0	0	0	0	0	13.0
3024	5	6	24	0	0	0	0	0	11.9
3025	5	7	1	0	0	0	0	0	11.0
3026	5	7	2	0	0	0	0	0	10.0
3027	5	7	3	0	0	0	0	0	9.6
3028	5	7	4	0	0	0	0	0	9.1
3029	5	7	5	0	0	0	0	0	8.7
3030	5	7	6	4	4	4	4	0	8.8
3031	5	7	7	100	86	100	86	59	9.7
3032	5	7	8	183	166	183	166	43	10.6
3033	5	7	9	144	144	144	144	0	10.8
3034	5	7	10	275	261	275	261	20	11.5
3035	5	7	11	480	366	480	366	145	12.6
3036	5	7	12	570	400	570	400	203	13.7
3037	5	7	13	790	298	790	298	572	15.0
3038	5	7	14	792	232	792	232	674	16.1
3039	5	7	15	699	261	699	261	575	16.7
3040	5	7	16	438	298	438	298	215	16.7
3041	5	7	17	339	252	339	252	167	16.5
3042	5	7	18	175	147	175	147	78	15.8
3043	5	7	19	68	65	68	65	18	15.0
3044	5	7	20	4	4	4	4	0	14.1
3045	5	7	21	0	0	0	0	0	13.2
3046	5	7	22	0	0	0	0	0	12.3
3047	5	7	23	0	0	0	0	0	11.4
3048	5	7	24	0	0	0	0	0	10.5
3049	5	8	1	0	0	0	0	0	9.8
3050	5	8	2	0	0	0	0	0	9.2
3051	5	8	3	0	0	0	0	0	8.8
3052	5	8	4	0	0	0	0	0	7.9
3053	5	8	5	0	0	0	0	0	8.0
3054	5	8	6	14	14	14	14	0	8.4
3055	5	8	7	95	89	95	89	28	9.1
3056	5	8	8	181	170	181	170	28	9.9
3057	5	8	9	243	232	243	232	20	10.6
3058	5	8	10	316	296	316	296	30	11.3
3059	5	8	11	352	333	352	333	24	11.9
3060	5	8	12	349	331	349	331	21	12.2
3061	5	8	13	358	339	358	339	22	12.5
3062	5	8	14	314	303	314	303	13	12.7
3063	5	8	15	310	298	310	298	15	12.7
3064	5	8	16	252	244	252	244	12	12.6
3065	5	8	17	174	172	174	172	4	12.4
3066	5	8	18	113	113	113	113	0	12.0
3067	5	8	19	51	51	51	51	0	11.5
3068	5	8	20	2	2	2	2	0	10.9
3069	5	8	21	0	0	0	0	0	10.0
3070	5	8	22	0	0	0	0	0	9.1
3071	5	8	23	0	0	0	0	0	8.2
3072	5	8	24	0	0	0	0	0	7.3
3073	5	9	1	0	0	0	0	0	6.7
3074	5	9	2	0	0	0	0	0	6.1
3075	5	9	3	0	0	0	0	0	5.9
3076	5	9	4	0	0	0	0	0	5.6
3077	5	9	5	0	0	0	0	0	5.4
3078	5	9	6	5	5	5	5	0	5.5
3079	5	9	7	18	18	18	18	0	5.7
3080	5	9	8	35	35	35	35	0	5.9
3081	5	9	9	51	51	51	51	0	6.1
3082	5	9	10	66	66	66	66	0	6.3
3083	5	9	11	76	76	76	76	0	6.5
3084	5	9	12	110	110	110	110	0	6.8
3085	5	9	13	1034	370	1034	370	768	9.6
3086	5	9	14	1020	183	1020	183	1001	11.8
3087	5	9	15	826	196	826	196	821	13.1
3088	5	9	16	456	288	456	288	255	13.4
3089	5	9	17	594	220	594	220	717	13.9
3090	5	9	18	274	131	274	131	395	13.7
3091	5	9	19	77	69	77	69	41	12.9
3092	5	9	20	28	28	28	28	0	12.2
3093	5	9	21	0	0	0	0	0	11.4
3094	5	9	22	0	0	0	0	0	10.6
3095	5	9	23	0	0	0	0	0	9.8
3096	5	9	24	0	0	0	0	0	9.0
3097	5	10	1	0	0	0	0	0	8.0
3098	5	10	2	0	0	0	0	0	6.9
3099	5	10	3	0	0	0	0	0	6.3
3100	5	10	4	0	0	0	0	0	5.7
3101	5	10	5	0	0	0	0	0	5.3
3102	5	10	6	14	14	14	14	0	5.4
3103	5	10	7	124	92	124	92	131	6.2
3104	5	10	8	246	192	246	192	133	7.1
3105	5	10	9	361	284	361	284	138	8.0
3106	5	10	10	462	347	462	347	166	8.9
3107	5	10	11	516	373	516	373	180	9.5
3108	5	10	12	573	427	573	427	171	10.1
3109	5	10	13	591	438	591	438	176	10.6
3110	5	10	14	596	394	596	394	240	10.9
3111	5	10	15	569	342	569	342	296	11.1
3112	5	10	16	436	314	436	314	185	11.0
3113	5	10	17	315	256	315	256	113	10.6
3114	5	10	18	214	167	214	167	127	10.0
3115	5	10	19	91	73	91	73	89	9.3
3116	5	10	20	3	3	3	3	0	8.4
3117	5	10	21	0	0	0	0	0	7.6
3118	5	10	22	0	0	0	0	0	6.9
3119	5	10	23	0	0	0	0	0	6.1
