hy	m	dm	h	G_Gh	G_Dh	G_Gk	G_Dk	G_Bn	Ta
1	1	1	1	0	0	0	0	0	8.9
2	1	1	2	0	0	0	0	0	9.9
3	1	1	3	0	0	0	0	0	9.7
4	1	1	4	0	0	0	0	0	9.6
5	1	1	5	0	0	0	0	0	9.5
6	1	1	6	0	0	0	0	0	9.4
7	1	1	7	0	0	0	0	0	9.2
8	1	1	8	0	0	0	0	0	9.2
9	1	1	9	2	2	2	2	0	9.2
10	1	1	10	12	12	12	12	0	9.3
11	1	1	11	23	23	23	23	0	9.4
12	1	1	12	31	31	31	31	0	9.5
13	1	1	13	37	37	37	37	0	9.6
14	1	1	14	33	33	33	33	0	9.6
15	1	1	15	24	24	24	24	0	9.6
16	1	1	16	13	13	13	13	0	9.4
17	1	1	17	2	2	2	2	0	9.2
18	1	1	18	0	0	0	0	0	8.9
19	1	1	19	0	0	0	0	0	8.4
20	1	1	20	0	0	0	0	0	8.7
21	1	1	21	0	0	0	0	0	8.2
22	1	1	22	0	0	0	0	0	8.3
23	1	1	23	0	0	0	0	0	8.2
24	1	1	24	0	0	0	0	0	8.2
25	1	2	1	0	0	0	0	0	7.7
26	1	2	2	0	0	0	0	0	7.0
27	1	2	3	0	0	0	0	0	6.5
28	1	2	4	0	0	0	0	0	6.2
29	1	2	5	0	0	0	0	0	5.9
30	1	2	6	0	0	0	0	0	5.6
31	1	2	7	0	0	0	0	0	5.4
32	1	2	8	0	0	0	0	0	5.2
33	1	2	9	2	2	2	2	0	5.2
34	1	2	10	37	37	37	37	0	5.7
35	1	2	11	68	68	68	68	0	6.1
36	1	2	12	90	90	90	90	0	6.5
37	1	2	13	96	96	96	96	0	6.7
38	1	2	14	86	86	86	86	0	6.8
39	1	2	15	65	65	65	65	0	6.7
40	1	2	16	35	35	35	35	0	6.5
41	1	2	17	2	2	2	2	0	6.1
42	1	2	18	0	0	0	0	0	5.8
43	1	2	19	0	0	0	0	0	5.4
44	1	2	20	0	0	0	0	0	5.0
45	1	2	21	0	0	0	0	0	4.7
46	1	2	22	0	0	0	0	0	4.3
47	1	2	23	0	0	0	0	0	4.0
48	1	2	24	0	0	0	0	0	3.6
49	1	3	1	0	0	0	0	0	3.4
50	1	3	2	0	0	0	0	0	3.4
51	1	3	3	0	0	0	0	0	3.3
52	1	3	4	0	0	0	0	0	3.4
53	1	3	5	0	0	0	0	0	3.4
54	1	3	6	0	0	0	0	0	3.5
55	1	3	7	0	0	0	0	0	3.6
56	1	3	8	0	0	0	0	0	3.6
57	1	3	9	7	7	7	7	0	4.1
58	1	3	10	118	74	118	74	287	6.6
59	1	3	11	218	46	218	46	681	8.9
60	1	3	12	295	51	295	51	775	11.0
61	1	3	13	312	50	312	50	778	12.4
62	1	3	14	290	51	290	51	761	11.8
63	1	3	15	241	52	241	52	750	11.8
64	1	3	16	134	80	134	80	355	11.8
65	1	3	17	10	10	10	10	0	11.6
66	1	3	18	0	0	0	0	0	11.1
67	1	3	19	0	0	0	0	0	10.5
68	1	3	20	0	0	0	0	0	9.9
69	1	3	21	0	0	0	0	0	9.4
70	1	3	22	0	0	0	0	0	8.8
71	1	3	23	0	0	0	0	0	8.2
72	1	3	24	0	0	0	0	0	7.7
73	1	4	1	0	0	0	0	0	6.6
74	1	4	2	0	0	0	0	0	5.4
75	1	4	3	0	0	0	0	0	4.1
76	1	4	4	0	0	0	0	0	3.5
77	1	4	5	0	0	0	0	0	2.8
78	1	4	6	0	0	0	0	0	2.1
79	1	4	7	0	0	0	0	0	1.6
80	1	4	8	0	0	0	0	0	1.1
81	1	4	9	7	7	7	7	0	1.2
82	1	4	10	87	63	87	63	155	2.2
83	1	4	11	142	112	142	112	118	3.0
84	1	4	12	176	144	176	144	101	3.5
85	1	4	13	171	149	171	149	64	3.8
86	1	4	14	174	142	174	142	100	3.9
87	1	4	15	138	115	138	115	89	3.9
88	1	4	16	73	59	73	59	91	3.4
89	1	4	17	2	2	2	2	0	2.6
90	1	4	18	0	0	0	0	0	2.1
91	1	4	19	0	0	0	0	0	1.6
92	1	4	20	0	0	0	0	0	1.1
93	1	4	21	0	0	0	0	0	0.6
94	1	4	22	0	0	0	0	0	0.0
95	1	4	23	0	0	0	0	0	-0.5
96	1	4	24	0	0	0	0	0	-1.0
97	1	5	1	0	0	0	0	0	-1.0
98	1	5	2	0	0	0	0	0	-0.9
99	1	5	3	0	0	0	0	0	-0.9
100	1	5	4	0	0	0	0	0	-0.8
101	1	5	5	0	0	0	0	0	-0.8
102	1	5	6	0	0	0	0	0	-0.8
103	1	5	7	0	0	0	0	0	-0.7
104	1	5	8	0	0	0	0	0	-0.7
105	1	5	9	2	2	2	2	0	-0.5
106	1	5	10	38	38	38	38	0	0.5
107	1	5	11	97	95	97	95	9	1.8
108	1	5	12	147	139	147	139	27	3.2
109	1	5	13	163	143	163	143	61	4.2
110	1	5	14	87	87	87	87	0	4.2
111	1	5	15	87	87	87	87	0	4.2
112	1	5	16	40	40	40	40	0	3.7
113	1	5	17	7	7	7	7	0	3.0
114	1	5	18	0	0	0	0	0	2.8
115	1	5	19	0	0	0	0	0	2.6
116	1	5	20	0	0	0	0	0	2.4
117	1	5	21	0	0	0	0	0	2.2
118	1	5	22	0	0	0	0	0	2.1
119	1	5	23	0	0	0	0	0	1.9
120	1	5	24	0	0	0	0	0	1.6
121	1	6	1	0	0	0	0	0	1.3
122	1	6	2	0	0	0	0	0	0.8
123	1	6	3	0	0	0	0	0	0.4
124	1	6	4	0	0	0	0	0	-0.2
125	1	6	5	0	0	0	0	0	0.2
126	1	6	6	0	0	0	0	0	0.0
127	1	6	7	0	0	0	0	0	-0.1
128	1	6	8	0	0	0	0	0	-0.3
129	1	6	9	2	2	2	2	0	-0.3
130	1	6	10	16	16	16	16	0	-0.2
131	1	6	11	29	29	29	29	0	0.0
132	1	6	12	41	41	41	41	0	0.1
133	1	6	13	45	45	45	45	0	0.1
134	1	6	14	40	40	40	40	0	0.1
135	1	6	15	35	35	35	35	0	0.1
136	1	6	16	19	19	19	19	0	0.0
137	1	6	17	2	2	2	2	0	-0.1
138	1	6	18	0	0	0	0	0	-0.4
139	1	6	19	0	0	0	0	0	-0.6
140	1	6	20	0	0	0	0	0	-0.8
141	1	6	21	0	0	0	0	0	-1.1
142	1	6	22	0	0	0	0	0	-1.3
143	1	6	23	0	0	0	0	0	-1.5
144	1	6	24	0	0	0	0	0	-1.8
145	1	7	1	0	0	0	0	0	-2.0
146	1	7	2	0	0	0	0	0	-2.2
147	1	7	3	0	0	0	0	0	-2.4
148	1	7	4	0	0	0	0	0	-2.5
149	1	7	5	0	0	0	0	0	-2.6
150	1	7	6	0	0	0	0	0	-2.7
151	1	7	7	0	0	0	0	0	-2.7
152	1	7	8	0	0	0	0	0	-2.8
153	1	7	9	6	6	6	6	0	-2.5
154	1	7	10	81	60	81	60	137	-0.7
155	1	7	11	149	113	149	113	138	1.0
156	1	7	12	204	147	204	147	177	2.5
157	1	7	13	218	164	218	164	157	3.6
158	1	7	14	202	150	202	150	161	4.1
159	1	7	15	133	113	133	113	78	4.0
160	1	7	16	66	60	66	60	37	3.3
161	1	7	17	2	2	2	2	0	2.1
162	1	7	18	0	0	0	0	0	1.9
163	1	7	19	0	0	0	0	0	1.6
164	1	7	20	0	0	0	0	0	1.3
165	1	7	21	0	0	0	0	0	1.1
166	1	7	22	0	0	0	0	0	0.8
167	1	7	23	0	0	0	0	0	0.6
168	1	7	24	0	0	0	0	0	0.3
169	1	8	1	0	0	0	0	0	-0.4
170	1	8	2	0	0	0	0	0	-0.4
171	1	8	3	0	0	0	0	0	-0.7
172	1	8	4	0	0	0	0	0	-1.0
173	1	8	5	0	0	0	0	0	-1.2
174	1	8	6	0	0	0	0	0	-1.3
175	1	8	7	0	0	0	0	0	-1.4
176	1	8	8	0	0	0	0	0	-1.5
177	1	8	9	2	2	2	2	0	-1.5
178	1	8	10	25	25	25	25	0	-1.1
179	1	8	11	48	48	48	48	0	-0.8
180	1	8	12	63	63	63	63	0	-0.5
181	1	8	13	63	63	63	63	0	-0.3
182	1	8	14	64	64	64	64	0	-0.2
183	1	8	15	49	49	49	49	0	-0.2
184	1	8	16	27	27	27	27	0	-0.4
185	1	8	17	3	3	3	3	0	-0.7
186	1	8	18	0	0	0	0	0	-0.9
187	1	8	19	0	0	0	0	0	-1.2
188	1	8	20	0	0	0	0	0	-1.4
189	1	8	21	0	0	0	0	0	-1.7
190	1	8	22	0	0	0	0	0	-2.0
191	1	8	23	0	0	0	0	0	-2.2
192	1	8	24	0	0	0	0	0	-2.5
193	1	9	1	0	0	0	0	0	-2.7
194	1	9	2	0	0	0	0	0	-2.9
195	1	9	3	0	0	0	0	0	-3.0
196	1	9	4	0	0	0	0	0	-3.0
197	1	9	5	0	0	0	0	0	-3.1
198	1	9	6	0	0	0	0	0	-3.2
199	1	9	7	0	0	0	0	0	-3.3
200	1	9	8	0	0	0	0	0	-3.3
201	1	9	9	2	2	2	2	0	-3.3
202	1	9	10	20	20	20	20	0	-2.9
203	1	9	11	35	35	35	35	0	-2.6
204	1	9	12	43	43	43	43	0	-2.4
205	1	9	13	44	44	44	44	0	-2.2
206	1	9	14	42	42	42	42	0	-2.1
207	1	9	15	34	34	34	34	0	-2.1
208	1	9	16	19	19	19	19	0	-2.3
209	1	9	17	3	3	3	3	0	-2.5
210	1	9	18	0	0	0	0	0	-2.6
211	1	9	19	0	0	0	0	0	-2.7
212	1	9	20	0	0	0	0	0	-3.3
213	1	9	21	0	0	0	0	0	-3.0
214	1	9	22	0	0	0	0	0	-2.9
215	1	9	23	0	0	0	0	0	-3.0
216	1	9	24	0	0	0	0	0	-3.1
217	1	10	1	0	0	0	0	0	-3.2
218	1	10	2	0	0	0	0	0	-3.3
219	1	10	3	0	0	0	0	0	-3.2
220	1	10	4	0	0	0	0	0	-3.2
221	1	10	5	0	0	0	0	0	-3.2
222	1	10	6	0	0	0	0	0	-3.2
223	1	10	7	0	0	0	0	0	-3.2
224	1	10	8	0	0	0	0	0	-3.2
225	1	10	9	2	2	2	2	0	-3.0
226	1	10	10	23	23	23	23	0	-2.5
227	1	10	11	41	41	41	41	0	-2.0
228	1	10	12	54	54	54	54	0	-1.5
229	1	10	13	57	57	57	57	0	-1.2
230	1	10	14	53	53	53	53	0	-1.1
231	1	10	15	44	44	44	44	0	-1.0
232	1	10	16	23	23	23	23	0	-1.2
233	1	10	17	3	3	3	3	0	-1.5
234	1	10	18	0	0	0	0	0	-1.8
235	1	10	19	0	0	0	0	0	-2.3
236	1	10	20	0	0	0	0	0	-2.1
237	1	10	21	0	0	0	0	0	-2.3
238	1	10	22	0	0	0	0	0	-2.5
239	1	10	23	0	0	0	0	0	-2.7
240	1	10	24	0	0	0	0	0	-2.9
241	1	11	1	0	0	0	0	0	-3.3
242	1	11	2	0	0	0	0	0	-3.6
243	1	11	3	0	0	0	0	0	-3.9
244	1	11	4	0	0	0	0	0	-4.0
245	1	11	5	0	0	0	0	0	-4.2
246	1	11	6	0	0	0	0	0	-4.3
247	1	11	7	0	0	0	0	0	-4.4
248	1	11	8	0	0	0	0	0	-4.4
249	1	11	9	7	7	7	7	0	-4.1
250	1	11	10	101	66	101	66	213	-1.7
251	1	11	11	178	88	178	88	338	0.4
252	1	11	12	242	106	242	106	415	2.2
253	1	11	13	277	107	277	107	483	3.7
254	1	11	14	238	124	238	124	341	4.4
255	1	11	15	252	78	252	78	638	5.0
256	1	11	16	133	80	133	80	303	4.4
257	1	11	17	22	22	22	22	0	3.0
258	1	11	18	0	0	0	0	0	2.2
259	1	11	19	0	0	0	0	0	1.4
260	1	11	20	0	0	0	0	0	0.7
261	1	11	21	0	0	0	0	0	-0.1
262	1	11	22	0	0	0	0	0	-0.9
263	1	11	23	0	0	0	0	0	-1.7
264	1	11	24	0	0	0	0	0	-2.5
265	1	12	1	0	0	0	0	0	-3.4
266	1	12	2	0	0	0	0	0	-4.5
267	1	12	3	0	0	0	0	0	-5.5
268	1	12	4	0	0	0	0	0	-6.1
269	1	12	5	0	0	0	0	0	-6.7
270	1	12	6	0	0	0	0	0	-7.3
271	1	12	7	0	0	0	0	0	-7.7
272	1	12	8	0	0	0	0	0	-8.2
273	1	12	9	2	2	2	2	0	-8.2
274	1	12	10	54	54	54	54	0	-7.6
275	1	12	11	105	103	105	103	9	-7.0
276	1	12	12	143	137	143	137	16	-6.5
277	1	12	13	159	149	159	149	29	-6.2
278	1	12	14	148	142	148	142	18	-6.0
279	1	12	15	109	107	109	107	10	-6.1
280	1	12	16	68	64	68	64	24	-6.5
281	1	12	17	7	7	7	7	0	-7.1
282	1	12	18	0	0	0	0	0	-7.5
283	1	12	19	0	0	0	0	0	-7.9
284	1	12	20	0	0	0	0	0	-8.3
285	1	12	21	0	0	0	0	0	-8.7
286	1	12	22	0	0	0	0	0	-9.1
287	1	12	23	0	0	0	0	0	-9.5
288	1	12	24	0	0	0	0	0	-9.9
289	1	13	1	0	0	0	0	0	-9.8
290	1	13	2	0	0	0	0	0	-9.7
291	1	13	3	0	0	0	0	0	-9.5
292	1	13	4	0	0	0	0	0	-9.4
293	1	13	5	0	0	0	0	0	-9.3
294	1	13	6	0	0	0	0	0	-9.2
295	1	13	7	0	0	0	0	0	-9.1
296	1	13	8	0	0	0	0	0	-9.0
297	1	13	9	18	18	18	18	0	-8.1
298	1	13	10	93	68	93	68	152	-6.1
299	1	13	11	167	110	167	110	214	-4.2
300	1	13	12	304	117	304	117	564	-1.4
301	1	13	13	254	149	254	149	293	-0.3
302	1	13	14	104	104	104	104	0	-1.1
303	1	13	15	133	115	133	115	68	-1.3
304	1	13	16	92	69	92	69	128	-1.9
305	1	13	17	11	11	11	11	0	-3.1
306	1	13	18	0	0	0	0	0	-3.2
307	1	13	19	0	0	0	0	0	-3.2
308	1	13	20	0	0	0	0	0	-3.3
309	1	13	21	0	0	0	0	0	-3.3
310	1	13	22	0	0	0	0	0	-3.4
311	1	13	23	0	0	0	0	0	-3.5
312	1	13	24	0	0	0	0	0	-3.5
313	1	14	1	0	0	0	0	0	-3.8
314	1	14	2	0	0	0	0	0	-4.2
315	1	14	3	0	0	0	0	0	-4.6
316	1	14	4	0	0	0	0	0	-4.7
317	1	14	5	0	0	0	0	0	-4.9
318	1	14	6	0	0	0	0	0	-5.1
319	1	14	7	0	0	0	0	0	-5.2
320	1	14	8	0	0	0	0	0	-5.4
321	1	14	9	2	2	2	2	0	-5.3
322	1	14	10	35	35	35	35	0	-4.9
323	1	14	11	71	71	71	71	0	-4.1
324	1	14	12	84	84	84	84	0	-3.6
325	1	14	13	91	91	91	91	0	-3.3
326	1	14	14	80	80	80	80	0	-3.2
327	1	14	15	63	63	63	63	0	-3.2
328	1	14	16	35	35	35	35	0	-3.4
329	1	14	17	4	4	4	4	0	-3.8
330	1	14	18	0	0	0	0	0	-4.2
331	1	14	19	0	0	0	0	0	-4.5
332	1	14	20	0	0	0	0	0	-4.8
333	1	14	21	0	0	0	0	0	-5.2
334	1	14	22	0	0	0	0	0	-5.5
335	1	14	23	0	0	0	0	0	-5.8
336	1	14	24	0	0	0	0	0	-6.1
337	1	15	1	0	0	0	0	0	-6.5
338	1	15	2	0	0	0	0	0	-6.6
339	1	15	3	0	0	0	0	0	-6.9
340	1	15	4	0	0	0	0	0	-7.0
341	1	15	5	0	0	0	0	0	-7.2
342	1	15	6	0	0	0	0	0	-7.3
343	1	15	7	0	0	0	0	0	-7.4
344	1	15	8	0	0	0	0	0	-7.5
345	1	15	9	4	4	4	4	0	-7.3
346	1	15	10	54	54	54	54	0	-6.3
347	1	15	11	83	83	83	83	0	-5.5
348	1	15	12	99	99	99	99	0	-5.0
349	1	15	13	99	99	99	99	0	-4.7
350	1	15	14	110	110	110	110	0	-4.4
351	1	15	15	56	56	56	56	0	-4.6
352	1	15	16	36	36	36	36	0	-4.9
353	1	15	17	6	6	6	6	0	-5.4
354	1	15	18	0	0	0	0	0	-5.7
355	1	15	19	0	0	0	0	0	-5.9
356	1	15	20	0	0	0	0	0	-6.1
357	1	15	21	0	0	0	0	0	-6.3
358	1	15	22	0	0	0	0	0	-6.6
359	1	15	23	0	0	0	0	0	-6.8
360	1	15	24	0	0	0	0	0	-7.0
361	1	16	1	0	0	0	0	0	-7.2
362	1	16	2	0	0	0	0	0	-7.4
363	1	16	3	0	0	0	0	0	-7.6
364	1	16	4	0	0	0	0	0	-7.7
365	1	16	5	0	0	0	0	0	-7.8
366	1	16	6	0	0	0	0	0	-7.9
367	1	16	7	0	0	0	0	0	-7.9
368	1	16	8	0	0	0	0	0	-8.0
369	1	16	9	4	4	4	4	0	-7.8
370	1	16	10	99	71	99	71	166	-5.4
371	1	16	11	184	94	184	94	331	-3.2
372	1	16	12	256	108	256	108	436	-1.2
373	1	16	13	270	123	270	123	403	0.1
374	1	16	14	244	123	244	123	347	0.8
375	1	16	15	182	131	182	131	176	0.8
376	1	16	16	92	73	92	73	97	-0.1
377	1	16	17	4	4	4	4	0	-1.6
378	1	16	18	0	0	0	0	0	-1.7
379	1	16	19	0	0	0	0	0	-1.8
380	1	16	20	0	0	0	0	0	-1.9
381	1	16	21	0	0	0	0	0	-2.0
382	1	16	22	0	0	0	0	0	-2.1
383	1	16	23	0	0	0	0	0	-2.2
384	1	16	24	0	0	0	0	0	-2.3
385	1	17	1	0	0	0	0	0	-2.4
386	1	17	2	0	0	0	0	0	-2.5
387	1	17	3	0	0	0	0	0	-2.8
388	1	17	4	0	0	0	0	0	-2.6
389	1	17	5	0	0	0	0	0	-2.6
390	1	17	6	0	0	0	0	0	-2.6
391	1	17	7	0	0	0	0	0	-2.7
392	1	17	8	0	0	0	0	0	-2.7
393	1	17	9	3	3	3	3	0	-2.5
394	1	17	10	34	34	34	34	0	-1.7
395	1	17	11	62	62	62	62	0	-1.0
396	1	17	12	79	79	79	79	0	-0.4
397	1	17	13	86	86	86	86	0	0.0
398	1	17	14	81	81	81	81	0	0.2
399	1	17	15	64	64	64	64	0	0.3
400	1	17	16	38	38	38	38	0	0.1
401	1	17	17	5	5	5	5	0	-0.4
402	1	17	18	0	0	0	0	0	-0.6
403	1	17	19	0	0	0	0	0	-0.9
404	1	17	20	0	0	0	0	0	-1.2
405	1	17	21	0	0	0	0	0	-1.4
406	1	17	22	0	0	0	0	0	-1.7
407	1	17	23	0	0	0	0	0	-2.0
408	1	17	24	0	0	0	0	0	-2.2
409	1	18	1	0	0	0	0	0	-2.6
410	1	18	2	0	0	0	0	0	-2.9
411	1	18	3	0	0	0	0	0	-3.2
412	1	18	4	0	0	0	0	0	-3.3
413	1	18	5	0	0	0	0	0	-3.5
414	1	18	6	0	0	0	0	0	-3.6
415	1	18	7	0	0	0	0	0	-3.7
416	1	18	8	0	0	0	0	0	-3.8
417	1	18	9	7	7	7	7	0	-3.5
418	1	18	10	124	80	124	80	251	-0.7
419	1	18	11	269	66	269	66	724	2.5
420	1	18	12	363	93	363	93	781	5.1
421	1	18	13	317	127	317	127	512	6.3
422	1	18	14	232	154	232	154	218	6.5
423	1	18	15	138	121	138	121	58	5.6
424	1	18	16	116	79	116	79	186	4.7
425	1	18	17	22	22	22	22	0	3.2
426	1	18	18	0	0	0	0	0	2.8
427	1	18	19	0	0	0	0	0	2.5
428	1	18	20	0	0	0	0	0	2.1
429	1	18	21	0	0	0	0	0	1.8
430	1	18	22	0	0	0	0	0	1.4
431	1	18	23	0	0	0	0	0	1.1
432	1	18	24	0	0	0	0	0	0.7
433	1	19	1	0	0	0	0	0	0.3
434	1	19	2	0	0	0	0	0	-0.2
435	1	19	3	0	0	0	0	0	-0.6
436	1	19	4	0	0	0	0	0	-0.8
437	1	19	5	0	0	0	0	0	-1.1
438	1	19	6	0	0	0	0	0	-1.3
439	1	19	7	0	0	0	0	0	-1.4
440	1	19	8	0	0	0	0	0	-1.6
441	1	19	9	6	6	6	6	0	-1.3
442	1	19	10	71	65	71	65	33	0.4
443	1	19	11	160	119	160	119	145	2.4
444	1	19	12	235	143	235	143	265	4.3
445	1	19	13	300	114	300	114	496	6.2
446	1	19	14	299	111	299	111	527	7.4
447	1	19	15	295	73	295	73	743	8.2
448	1	19	16	180	88	180	88	459	8.0
449	1	19	17	35	35	35	35	0	6.5
450	1	19	18	0	0	0	0	0	5.9
451	1	19	19	0	0	0	0	0	5.4
452	1	19	20	0	0	0	0	0	4.8
453	1	19	21	0	0	0	0	0	4.2
454	1	19	22	0	0	0	0	0	3.6
455	1	19	23	0	0	0	0	0	3.0
456	1	19	24	0	0	0	0	0	2.4
457	1	20	1	0	0	0	0	0	1.8
458	1	20	2	0	0	0	0	0	1.1
459	1	20	3	0	0	0	0	0	0.5
460	1	20	4	0	0	0	0	0	0.1
461	1	20	5	0	0	0	0	0	-0.2
462	1	20	6	0	0	0	0	0	-0.6
463	1	20	7	0	0	0	0	0	-0.8
464	1	20	8	0	0	0	0	0	-1.1
465	1	20	9	3	3	3	3	0	-1.0
466	1	20	10	60	60	60	60	0	0.3
467	1	20	11	106	105	106	105	4	1.3
468	1	20	12	176	155	176	155	60	2.7
469	1	20	13	192	164	192	164	74	3.6
470	1	20	14	264	140	264	140	345	4.7
471	1	20	15	205	105	205	105	331	5.1
472	1	20	16	144	65	144	65	385	5.1
473	1	20	17	33	28	33	28	63	4.1
474	1	20	18	0	0	0	0	0	3.0
475	1	20	19	0	0	0	0	0	2.7
476	1	20	20	0	0	0	0	0	2.5
477	1	20	21	0	0	0	0	0	2.2
478	1	20	22	0	0	0	0	0	1.9
479	1	20	23	0	0	0	0	0	1.7
480	1	20	24	0	0	0	0	0	1.4
481	1	21	1	0	0	0	0	0	1.3
482	1	21	2	0	0	0	0	0	1.3
483	1	21	3	0	0	0	0	0	1.3
484	1	21	4	0	0	0	0	0	1.2
485	1	21	5	0	0	0	0	0	1.2
486	1	21	6	0	0	0	0	0	1.2
487	1	21	7	0	0	0	0	0	1.2
488	1	21	8	0	0	0	0	0	1.2
489	1	21	9	3	3	3	3	0	1.4
490	1	21	10	52	52	52	52	0	2.8
491	1	21	11	114	111	114	111	9	4.5
492	1	21	12	128	127	128	127	2	5.5
493	1	21	13	124	124	124	124	0	6.1
494	1	21	14	200	161	200	161	106	7.2
495	1	21	15	180	131	180	131	161	7.9
496	1	21	16	132	75	132	75	271	8.0
497	1	21	17	44	28	44	28	194	7.3
498	1	21	18	0	0	0	0	0	6.3
499	1	21	19	0	0	0	0	0	6.2
500	1	21	20	0	0	0	0	0	6.1
501	1	21	21	0	0	0	0	0	6.0
502	1	21	22	0	0	0	0	0	5.9
503	1	21	23	0	0	0	0	0	5.8
504	1	21	24	0	0	0	0	0	5.7
505	1	22	1	0	0	0	0	0	5.5
506	1	22	2	0	0	0	0	0	5.3
507	1	22	3	0	0	0	0	0	5.1
508	1	22	4	0	0	0	0	0	5.0
509	1	22	5	0	0	0	0	0	4.8
510	1	22	6	0	0	0	0	0	4.8
511	1	22	7	0	0	0	0	0	4.7
512	1	22	8	0	0	0	0	0	4.6
513	1	22	9	3	3	3	3	0	4.8
514	1	22	10	16	16	16	16	0	5.0
515	1	22	11	31	31	31	31	0	5.3
516	1	22	12	41	41	41	41	0	5.5
517	1	22	13	42	42	42	42	0	5.6
518	1	22	14	39	39	39	39	0	5.7
519	1	22	15	31	31	31	31	0	5.7
520	1	22	16	23	23	23	23	0	5.6
521	1	22	17	9	9	9	9	0	5.5
522	1	22	18	0	0	0	0	0	5.3
523	1	22	19	0	0	0	0	0	5.0
524	1	22	20	0	0	0	0	0	4.8
525	1	22	21	0	0	0	0	0	4.3
526	1	22	22	0	0	0	0	0	4.2
527	1	22	23	0	0	0	0	0	4.0
528	1	22	24	0	0	0	0	0	3.3
529	1	23	1	0	0	0	0	0	3.0
530	1	23	2	0	0	0	0	0	2.0
531	1	23	3	0	0	0	0	0	1.0
532	1	23	4	0	0	0	0	0	0.4
533	1	23	5	0	0	0	0	0	-0.1
534	1	23	6	0	0	0	0	0	-0.6
535	1	23	7	0	0	0	0	0	-1.0
536	1	23	8	0	0	0	0	0	-1.3
537	1	23	9	3	3	3	3	0	-1.2
538	1	23	10	58	58	58	58	0	0.0
539	1	23	11	112	108	112	108	14	1.2
540	1	23	12	266	148	266	148	326	3.5
541	1	23	13	310	123	310	123	481	5.2
542	1	23	14	337	110	337	110	610	6.6
543	1	23	15	302	70	302	70	740	7.3
544	1	23	16	217	62	217	62	715	7.4
545	1	23	17	77	30	77	30	530	6.3
546	1	23	18	0	0	0	0	0	4.9
547	1	23	19	0	0	0	0	0	3.7
548	1	23	20	0	0	0	0	0	2.6
549	1	23	21	0	0	0	0	0	1.4
550	1	23	22	0	0	0	0	0	0.3
551	1	23	23	0	0	0	0	0	-0.9
552	1	23	24	0	0	0	0	0	-2.0
553	1	24	1	0	0	0	0	0	-3.0
554	1	24	2	0	0	0	0	0	-4.1
555	1	24	3	0	0	0	0	0	-5.2
556	1	24	4	0	0	0	0	0	-5.8
557	1	24	5	0	0	0	0	0	-6.4
558	1	24	6	0	0	0	0	0	-7.0
559	1	24	7	0	0	0	0	0	-7.4
560	1	24	8	0	0	0	0	0	-7.8
561	1	24	9	17	17	17	17	0	-7.1
562	1	24	10	145	83	145	83	319	-4.4
563	1	24	11	254	59	254	59	656	-1.9
564	1	24	12	324	72	324	72	689	0.1
565	1	24	13	362	64	362	64	757	1.5
566	1	24	14	350	57	350	57	776	2.4
567	1	24	15	281	55	281	55	711	2.6
568	1	24	16	184	44	184	44	634	1.9
569	1	24	17	68	33	68	33	382	0.4
570	1	24	18	0	0	0	0	0	-1.3
571	1	24	19	0	0	0	0	0	-2.1
572	1	24	20	0	0	0	0	0	-2.8
573	1	24	21	0	0	0	0	0	-3.5
574	1	24	22	0	0	0	0	0	-4.3
575	1	24	23	0	0	0	0	0	-5.0
576	1	24	24	0	0	0	0	0	-5.7
577	1	25	1	0	0	0	0	0	-6.2
578	1	25	2	0	0	0	0	0	-6.6
579	1	25	3	0	0	0	0	0	-7.0
580	1	25	4	0	0	0	0	0	-7.2
581	1	25	5	0	0	0	0	0	-7.5
582	1	25	6	0	0	0	0	0	-7.7
583	1	25	7	0	0	0	0	0	-7.8
584	1	25	8	0	0	0	0	0	-8.0
585	1	25	9	16	16	16	16	0	-7.1
586	1	25	10	154	87	154	87	345	-3.6
587	1	25	11	271	49	271	49	740	-0.4
588	1	25	12	347	53	347	53	795	2.1
589	1	25	13	375	56	375	56	806	4.0
590	1	25	14	353	59	353	59	772	5.0
591	1	25	15	289	53	289	53	735	5.2
592	1	25	16	192	43	192	43	663	4.5
593	1	25	17	71	30	71	30	428	2.8
594	1	25	18	0	0	0	0	0	0.8
595	1	25	19	0	0	0	0	0	0.5
596	1	25	20	0	0	0	0	0	0.2
597	1	25	21	0	0	0	0	0	-0.1
598	1	25	22	0	0	0	0	0	-0.4
599	1	25	23	0	0	0	0	0	-0.7
600	1	25	24	0	0	0	0	0	-1.0
601	1	26	1	0	0	0	0	0	-1.2
602	1	26	2	0	0	0	0	0	-1.5
603	1	26	3	0	0	0	0	0	-1.8
604	1	26	4	0	0	0	0	0	-1.9
605	1	26	5	0	0	0	0	0	-2.0
606	1	26	6	0	0	0	0	0	-2.1
607	1	26	7	0	0	0	0	0	-2.2
608	1	26	8	0	0	0	0	0	-2.3
609	1	26	9	18	18	18	18	0	-1.3
610	1	26	10	156	88	156	88	344	2.4
611	1	26	11	275	49	275	49	742	5.7
612	1	26	12	352	56	352	56	793	8.4
613	1	26	13	364	72	364	72	727	10.1
614	1	26	14	347	70	347	70	721	11.2
615	1	26	15	287	61	287	61	695	11.5
616	1	26	16	188	52	188	52	593	10.7
617	1	26	17	73	35	73	35	378	9.0
618	1	26	18	0	0	0	0	0	7.0
619	1	26	19	0	0	0	0	0	6.7
