hy	m	dm	h	G_Gh	G_Dh	G_Gk	G_Dk	G_Bn	Ta
1578	3	7	18	76	61	76	61	95	7.0
1579	3	7	19	1	1	1	1	0	6.4
1580	3	7	20	0	0	0	0	0	5.6
1581	3	7	21	0	0	0	0	0	4.8
1582	3	7	22	0	0	0	0	0	4.0
1583	3	7	23	0	0	0	0	0	3.1
1584	3	7	24	0	0	0	0	0	2.3
1585	3	8	1	0	0	0	0	0	1.4
1586	3	8	2	0	0	0	0	0	0.4
1587	3	8	3	0	0	0	0	0	-0.7
1588	3	8	4	0	0	0	0	0	-1.3
1589	3	8	5	0	0	0	0	0	-1.9
1590	3	8	6	0	0	0	0	0	-2.3
1591	3	8	7	0	0	0	0	0	-2.8
1592	3	8	8	16	16	16	16	0	-2.6
1593	3	8	9	150	95	150	95	232	-1.5
1594	3	8	10	267	142	267	142	324	-0.5
1595	3	8	11	386	186	386	186	397	0.5
1596	3	8	12	452	238	452	238	367	1.3
1597	3	8	13	468	261	468	261	334	1.8
1598	3	8	14	472	246	472	246	372	2.1
1599	3	8	15	396	288	396	288	196	2.2
1600	3	8	16	319	181	319	181	306	2.0
1601	3	8	17	203	152	203	152	160	1.5
1602	3	8	18	81	65	81	65	106	0.7
1603	3	8	19	1	1	1	1	0	-0.2
1604	3	8	20	0	0	0	0	0	-0.9
1605	3	8	21	0	0	0	0	0	-1.5
1606	3	8	22	0	0	0	0	0	-2.2
1607	3	8	23	0	0	0	0	0	-2.9
1608	3	8	24	0	0	0	0	0	-3.5
1609	3	9	1	0	0	0	0	0	-3.6
1610	3	9	2	0	0	0	0	0	-3.7
1611	3	9	3	0	0	0	0	0	-3.9
1612	3	9	4	0	0	0	0	0	-3.9
1613	3	9	5	0	0	0	0	0	-4.0
1614	3	9	6	0	0	0	0	0	-4.1
1615	3	9	7	0	0	0	0	0	-4.2
1616	3	9	8	24	24	24	24	0	-3.6
1617	3	9	9	194	94	194	94	407	-1.5
1618	3	9	10	346	75	346	75	689	0.4
1619	3	9	11	485	79	485	79	795	2.2
1620	3	9	12	578	90	578	90	829	3.7
1621	3	9	13	633	81	633	81	884	5.0
1622	3	9	14	618	79	618	79	881	5.8
1623	3	9	15	551	70	551	70	866	6.2
1624	3	9	16	425	74	425	74	771	6.1
1625	3	9	17	271	63	271	63	650	5.4
1626	3	9	18	115	42	115	42	458	4.2
1627	3	9	19	2	2	2	2	0	2.8
1628	3	9	20	0	0	0	0	0	2.4
1629	3	9	21	0	0	0	0	0	1.9
1630	3	9	22	0	0	0	0	0	1.4
1631	3	9	23	0	0	0	0	0	0.9
1632	3	9	24	0	0	0	0	0	0.4
1633	3	10	1	0	0	0	0	0	0.1
1634	3	10	2	0	0	0	0	0	-0.3
1635	3	10	3	0	0	0	0	0	-0.6
1636	3	10	4	0	0	0	0	0	-0.8
1637	3	10	5	0	0	0	0	0	-1.0
1638	3	10	6	0	0	0	0	0	-1.1
1639	3	10	7	0	0	0	0	0	-1.2
1640	3	10	8	16	16	16	16	0	-0.8
1641	3	10	9	136	97	136	97	157	0.7
1642	3	10	10	272	150	272	150	306	2.3
1643	3	10	11	368	210	368	210	305	3.8
1644	3	10	12	408	280	408	280	216	4.8
1645	3	10	13	446	299	446	299	234	5.7
1646	3	10	14	400	296	400	296	168	6.1
1647	3	10	15	374	292	374	292	146	6.4
1648	3	10	16	285	227	285	227	126	6.2
1649	3	10	17	180	145	180	145	106	5.7
1650	3	10	18	69	63	69	63	33	4.8
1651	3	10	19	1	1	1	1	0	3.8
1652	3	10	20	0	0	0	0	0	3.5
1653	3	10	21	0	0	0	0	0	3.1
1654	3	10	22	0	0	0	0	0	2.7
1655	3	10	23	0	0	0	0	0	2.4
1656	3	10	24	0	0	0	0	0	2.0
1657	3	11	1	0	0	0	0	0	1.7
1658	3	11	2	0	0	0	0	0	1.5
1659	3	11	3	0	0	0	0	0	1.2
1660	3	11	4	0	0	0	0	0	1.1
1661	3	11	5	0	0	0	0	0	0.9
1662	3	11	6	0	0	0	0	0	0.9
1663	3	11	7	0	0	0	0	0	0.8
1664	3	11	8	16	16	16	16	0	1.2
1665	3	11	9	192	109	192	109	324	3.5
1666	3	11	10	344	95	344	95	615	5.6
1667	3	11	11	478	154	478	154	621	7.5
1668	3	11	12	432	269	432	269	272	8.4
1669	3	11	13	504	255	504	255	393	9.3
1670	3	11	14	489	257	489	257	372	9.9
1671	3	11	15	428	233	428	233	345	10.2
1672	3	11	16	380	182	380	182	426	10.2
1673	3	11	17	151	130	151	130	62	9.3
1674	3	11	18	84	64	84	64	123	8.3
1675	3	11	19	1	1	1	1	0	7.1
1676	3	11	20	0	0	0	0	0	6.4
1677	3	11	21	0	0	0	0	0	5.6
1678	3	11	22	0	0	0	0	0	4.9
1679	3	11	23	0	0	0	0	0	4.2
1680	3	11	24	0	0	0	0	0	3.4
1681	3	12	1	0	0	0	0	0	2.5
1682	3	12	2	0	0	0	0	0	1.6
1683	3	12	3	0	0	0	0	0	0.6
1684	3	12	4	0	0	0	0	0	0.1
1685	3	12	5	0	0	0	0	0	-0.4
1686	3	12	6	0	0	0	0	0	-0.8
1687	3	12	7	0	0	0	0	0	-0.9
1688	3	12	8	58	37	58	37	233	-0.1
1689	3	12	9	200	61	200	61	532	1.4
1690	3	12	10	347	109	347	109	581	3.1
1691	3	12	11	468	140	468	140	621	4.8
1692	3	12	12	553	155	553	155	656	6.3
1693	3	12	13	578	182	578	182	617	7.4
1694	3	12	14	575	165	575	165	653	8.3
1695	3	12	15	513	153	513	153	632	8.7
1696	3	12	16	393	132	393	132	556	8.7
1697	3	12	17	268	82	268	82	558	8.2
1698	3	12	18	123	46	123	46	446	7.2
1699	3	12	19	4	4	4	4	0	5.9
1700	3	12	20	0	0	0	0	0	5.5
1701	3	12	21	0	0	0	0	0	5.0
1702	3	12	22	0	0	0	0	0	4.6
1703	3	12	23	0	0	0	0	0	4.2
1704	3	12	24	0	0	0	0	0	3.7
1705	3	13	1	0	0	0	0	0	3.7
1706	3	13	2	0	0	0	0	0	3.6
1707	3	13	3	0	0	0	0	0	3.5
1708	3	13	4	0	0	0	0	0	3.5
1709	3	13	5	0	0	0	0	0	3.4
1710	3	13	6	0	0	0	0	0	3.4
1711	3	13	7	0	0	0	0	0	3.4
1712	3	13	8	40	34	40	34	60	3.9
1713	3	13	9	99	97	99	97	8	4.4
1714	3	13	10	156	152	156	152	9	4.7
1715	3	13	11	123	123	123	123	0	5.8
1716	3	13	12	203	200	203	200	5	6.7
1717	3	13	13	193	191	193	191	3	7.0
1718	3	13	14	158	158	158	158	0	7.3
1719	3	13	15	188	185	188	185	5	7.5
1720	3	13	16	213	203	213	203	22	7.7
1721	3	13	17	150	142	150	142	23	7.8
1722	3	13	18	57	57	57	57	0	7.5
1723	3	13	19	2	2	2	2	0	6.9
1724	3	13	20	0	0	0	0	0	6.5
1725	3	13	21	0	0	0	0	0	6.1
1726	3	13	22	0	0	0	0	0	5.6
1727	3	13	23	0	0	0	0	0	5.2
1728	3	13	24	0	0	0	0	0	4.7
1729	3	14	1	0	0	0	0	0	4.2
1730	3	14	2	0	0	0	0	0	3.7
1731	3	14	3	0	0	0	0	0	3.2
1732	3	14	4	0	0	0	0	0	3.0
1733	3	14	5	0	0	0	0	0	2.7
1734	3	14	6	0	0	0	0	0	2.5
1735	3	14	7	0	0	0	0	0	2.5
1736	3	14	8	49	40	49	40	84	3.1
1737	3	14	9	162	119	162	119	158	4.4
1738	3	14	10	286	207	286	207	188	6.0
1739	3	14	11	382	281	382	281	189	7.4
1740	3	14	12	451	306	451	306	234	8.7
1741	3	14	13	482	291	482	291	293	9.8
1742	3	14	14	470	284	470	284	291	10.5
1743	3	14	15	411	284	411	284	219	10.9
1744	3	14	16	330	242	330	242	183	11.0
1745	3	14	17	215	161	215	161	158	10.5
1746	3	14	18	95	67	95	67	155	9.7
1747	3	14	19	2	2	2	2	0	8.6
1748	3	14	20	0	0	0	0	0	8.2
1749	3	14	21	0	0	0	0	0	7.9
1750	3	14	22	0	0	0	0	0	7.5
1751	3	14	23	0	0	0	0	0	7.2
1752	3	14	24	0	0	0	0	0	6.8
1753	3	15	1	0	0	0	0	0	6.6
1754	3	15	2	0	0	0	0	0	6.5
1755	3	15	3	0	0	0	0	0	6.3
1756	3	15	4	0	0	0	0	0	6.1
1757	3	15	5	0	0	0	0	0	6.0
1758	3	15	6	0	0	0	0	0	5.7
1759	3	15	7	0	0	0	0	0	5.8
1760	3	15	8	28	28	28	28	0	6.0
1761	3	15	9	97	97	97	97	0	7.1
1762	3	15	10	171	166	171	166	12	8.0
1763	3	15	11	208	203	208	203	8	8.7
1764	3	15	12	205	202	205	202	5	9.2
1765	3	15	13	225	221	225	221	6	9.5
1766	3	15	14	173	173	173	173	0	9.7
1767	3	15	15	115	115	115	115	0	9.5
1768	3	15	16	71	71	71	71	0	9.1
1769	3	15	17	82	82	82	82	0	8.6
1770	3	15	18	30	30	30	30	0	8.8
1771	3	15	19	2	2	2	2	0	8.2
1772	3	15	20	0	0	0	0	0	8.1
1773	3	15	21	0	0	0	0	0	7.6
1774	3	15	22	0	0	0	0	0	6.3
1775	3	15	23	0	0	0	0	0	5.1
1776	3	15	24	0	0	0	0	0	6.0
1777	3	16	1	0	0	0	0	0	6.4
1778	3	16	2	0	0	0	0	0	6.1
1779	3	16	3	0	0	0	0	0	5.6
1780	3	16	4	0	0	0	0	0	5.5
1781	3	16	5	0	0	0	0	0	5.3
1782	3	16	6	0	0	0	0	0	5.2
1783	3	16	7	0	0	0	0	0	5.1
1784	3	16	8	72	52	72	52	174	6.0
1785	3	16	9	147	118	147	118	105	7.0
1786	3	16	10	266	207	266	207	135	8.3
1787	3	16	11	380	262	380	262	214	9.6
1788	3	16	12	313	282	313	282	49	10.2
1789	3	16	13	420	315	420	315	159	11.0
1790	3	16	14	303	279	303	279	36	11.2
1791	3	16	15	284	265	284	265	32	11.3
1792	3	16	16	202	192	202	192	19	11.1
1793	3	16	17	51	51	51	51	0	10.3
1794	3	16	18	12	12	12	12	0	9.5
1795	3	16	19	2	2	2	2	0	8.7
1796	3	16	20	0	0	0	0	0	8.8
1797	3	16	21	0	0	0	0	0	8.9
1798	3	16	22	0	0	0	0	0	9.0
1799	3	16	23	0	0	0	0	0	9.1
1800	3	16	24	0	0	0	0	0	8.9
1801	3	17	1	0	0	0	0	0	9.4
1802	3	17	2	0	0	0	0	0	9.5
1803	3	17	3	0	0	0	0	0	9.7
1804	3	17	4	0	0	0	0	0	9.7
1805	3	17	5	0	0	0	0	0	9.4
1806	3	17	6	0	0	0	0	0	9.9
1807	3	17	7	0	0	0	0	0	10.1
1808	3	17	8	37	37	37	37	0	10.7
1809	3	17	9	117	113	117	113	13	11.9
1810	3	17	10	202	188	202	188	33	13.2
1811	3	17	11	266	251	266	251	28	14.4
1812	3	17	12	278	265	278	265	20	15.3
1813	3	17	13	309	292	309	292	25	16.1
1814	3	17	14	274	264	274	264	16	16.6
1815	3	17	15	264	251	264	251	22	16.9
1816	3	17	16	222	208	222	208	27	17.0
1817	3	17	17	153	144	153	144	25	16.9
1818	3	17	18	69	68	69	68	8	16.4
1819	3	17	19	2	2	2	2	0	15.6
1820	3	17	20	0	0	0	0	0	14.7
1821	3	17	21	0	0	0	0	0	13.8
1822	3	17	22	0	0	0	0	0	13.0
1823	3	17	23	0	0	0	0	0	12.1
1824	3	17	24	0	0	0	0	0	11.2
1825	3	18	1	0	0	0	0	0	9.9
1826	3	18	2	0	0	0	0	0	8.6
1827	3	18	3	0	0	0	0	0	7.3
1828	3	18	4	0	0	0	0	0	6.6
1829	3	18	5	0	0	0	0	0	5.9
1830	3	18	6	0	0	0	0	0	5.4
1831	3	18	7	0	0	0	0	0	5.3
1832	3	18	8	79	40	79	40	305	6.2
1833	3	18	9	223	80	223	80	483	7.8
1834	3	18	10	366	137	366	137	517	9.5
1835	3	18	11	488	168	488	168	570	11.1
1836	3	18	12	579	175	579	175	632	12.6
1837	3	18	13	627	169	627	169	682	13.8
1838	3	18	14	619	154	619	154	706	14.6
1839	3	18	15	559	126	559	126	724	15.1
1840	3	18	16	455	92	455	92	732	15.1
1841	3	18	17	308	75	308	75	645	14.7
1842	3	18	18	149	86	149	86	317	13.6
1843	3	18	19	8	8	8	8	0	12.3
1844	3	18	20	0	0	0	0	0	11.6
1845	3	18	21	0	0	0	0	0	10.9
1846	3	18	22	0	0	0	0	0	10.1
1847	3	18	23	0	0	0	0	0	9.4
1848	3	18	24	0	0	0	0	0	8.7
1849	3	19	1	0	0	0	0	0	8.4
1850	3	19	2	0	0	0	0	0	8.1
1851	3	19	3	0	0	0	0	0	7.9
1852	3	19	4	0	0	0	0	0	7.9
1853	3	19	5	0	0	0	0	0	7.9
1854	3	19	6	0	0	0	0	0	7.7
1855	3	19	7	0	0	0	0	0	7.5
1856	3	19	8	13	13	13	13	0	8.1
1857	3	19	9	21	21	21	21	0	8.3
1858	3	19	10	35	35	35	35	0	8.6
1859	3	19	11	47	47	47	47	0	8.8
1860	3	19	12	54	54	54	54	0	9.0
1861	3	19	13	57	57	57	57	0	9.1
1862	3	19	14	369	304	369	304	98	10.5
1863	3	19	15	412	276	412	276	226	11.7
1864	3	19	16	307	249	307	249	115	11.8
1865	3	19	17	218	168	218	168	137	12.6
1866	3	19	18	119	79	119	79	196	12.6
1867	3	19	19	10	10	10	10	0	12.1
1868	3	19	20	0	0	0	0	0	11.5
1869	3	19	21	0	0	0	0	0	10.8
1870	3	19	22	0	0	0	0	0	10.2
1871	3	19	23	0	0	0	0	0	9.2
1872	3	19	24	0	0	0	0	0	7.6
1873	3	20	1	0	0	0	0	0	8.1
1874	3	20	2	0	0	0	0	0	7.2
1875	3	20	3	0	0	0	0	0	6.3
1876	3	20	4	0	0	0	0	0	5.8
1877	3	20	5	0	0	0	0	0	5.4
1878	3	20	6	0	0	0	0	0	5.0
1879	3	20	7	0	0	0	0	0	5.0
1880	3	20	8	46	46	46	46	0	5.4
1881	3	20	9	123	120	123	120	11	6.3
1882	3	20	10	189	181	189	181	18	7.0
1883	3	20	11	250	238	250	238	22	7.8
1884	3	20	12	297	279	297	279	27	8.4
1885	3	20	13	311	293	311	293	27	8.9
1886	3	20	14	283	270	283	270	20	9.2
1887	3	20	15	257	245	257	245	20	9.3
1888	3	20	16	202	195	202	195	14	9.3
1889	3	20	17	133	132	133	132	4	9.0
1890	3	20	18	70	70	70	70	0	8.4
1891	3	20	19	2	2	2	2	0	7.9
1892	3	20	20	0	0	0	0	0	6.5
1893	3	20	21	0	0	0	0	0	6.4
1894	3	20	22	0	0	0	0	0	6.0
1895	3	20	23	0	0	0	0	0	5.4
1896	3	20	24	0	0	0	0	0	4.7
1897	3	21	1	0	0	0	0	0	4.4
1898	3	21	2	0	0	0	0	0	4.0
1899	3	21	3	0	0	0	0	0	3.6
1900	3	21	4	0	0	0	0	0	3.4
1901	3	21	5	0	0	0	0	0	3.2
1902	3	21	6	0	0	0	0	0	3.1
1903	3	21	7	1	1	1	1	0	3.1
1904	3	21	8	73	60	73	60	90	4.1
1905	3	21	9	182	141	182	141	130	5.5
1906	3	21	10	312	230	312	230	177	7.2
1907	3	21	11	395	283	395	283	194	8.6
1908	3	21	12	455	332	455	332	188	9.9
1909	3	21	13	494	352	494	352	206	10.9
1910	3	21	14	472	343	472	343	191	11.7
1911	3	21	15	416	289	416	289	206	12.0
1912	3	21	16	308	250	308	250	114	12.0
1913	3	21	17	198	167	198	167	83	11.5
1914	3	21	18	86	77	86	77	41	10.5
1915	3	21	19	3	3	3	3	0	9.5
1916	3	21	20	0	0	0	0	0	9.0
1917	3	21	21	0	0	0	0	0	8.6
1918	3	21	22	0	0	0	0	0	8.1
1919	3	21	23	0	0	0	0	0	7.7
1920	3	21	24	0	0	0	0	0	7.2
1921	3	22	1	0	0	0	0	0	6.9
1922	3	22	2	0	0	0	0	0	6.6
1923	3	22	3	0	0	0	0	0	6.2
1924	3	22	4	0	0	0	0	0	6.1
1925	3	22	5	0	0	0	0	0	5.9
1926	3	22	6	0	0	0	0	0	5.8
1927	3	22	7	6	6	6	6	0	5.9
1928	3	22	8	125	69	125	69	375	7.5
1929	3	22	9	230	126	230	126	325	8.9
1930	3	22	10	512	148	512	148	779	11.5
1931	3	22	11	674	195	674	195	821	13.8
1932	3	22	12	514	307	514	307	314	14.7
1933	3	22	13	323	299	323	299	35	14.6
1934	3	22	14	364	310	364	310	79	14.7
1935	3	22	15	193	191	193	191	4	14.0
1936	3	22	16	129	129	129	129	0	13.1
1937	3	22	17	114	114	114	114	0	12.3
1938	3	22	18	116	83	116	83	151	11.7
1939	3	22	19	8	8	8	8	0	10.8
1940	3	22	20	0	0	0	0	0	10.4
1941	3	22	21	0	0	0	0	0	9.9
1942	3	22	22	0	0	0	0	0	9.4
1943	3	22	23	0	0	0	0	0	9.0
1944	3	22	24	0	0	0	0	0	8.5
1945	3	23	1	0	0	0	0	0	8.0
1946	3	23	2	0	0	0	0	0	7.5
1947	3	23	3	0	0	0	0	0	7.0
1948	3	23	4	0	0	0	0	0	6.7
1949	3	23	5	0	0	0	0	0	6.5
1950	3	23	6	0	0	0	0	0	6.1
1951	3	23	7	1	1	1	1	0	6.3
1952	3	23	8	48	48	48	48	0	6.9
1953	3	23	9	120	118	120	118	5	7.7
1954	3	23	10	196	187	196	187	18	8.6
1955	3	23	11	247	235	247	235	19	9.5
1956	3	23	12	289	274	289	274	22	10.2
1957	3	23	13	288	276	288	276	17	10.7
1958	3	23	14	284	271	284	271	18	11.1
1959	3	23	15	246	238	246	238	13	11.2
1960	3	23	16	170	169	170	169	2	11.1
1961	3	23	17	125	125	125	125	0	10.8
1962	3	23	18	59	59	59	59	0	10.3
1963	3	23	19	3	3	3	3	0	9.7
1964	3	23	20	0	0	0	0	0	9.0
1965	3	23	21	0	0	0	0	0	7.6
1966	3	23	22	0	0	0	0	0	7.4
1967	3	23	23	0	0	0	0	0	7.1
1968	3	23	24	0	0	0	0	0	6.5
1969	3	24	1	0	0	0	0	0	5.9
1970	3	24	2	0	0	0	0	0	5.3
1971	3	24	3	0	0	0	0	0	4.8
1972	3	24	4	0	0	0	0	0	4.5
1973	3	24	5	0	0	0	0	0	4.1
1974	3	24	6	0	0	0	0	0	3.9
1975	3	24	7	1	1	1	1	0	3.9
1976	3	24	8	74	65	74	65	57	5.0
1977	3	24	9	201	151	201	151	150	6.6
1978	3	24	10	347	187	347	187	334	8.4
1979	3	24	11	473	223	473	223	419	10.3
1980	3	24	12	549	267	549	267	421	11.9
1981	3	24	13	581	287	581	287	419	13.2
1982	3	24	14	546	284	546	284	381	14.0
1983	3	24	15	504	246	504	246	412	14.5
1984	3	24	16	410	185	410	185	429	14.6
1985	3	24	17	299	113	299	113	483	14.2
1986	3	24	18	150	84	150	84	297	13.3
1987	3	24	19	13	13	13	13	0	12.0
1988	3	24	20	0	0	0	0	0	11.2
1989	3	24	21	0	0	0	0	0	10.4
1990	3	24	22	0	0	0	0	0	9.6
1991	3	24	23	0	0	0	0	0	8.8
1992	3	24	24	0	0	0	0	0	8.1
1993	3	25	1	0	0	0	0	0	7.4
1994	3	25	2	0	0	0	0	0	6.7
1995	3	25	3	0	0	0	0	0	6.1
1996	3	25	4	0	0	0	0	0	5.7
1997	3	25	5	0	0	0	0	0	5.4
1998	3	25	6	0	0	0	0	0	5.2
1999	3	25	7	2	2	2	2	0	5.2
2000	3	25	8	92	67	92	67	148	6.5
2001	3	25	9	147	136	147	136	32	7.4
2002	3	25	10	274	221	274	221	110	8.7
2003	3	25	11	276	254	276	254	36	9.5
2004	3	25	12	448	321	448	321	187	10.9
2005	3	25	13	441	347	441	347	134	11.8
2006	3	25	14	444	341	444	341	150	12.5
2007	3	25	15	452	285	452	285	265	13.1
2008	3	25	16	313	258	313	258	104	13.0
2009	3	25	17	224	182	224	182	106	12.8
2010	3	25	18	108	87	108	87	91	12.1
2011	3	25	19	3	3	3	3	0	11.1
2012	3	25	20	0	0	0	0	0	10.1
2013	3	25	21	0	0	0	0	0	9.1
2014	3	25	22	0	0	0	0	0	8.2
2015	3	25	23	0	0	0	0	0	7.2
2016	3	25	24	0	0	0	0	0	6.2
2017	3	26	1	0	0	0	0	0	5.4
2018	3	26	2	0	0	0	0	0	4.4
2019	3	26	3	0	0	0	0	0	3.5
2020	3	26	4	0	0	0	0	0	3.0
2021	3	26	5	0	0	0	0	0	2.5
2022	3	26	6	0	0	0	0	0	2.2
2023	3	26	7	2	2	2	2	0	2.2
2024	3	26	8	97	62	97	62	200	3.5
2025	3	26	9	224	124	224	124	291	5.1
2026	3	26	10	364	187	364	187	361	6.9
2027	3	26	11	503	219	503	219	470	8.8
2028	3	26	12	598	208	598	208	574	10.5
2029	3	26	13	660	192	660	192	657	11.9
2030	3	26	14	664	195	664	195	673	13.0
2031	3	26	15	640	98	640	98	854	13.7
2032	3	26	16	512	83	512	83	806	14.0
2033	3	26	17	368	52	368	52	803	13.6
2034	3	26	18	189	96	189	96	402	12.6
2035	3	26	19	19	19	19	19	0	11.1
2036	3	26	20	0	0	0	0	0	10.4
2037	3	26	21	0	0	0	0	0	9.7
2038	3	26	22	0	0	0	0	0	8.9
2039	3	26	23	0	0	0	0	0	8.2
2040	3	26	24	0	0	0	0	0	7.5
2041	3	27	1	0	0	0	0	0	7.1
2042	3	27	2	0	0	0	0	0	6.7
2043	3	27	3	0	0	0	0	0	6.3
2044	3	27	4	0	0	0	0	0	6.0
2045	3	27	5	0	0	0	0	0	5.8
2046	3	27	6	0	0	0	0	0	5.7
2047	3	27	7	4	4	4	4	0	5.8
2048	3	27	8	130	79	130	79	284	7.7
2049	3	27	9	318	67	318	67	723	10.1
2050	3	27	10	439	127	439	127	631	12.3
2051	3	27	11	604	151	604	151	742	14.5
2052	3	27	12	591	239	591	239	513	16.0
2053	3	27	13	601	271	601	271	460	17.0
2054	3	27	14	545	308	545	308	338	17.6
2055	3	27	15	531	241	531	241	453	18.0
2056	3	27	16	389	221	389	221	313	17.9
2057	3	27	17	293	132	293	132	402	17.3
2058	3	27	18	147	93	147	93	229	16.2
2059	3	27	19	7	7	7	7	0	14.7
2060	3	27	20	0	0	0	0	0	13.6
2061	3	27	21	0	0	0	0	0	12.5
2062	3	27	22	0	0	0	0	0	11.5
2063	3	27	23	0	0	0	0	0	10.4
2064	3	27	24	0	0	0	0	0	9.3
2065	3	28	1	0	0	0	0	0	8.3
2066	3	28	2	0	0	0	0	0	7.2
2067	3	28	3	0	0	0	0	0	6.1
2068	3	28	4	0	0	0	0	0	5.5
2069	3	28	5	0	0	0	0	0	4.9
2070	3	28	6	0	0	0	0	0	4.5
2071	3	28	7	5	5	5	5	0	4.6
2072	3	28	8	137	81	137	81	302	6.4
2073	3	28	9	312	59	312	59	716	8.7
2074	3	28	10	478	68	478	68	819	11.0
2075	3	28	11	618	76	618	76	880	13.1
2076	3	28	12	708	89	708	89	896	14.9
2077	3	28	13	753	86	753	86	925	16.4
2078	3	28	14	733	84	733	84	919	17.4
2079	3	28	15	656	77	656	77	900	18.0
2080	3	28	16	540	59	540	59	890	18.0
2081	3	28	17	384	49	384	49	831	17.5
2082	3	28	18	205	103	205	103	425	16.3
2083	3	28	19	23	23	23	23	0	14.5
2084	3	28	20	0	0	0	0	0	13.4
2085	3	28	21	0	0	0	0	0	12.3
2086	3	28	22	0	0	0	0	0	11.1
2087	3	28	23	0	0	0	0	0	10.0
2088	3	28	24	0	0	0	0	0	8.9
2089	3	29	1	0	0	0	0	0	8.1
2090	3	29	2	0	0	0	0	0	7.3
2091	3	29	3	0	0	0	0	0	6.4
2092	3	29	4	0	0	0	0	0	6.0
2093	3	29	5	0	0	0	0	0	5.6
2094	3	29	6	0	0	0	0	0	5.3
2095	3	29	7	3	3	3	3	0	5.3
2096	3	29	8	112	74	112	74	201	6.7
2097	3	29	9	237	131	237	131	293	8.2
2098	3	29	10	385	191	385	191	383	10.0
2099	3	29	11	532	216	532	216	509	11.8
2100	3	29	12	435	333	435	333	146	12.5
2101	3	29	13	461	360	461	360	138	13.1
2102	3	29	14	542	330	542	330	298	13.9
2103	3	29	15	407	305	407	305	157	14.0
2104	3	29	16	258	243	258	243	27	13.6
2105	3	29	17	186	175	186	175	28	12.9
2106	3	29	18	69	69	69	69	0	12.0
2107	3	29	19	4	4	4	4	0	10.9
2108	3	29	20	0	0	0	0	0	10.1
2109	3	29	21	0	0	0	0	0	9.2
2110	3	29	22	0	0	0	0	0	8.4
2111	3	29	23	0	0	0	0	0	7.5
2112	3	29	24	0	0	0	0	0	6.7
2113	3	30	1	0	0	0	0	0	6.0
2114	3	30	2	0	0	0	0	0	5.4
2115	3	30	3	0	0	0	0	0	4.7
2116	3	30	4	0	0	0	0	0	4.3
2117	3	30	5	0	0	0	0	0	3.9
2118	3	30	6	0	0	0	0	0	3.7
2119	3	30	7	6	6	6	6	0	3.8
2120	3	30	8	147	85	147	85	316	5.9
2121	3	30	9	321	62	321	62	709	8.3
2122	3	30	10	486	73	486	73	808	10.7
2123	3	30	11	616	92	616	92	837	12.9
2124	3	30	12	702	109	702	109	846	14.8
2125	3	30	13	736	117	736	117	847	16.2
2126	3	30	14	723	105	723	105	866	17.3
2127	3	30	15	646	98	646	98	839	17.8
2128	3	30	16	530	76	530	76	829	17.9
2129	3	30	17	370	65	370	65	744	17.3
2130	3	30	18	198	99	198	99	401	16.1
2131	3	30	19	21	21	21	21	0	14.3
2132	3	30	20	0	0	0	0	0	13.3
2133	3	30	21	0	0	0	0	0	12.2
2134	3	30	22	0	0	0	0	0	11.2
2135	3	30	23	0	0	0	0	0	10.1
2136	3	30	24	0	0	0	0	0	9.1
2137	3	31	1	0	0	0	0	0	8.3
2138	3	31	2	0	0	0	0	0	7.4
2139	3	31	3	0	0	0	0	0	6.5
2140	3	31	4	0	0	0	0	0	6.1
2141	3	31	5	0	0	0	0	0	5.7
2142	3	31	6	0	0	0	0	0	5.4
2143	3	31	7	8	8	8	8	0	5.6
2144	3	31	8	158	87	158	87	348	7.6
2145	3	31	9	338	52	338	52	773	9.9
2146	3	31	10	508	59	508	59	868	12.2
2147	3	31	11	645	71	645	71	910	14.3
2148	3	31	12	735	82	735	82	926	16.1
2149	3	31	13	775	84	775	84	939	17.5
2150	3	31	14	757	80	757	80	941	18.6
2151	3	31	15	681	72	681	72	928	19.1
2152	3	31	16	557	59	557	59	901	19.2
2153	3	31	17	391	52	391	52	821	18.7
2154	3	31	18	209	101	209	101	430	17.5
2155	3	31	19	24	24	24	24	0	15.9
2156	3	31	20	0	0	0	0	0	15.0
2157	3	31	21	0	0	0	0	0	14.1
2158	3	31	22	0	0	0	0	0	13.2
2159	3	31	23	0	0	0	0	0	12.3
2160	3	31	24	0	0	0	0	0	11.5
2161	4	1	1	0	0	0	0	0	10.5
2162	4	1	2	0	0	0	0	0	9.8
2163	4	1	3	0	0	0	0	0	9.0
2164	4	1	4	0	0	0	0	0	8.6
2165	4	1	5	0	0	0	0	0	8.1
2166	4	1	6	0	0	0	0	0	7.8
2167	4	1	7	2	2	2	2	0	7.8
2168	4	1	8	54	54	54	54	0	8.3
2169	4	1	9	120	120	120	120	0	8.8
2170	4	1	10	173	171	173	171	3	9.3
2171	4	1	11	222	217	222	217	8	9.8
2172	4	1	12	250	244	250	244	9	10.2
2173	4	1	13	280	272	280	272	11	10.5
2174	4	1	14	258	251	258	251	9	10.6
2175	4	1	15	249	241	249	241	12	10.6
2176	4	1	16	204	199	204	199	9	10.7
2177	4	1	17	138	138	138	138	0	10.3
2178	4	1	18	70	70	70	70	0	9.1
2179	4	1	19	9	9	9	9	0	9.3
2180	4	1	20	0	0	0	0	0	9.0
2181	4	1	21	0	0	0	0	0	8.2
2182	4	1	22	0	0	0	0	0	7.4
